date,team_id,planned_agents,active_agents,absence_count,shift_hours,backlog_start,backlog_end,incoming_tickets,resolved_tickets,avg_handle_time_min,overtime_hours,load_ts
2025-04-17,T015,18,17,1,136.0,10,6,5,9,23.1,0.3,2025-04-17 02:40:00
2026-05-06,T023,18,17,1,136.0,5,0,4,11,26.4,0.4,2026-05-06 02:09:00
2025-03-28,T028,6,4,2,32.0,5,4,4,5,65.9,0.3,2025-03-28 03:39:00
2026-02-03,T007,10,9,1,72.0,7,0,3,10,48.7,0.0,2026-02-03 02:30:00
2026-06-20,T026,8,7,1,52.5,5,1,2,6,37.5,0.0,2026-06-20 03:40:00
2026-01-19,T001,20,19,1,152.0,6,8,8,6,42.3,0.3,2026-01-19 03:05:00
2025-09-11,T023,18,17,1,136.0,5,0,8,13,32.7,1.0,2025-09-11 02:41:00
2026-03-25,T014,17,16,1,128.0,16,16,6,6,71.0,0.2,2026-03-25 02:02:00
2026-03-30,T005,17,16,1,128.0,9,4,8,13,40.6,0.0,2026-03-30 03:22:00
2026-02-20,T029,20,19,1,152.0,11,6,6,11,33.9,0.0,2026-02-20 02:21:00
2026-02-11,T027,8,7,1,56.0,5,1,2,6,22.4,0.5,2026-02-11 02:39:00
2025-09-04,T022,16,15,1,120.0,1,0,5,6,35.3,0.8,2025-09-04 02:57:00
2025-10-07,T003,11,10,1,80.0,4,7,10,7,41.4,1.5,2025-10-07 03:12:00
2026-04-30,T006,17,17,0,136.0,3,5,9,7,51.0,0.0,2026-04-30 02:47:00
2026-05-02,T021,18,18,0,135.0,6,1,6,11,18.3,0.0,2026-05-02 02:58:00
2026-02-17,T004,10,10,0,80.0,10,8,8,10,69.1,0.2,2026-02-17 03:36:00
2026-06-13,T021,18,16,2,120.0,4,1,6,9,25.9,0.2,2026-06-13 03:35:00
2026-05-05,T001,20,20,0,160.0,4,0,7,15,44.9,0.2,2026-05-05 02:43:00
2025-05-04,T015,16,15,1,112.5,3,0,3,9,45.7,0.0,2025-05-04 02:12:00
2025-11-14,T023,18,16,2,128.0,5,0,4,11,36.6,0.1,2025-11-14 03:02:00
2025-02-20,T030,10,10,0,80.0,14,13,13,14,64.5,0.6,2025-02-20 03:28:00
2025-09-01,T002,15,14,1,112.0,7,2,6,11,57.3,0.0,2025-09-01 02:56:00
2025-03-28,T013,17,17,0,136.0,12,11,5,6,40.3,1.4,2025-03-28 02:29:00
2025-11-18,T019,12,11,1,88.0,6,1,6,11,22.7,0.8,2025-11-18 02:03:00
2026-05-14,T016,14,14,0,112.0,5,4,2,3,70.7,0.2,2026-05-14 02:47:00
2025-03-26,T019,12,10,2,80.0,7,8,4,3,27.5,0.5,2025-03-26 02:54:00
2026-02-06,T030,10,9,1,72.0,9,2,6,13,62.2,0.0,2026-02-06 02:04:00
2025-06-14,T014,15,15,0,112.5,5,1,5,9,36.3,0.8,2025-06-14 03:09:00
2025-12-27,T013,15,15,0,112.5,7,1,3,9,41.2,0.6,2025-12-27 03:18:00
2025-09-24,T028,6,6,0,48.0,7,6,3,4,77.1,0.1,2025-09-24 02:31:00
2025-12-31,T025,15,15,0,120.0,5,3,5,7,24.3,0.0,2025-12-31 02:27:00
2026-06-11,T006,17,17,0,136.0,12,10,1,3,39.9,0.8,2026-06-11 03:49:00
2025-12-26,T025,15,15,0,120.0,5,0,8,14,39.1,0.5,2025-12-26 03:25:00
2025-11-30,T002,13,11,2,82.5,4,0,4,11,50.3,0.5,2025-11-30 02:17:00
2025-03-19,T016,14,13,1,104.0,11,7,6,10,73.3,0.7,2025-03-19 02:49:00
2025-01-17,T030,10,9,1,72.0,6,1,4,9,39.0,0.3,2025-01-17 02:57:00
2025-11-25,T012,10,10,0,80.0,8,0,4,13,76.2,0.2,2025-11-25 02:44:00
2026-02-27,T004,10,10,0,80.0,7,9,6,4,79.1,0.7,2026-02-27 03:42:00
2025-04-16,T001,20,19,1,152.0,8,1,11,18,33.8,0.0,2025-04-16 02:02:00
2025-08-07,T027,8,7,1,56.0,5,0,4,11,24.8,0.9,2025-08-07 02:58:00
2026-03-31,T023,18,16,2,128.0,8,6,6,8,44.8,1.0,2026-03-31 02:33:00
2026-03-20,T026,10,8,2,64.0,12,3,5,14,67.3,0.0,2026-03-20 02:22:00
2025-06-10,T031,15,14,1,112.0,5,2,3,6,23.5,0.3,2025-06-10 02:31:00
2025-10-18,T004,8,6,2,45.0,8,4,1,5,53.4,0.3,2025-10-18 02:52:00
2026-06-19,T012,10,10,0,80.0,9,4,2,7,72.1,0.1,2026-06-19 02:50:00
2025-09-02,T020,16,15,1,120.0,11,3,7,15,97.1,0.0,2025-09-02 02:54:00
2025-09-19,T011,8,8,0,64.0,7,0,5,14,30.7,0.7,2025-09-19 02:37:00
2025-04-12,T020,14,13,1,97.5,7,5,1,3,83.2,0.6,2025-04-12 03:13:00
2025-08-08,T013,17,16,1,128.0,6,0,4,11,36.8,0.0,2025-08-08 03:10:00
2025-12-04,T011,8,7,1,56.0,8,7,5,6,39.1,0.5,2025-12-04 02:55:00
2026-01-17,T007,8,6,2,45.0,9,7,2,4,55.1,0.5,2026-01-17 03:15:00
2025-04-21,T001,20,20,0,160.0,12,4,5,13,32.6,0.2,2025-04-21 03:25:00
2025-02-19,T020,16,16,0,128.0,7,4,5,8,55.4,0.0,2025-02-19 02:45:00
2025-08-16,T029,18,18,0,135.0,5,0,6,18,29.6,0.9,2025-08-16 02:59:00
2025-07-29,T007,10,10,0,80.0,3,1,1,3,30.0,0.0,2025-07-29 03:37:00
2026-05-29,T004,10,8,2,64.0,4,4,5,5,96.7,0.8,2026-05-29 02:56:00
2025-05-30,T025,15,13,2,104.0,3,1,10,12,39.6,0.2,2025-05-30 03:31:00
2026-05-17,T025,13,13,0,97.5,11,10,9,10,42.5,0.5,2026-05-17 03:44:00
2025-07-22,T002,15,15,0,120.0,10,9,6,7,39.8,0.0,2025-07-22 03:32:00
2026-04-27,T026,10,9,1,72.0,6,0,5,19,48.5,0.1,2026-04-27 03:09:00
2025-07-17,T030,10,9,1,72.0,9,10,9,8,53.5,0.8,2025-07-17 02:50:00
2026-03-05,T022,16,16,0,128.0,9,5,6,10,46.5,0.1,2026-03-05 03:47:00
2025-12-14,T018,11,11,0,82.5,4,1,5,8,48.3,0.0,2025-12-14 02:09:00
2025-08-31,T028,4,4,0,30.0,7,0,3,11,92.1,0.5,2025-08-31 03:15:00
2025-10-12,T016,12,12,0,90.0,6,3,4,7,54.1,0.0,2025-10-12 03:05:00
2025-03-08,T007,8,7,1,52.5,7,1,2,8,35.2,0.2,2025-03-08 02:59:00
2026-05-19,T031,15,13,2,104.0,9,7,3,5,26.1,0.0,2026-05-19 02:28:00
2025-05-22,T009,13,12,1,96.0,7,11,13,9,38.6,0.5,2025-05-22 03:32:00
2025-07-07,T007,10,10,0,80.0,2,1,3,4,27.5,0.2,2025-07-07 03:21:00
2025-06-13,T022,16,16,0,128.0,14,13,8,9,50.5,0.3,2025-06-13 03:29:00
2025-06-04,T026,10,10,0,80.0,5,0,4,11,47.9,0.8,2025-06-04 03:23:00
2025-07-02,T009,13,12,1,96.0,7,3,7,11,39.7,0.0,2025-07-02 02:53:00
2025-05-15,T006,17,17,0,136.0,18,12,6,12,58.7,0.8,2025-05-15 03:41:00
2026-06-21,T014,15,14,1,105.0,3,0,3,9,72.3,0.3,2026-06-21 03:02:00
2025-05-24,T018,11,9,2,67.5,4,0,1,5,49.3,0.0,2025-05-24 03:11:00
2025-01-23,T018,13,12,1,96.0,8,6,3,5,73.4,0.5,2025-01-23 03:38:00
2025-12-24,T026,10,9,1,72.0,4,1,6,9,67.7,0.0,2025-12-24 02:56:00
2025-09-11,T030,10,10,0,80.0,12,14,11,9,66.7,0.3,2025-09-11 03:02:00
2025-01-02,T014,17,17,0,136.0,9,0,8,18,46.2,0.0,2025-01-02 03:30:00
2025-07-18,T016,14,13,1,104.0,8,4,3,7,77.1,0.0,2025-07-18 03:30:00
2025-05-18,T018,11,9,2,67.5,9,9,4,4,58.3,0.8,2025-05-18 03:49:00
2026-03-04,T021,20,19,1,152.0,4,0,6,16,40.1,0.4,2026-03-04 03:43:00
2025-06-13,T012,10,9,1,72.0,5,1,2,6,77.8,0.0,2025-06-13 03:32:00
2025-06-06,T024,16,16,0,128.0,6,5,5,6,82.6,0.6,2025-06-06 02:57:00
2025-04-20,T016,12,11,1,82.5,5,4,0,1,75.0,0.9,2025-04-20 03:17:00
2026-04-23,T017,12,12,0,96.0,7,2,8,13,23.3,0.0,2026-04-23 03:49:00
2025-11-19,T004,10,9,1,72.0,17,12,5,10,61.1,0.8,2025-11-19 03:46:00
2025-08-07,T012,10,10,0,80.0,9,4,2,7,63.5,0.4,2025-08-07 02:49:00
2026-06-20,T010,12,11,1,82.5,3,0,3,6,60.9,1.1,2026-06-20 02:53:00
2025-06-11,T025,15,12,3,96.0,7,0,15,30,24.6,0.0,2025-06-11 02:55:00
2026-04-20,T018,13,11,2,88.0,5,1,5,9,54.7,0.0,2026-04-20 03:40:00
2025-09-14,T031,13,12,1,90.0,1,0,5,9,27.1,0.0,2025-09-14 03:02:00
2025-10-09,T014,17,16,1,128.0,11,5,10,16,40.7,0.0,2025-10-09 03:37:00
2025-01-28,T018,13,12,1,96.0,7,5,5,7,58.0,0.4,2025-01-28 02:52:00
2025-07-28,T004,10,9,1,72.0,14,12,5,7,94.2,1.1,2025-07-28 03:16:00
2026-02-07,T024,14,14,0,105.0,8,0,3,11,78.9,0.7,2026-02-07 03:02:00
2025-05-18,T021,18,17,1,127.5,5,4,10,11,25.9,0.0,2025-05-18 03:55:00
2025-08-10,T013,15,13,2,97.5,4,0,5,10,20.5,0.0,2025-08-10 02:27:00
2026-02-01,T029,18,18,0,135.0,9,7,10,12,41.0,0.9,2026-02-01 03:01:00
2026-05-29,T019,12,11,1,88.0,9,5,3,7,51.0,0.5,2026-05-29 02:45:00
2025-09-19,T027,8,7,1,56.0,6,2,5,9,32.1,0.4,2025-09-19 02:30:00
2025-02-04,T021,20,18,2,144.0,11,11,11,11,33.5,1.4,2025-02-04 03:47:00
2025-11-20,T023,18,18,0,144.0,6,1,2,7,54.2,1.0,2025-11-20 02:22:00
2026-04-08,T009,13,13,0,104.0,4,0,7,13,41.9,0.2,2026-04-08 02:47:00
2026-06-09,T023,18,17,1,136.0,6,0,4,11,43.5,0.6,2026-06-09 02:36:00
2026-04-26,T026,8,8,0,60.0,5,0,4,9,55.0,0.5,2026-04-26 03:24:00
2025-12-19,T016,14,13,1,104.0,13,9,6,10,58.6,0.0,2025-12-19 02:07:00
2025-05-20,T031,15,13,2,104.0,10,6,4,8,49.0,0.0,2025-05-20 03:48:00
2025-05-25,T018,11,10,1,75.0,4,2,3,5,74.6,0.5,2025-05-25 03:48:00
2025-09-18,T032,11,11,0,88.0,7,3,6,10,79.8,0.0,2025-09-18 03:54:00
2026-05-08,T018,13,12,1,96.0,4,0,6,16,73.4,0.2,2026-05-08 02:35:00
2025-08-30,T022,14,13,1,97.5,5,0,2,8,35.1,1.3,2025-08-30 02:54:00
2025-01-20,T021,20,20,0,160.0,6,3,14,17,29.6,0.0,2025-01-20 03:22:00
2025-10-18,T006,15,12,3,90.0,12,9,9,12,49.6,0.4,2025-10-18 02:41:00
2025-01-24,T001,20,20,0,160.0,2,0,5,8,41.0,0.0,2025-01-24 02:50:00
2025-04-09,T027,8,8,0,64.0,7,2,2,7,42.0,0.6,2025-04-09 02:17:00
2025-09-30,T007,10,7,3,56.0,6,3,3,6,38.1,0.0,2025-09-30 02:10:00
2026-06-27,T025,13,12,1,90.0,7,8,10,9,27.0,0.5,2026-06-27 03:04:00
2026-05-26,T010,14,14,0,112.0,5,4,6,7,68.8,0.8,2026-05-26 02:58:00
2025-07-29,T016,14,14,0,112.0,5,0,5,15,82.1,1.6,2025-07-29 03:13:00
2025-10-07,T021,20,19,1,152.0,5,3,7,9,29.5,0.1,2025-10-07 03:17:00
2025-11-11,T031,15,15,0,120.0,12,5,6,13,22.2,0.4,2025-11-11 03:54:00
2025-08-17,T003,9,8,1,60.0,7,4,2,5,51.2,0.5,2025-08-17 02:32:00
2025-02-07,T004,10,10,0,80.0,6,2,2,6,79.3,0.0,2025-02-07 02:03:00
2025-03-02,T020,14,14,0,105.0,9,3,3,9,60.2,0.6,2025-03-02 02:45:00
2025-08-10,T007,8,7,1,52.5,9,6,3,6,54.4,0.7,2025-08-10 03:24:00
2025-09-07,T002,13,12,1,90.0,5,2,5,8,62.0,0.3,2025-09-07 02:06:00
2025-07-02,T018,13,13,0,104.0,7,5,9,11,65.7,1.3,2025-07-02 03:41:00
2026-04-19,T015,16,16,0,120.0,7,5,0,2,38.5,0.0,2026-04-19 02:51:00
2025-09-30,T030,10,8,2,64.0,14,4,9,19,52.2,0.0,2025-09-30 03:44:00
2025-03-14,T028,6,5,1,40.0,7,1,4,10,82.2,0.9,2025-03-14 03:47:00
2025-04-14,T028,6,6,0,48.0,8,0,4,13,61.2,0.0,2025-04-14 03:15:00
2025-05-16,T018,13,10,3,80.0,11,16,12,7,61.9,0.3,2025-05-16 03:30:00
2025-05-28,T015,18,17,1,136.0,11,7,2,6,49.8,0.4,2025-05-28 02:54:00
2025-09-22,T014,17,17,0,136.0,5,0,7,12,73.5,0.6,2025-09-22 02:06:00
2025-01-27,T007,10,9,1,72.0,5,1,2,6,42.2,0.0,2025-01-27 02:28:00
2026-04-25,T021,18,18,0,135.0,11,4,8,15,25.3,1.3,2026-04-25 03:40:00
2025-12-12,T005,17,15,2,120.0,5,2,4,7,29.2,0.4,2025-12-12 02:08:00
2025-01-30,T019,12,11,1,88.0,5,1,5,9,36.9,0.6,2025-01-30 03:17:00
2025-11-26,T017,12,12,0,96.0,15,5,6,16,40.0,0.0,2025-11-26 02:00:00
2025-02-16,T009,11,11,0,82.5,6,5,3,4,28.6,0.5,2025-02-16 02:42:00
2026-06-28,T025,13,11,2,82.5,7,3,5,9,25.9,0.2,2026-06-28 03:15:00
2026-05-31,T014,15,14,1,105.0,6,0,8,16,43.3,0.6,2026-05-31 03:51:00
2025-10-14,T018,13,13,0,104.0,8,5,4,7,39.7,0.0,2025-10-14 03:33:00
2025-01-22,T010,14,12,2,96.0,7,4,6,9,60.9,0.9,2025-01-22 03:12:00
2026-04-16,T020,16,15,1,120.0,4,6,5,3,90.7,0.0,2026-04-16 03:13:00
2025-03-27,T012,10,9,1,72.0,12,9,8,11,94.6,0.0,2025-03-27 03:12:00
2025-07-17,T018,13,11,2,88.0,5,0,6,11,43.6,0.3,2025-07-17 02:41:00
2025-06-27,T021,20,18,2,144.0,4,3,4,5,43.9,0.0,2025-06-27 02:42:00
2026-06-15,T002,15,14,1,112.0,6,4,4,6,70.4,0.8,2026-06-15 02:06:00
2026-02-10,T028,6,5,1,40.0,8,6,6,8,90.5,0.5,2026-02-10 03:09:00
2025-09-19,T012,10,9,1,72.0,9,5,4,8,82.0,0.0,2025-09-19 03:31:00
2026-02-27,T023,18,17,1,136.0,7,3,5,9,29.4,0.0,2026-02-27 03:17:00
2026-06-01,T001,20,20,0,160.0,11,16,12,7,41.8,0.6,2026-06-01 03:00:00
2025-06-21,T021,18,16,2,120.0,7,3,8,12,43.9,0.7,2025-06-21 03:31:00
2026-03-15,T007,8,7,1,52.5,10,8,3,5,32.6,1.6,2026-03-15 02:22:00
2025-11-11,T003,11,9,2,72.0,5,3,10,12,44.2,0.6,2025-11-11 03:33:00
2025-06-17,T023,18,18,0,144.0,10,6,5,9,33.3,0.6,2025-06-17 03:38:00
2025-08-30,T016,12,12,0,90.0,3,0,5,14,82.8,0.0,2025-08-30 03:16:00
2025-05-04,T010,12,12,0,90.0,7,4,2,5,65.6,0.0,2025-05-04 03:46:00
2025-09-06,T012,8,5,3,37.5,8,1,3,10,56.1,0.4,2025-09-06 03:08:00
2025-12-09,T032,11,9,2,72.0,17,9,7,15,94.6,0.2,2025-12-09 02:20:00
2026-06-26,T032,11,10,1,80.0,7,3,2,6,96.2,1.0,2026-06-26 02:22:00
2025-12-17,T018,13,12,1,96.0,6,1,11,16,69.1,0.6,2025-12-17 02:15:00
2026-05-21,T024,16,16,0,128.0,12,4,4,12,56.1,0.8,2026-05-21 03:10:00
2025-04-28,T011,8,6,2,48.0,11,8,6,9,53.3,0.4,2025-04-28 02:26:00
2026-01-13,T010,14,14,0,112.0,10,12,7,5,62.7,1.2,2026-01-13 02:43:00
2025-03-04,T002,15,13,2,104.0,9,3,15,21,42.6,0.3,2025-03-04 03:40:00
2026-01-20,T009,13,12,1,96.0,3,2,3,4,45.9,0.2,2026-01-20 02:06:00
2025-11-14,T011,8,7,1,56.0,8,3,0,5,28.7,0.0,2025-11-14 02:01:00
2025-07-16,T031,15,15,0,120.0,3,4,6,5,55.0,0.4,2025-07-16 02:55:00
2025-04-24,T018,13,13,0,104.0,3,0,7,10,62.0,0.0,2025-04-24 02:10:00
2025-06-15,T006,15,14,1,105.0,4,0,5,9,38.0,0.4,2025-06-15 02:39:00
2026-04-29,T030,10,8,2,64.0,9,7,9,11,49.2,0.0,2026-04-29 02:39:00
2025-05-18,T007,8,8,0,60.0,7,2,2,7,26.8,0.3,2025-05-18 02:33:00
2026-01-09,T029,20,20,0,160.0,11,14,12,9,40.0,1.2,2026-01-09 03:02:00
2025-03-17,T029,20,19,1,152.0,4,0,15,21,22.0,0.9,2025-03-17 03:45:00
2025-02-28,T022,16,16,0,128.0,3,3,11,11,64.9,0.0,2025-02-28 03:05:00
2025-12-03,T025,15,15,0,120.0,5,2,3,6,25.6,1.1,2025-12-03 03:29:00
2025-10-31,T022,16,15,1,120.0,6,0,8,14,62.7,0.2,2025-10-31 03:14:00
2025-02-13,T007,10,9,1,72.0,3,0,3,10,33.4,0.2,2025-02-13 03:26:00
2025-05-12,T030,10,10,0,80.0,4,1,3,6,59.6,0.1,2025-05-12 03:30:00
2025-12-04,T013,17,17,0,136.0,6,4,9,11,45.3,0.9,2025-12-04 03:47:00
2026-06-21,T029,18,15,3,112.5,7,2,3,8,27.3,1.2,2026-06-21 02:46:00
2026-02-05,T015,18,17,1,136.0,6,0,0,7,42.8,0.8,2026-02-05 02:25:00
2026-06-12,T010,14,13,1,104.0,10,4,8,14,63.6,0.0,2026-06-12 03:40:00
2025-06-22,T002,13,12,1,90.0,8,6,4,6,50.4,0.0,2025-06-22 02:49:00
2026-05-28,T023,18,18,0,144.0,13,10,10,13,33.1,0.2,2026-05-28 03:43:00
2025-03-12,T009,13,13,0,104.0,7,2,6,11,28.6,0.4,2025-03-12 02:44:00
2026-01-24,T024,14,14,0,105.0,7,4,1,4,87.4,0.7,2026-01-24 02:40:00
2026-05-13,T011,8,8,0,64.0,7,4,4,7,22.9,0.0,2026-05-13 03:43:00
2025-08-02,T022,14,14,0,105.0,4,1,3,6,49.3,0.1,2025-08-02 03:51:00
2026-06-17,T010,14,13,1,104.0,4,0,6,10,52.3,0.0,2026-06-17 03:44:00
2025-12-08,T025,15,14,1,112.0,7,2,6,11,20.8,0.3,2025-12-08 03:04:00
2025-01-09,T002,15,14,1,112.0,2,0,6,8,34.0,1.0,2025-01-09 02:34:00
2026-04-15,T018,13,13,0,104.0,14,11,9,12,66.9,1.2,2026-04-15 02:49:00
2025-01-03,T031,15,14,1,112.0,7,6,9,10,38.9,0.0,2025-01-03 03:05:00
2025-10-19,T029,18,15,3,112.5,3,0,2,9,21.7,0.3,2025-10-19 03:49:00
2026-03-02,T023,18,17,1,136.0,5,1,2,6,54.2,0.0,2026-03-02 03:38:00
2025-10-07,T020,16,16,0,128.0,8,0,6,16,56.3,0.2,2025-10-07 02:25:00
2026-04-19,T028,4,4,0,30.0,9,7,1,3,83.0,0.6,2026-04-19 03:02:00
2025-01-07,T007,10,9,1,72.0,5,5,4,4,39.1,0.3,2025-01-07 03:13:00
2025-06-29,T010,12,12,0,90.0,7,6,2,3,59.6,0.2,2025-06-29 03:19:00
2026-04-19,T004,8,8,0,60.0,9,5,3,7,76.2,0.2,2026-04-19 03:21:00
2026-05-11,T013,17,16,1,128.0,12,9,8,11,26.4,0.1,2026-05-11 03:50:00
2025-08-30,T014,15,14,1,105.0,12,8,5,9,36.8,0.1,2025-08-30 02:47:00
2026-02-25,T007,10,9,1,72.0,9,10,9,8,27.4,0.0,2026-02-25 03:01:00
2025-03-13,T028,6,6,0,48.0,9,9,3,3,88.9,0.0,2025-03-13 02:24:00
2026-04-04,T016,12,12,0,90.0,13,8,3,8,75.3,0.0,2026-04-04 03:42:00
2025-03-19,T009,13,13,0,104.0,7,0,11,19,42.4,0.0,2025-03-19 03:20:00
2025-03-06,T022,16,14,2,112.0,6,0,9,16,70.9,0.8,2025-03-06 03:14:00
2025-10-08,T017,12,11,1,88.0,6,7,10,9,22.1,0.7,2025-10-08 03:54:00
2025-03-01,T028,4,4,0,30.0,5,2,2,5,82.4,0.0,2025-03-01 02:21:00
2025-08-10,T006,15,14,1,105.0,7,0,5,13,44.1,0.3,2025-08-10 03:36:00
2025-01-30,T018,13,13,0,104.0,6,7,10,9,72.2,0.2,2025-01-30 02:47:00
2025-03-29,T013,15,14,1,105.0,7,7,7,7,41.1,0.0,2025-03-29 02:49:00
2025-12-18,T017,12,12,0,96.0,6,4,8,10,27.5,0.1,2025-12-18 02:08:00
2026-01-19,T017,12,11,1,88.0,6,0,8,19,35.3,0.0,2026-01-19 03:30:00
2026-05-10,T009,11,10,1,75.0,2,0,3,5,25.3,0.9,2026-05-10 02:40:00
2025-04-19,T029,18,17,1,127.5,9,4,7,12,36.7,1.0,2025-04-19 02:13:00
2026-03-08,T030,8,8,0,60.0,5,3,3,5,74.7,0.0,2026-03-08 03:36:00
2025-09-06,T022,14,11,3,82.5,1,0,3,4,73.6,0.1,2025-09-06 03:01:00
2025-10-26,T030,8,5,3,37.5,4,1,4,7,63.1,0.5,2025-10-26 03:51:00
2025-06-21,T018,11,10,1,75.0,5,1,5,9,63.3,1.0,2025-06-21 02:02:00
2026-06-10,T020,16,16,0,128.0,8,5,5,8,69.3,0.9,2026-06-10 03:02:00
2025-02-26,T001,20,20,0,160.0,6,0,4,10,33.6,0.8,2025-02-26 02:26:00
2025-06-06,T007,10,10,0,80.0,8,3,3,8,24.1,0.5,2025-06-06 03:11:00
2025-05-23,T006,17,15,2,120.0,6,0,5,11,61.6,0.1,2025-05-23 03:24:00
2026-02-08,T001,18,18,0,135.0,10,3,6,13,41.7,0.6,2026-02-08 02:19:00
2025-10-01,T006,17,15,2,120.0,3,0,2,5,75.2,0.0,2025-10-01 03:54:00
2025-04-06,T013,15,13,2,97.5,5,0,2,9,23.5,0.4,2025-04-06 03:54:00
2025-10-13,T028,6,6,0,48.0,9,3,4,10,72.7,0.0,2025-10-13 02:29:00
2026-04-25,T019,10,9,1,67.5,4,0,2,9,53.7,0.0,2026-04-25 03:03:00
2025-10-13,T031,15,14,1,112.0,13,6,7,14,37.1,0.6,2025-10-13 03:49:00
2025-02-14,T013,17,17,0,136.0,12,2,7,17,28.9,0.9,2025-02-14 03:06:00
2025-07-27,T014,15,15,0,112.5,4,0,2,6,72.6,1.0,2025-07-27 02:04:00
2025-02-12,T020,16,16,0,128.0,9,6,7,10,53.2,0.1,2025-02-12 02:54:00
2025-12-25,T011,8,5,3,40.0,8,2,6,12,47.3,0.0,2025-12-25 02:40:00
2026-03-09,T024,16,15,1,120.0,7,0,3,10,72.8,0.4,2026-03-09 02:52:00
2025-01-02,T020,16,14,2,112.0,8,3,4,9,77.8,0.0,2025-01-02 02:27:00
2025-08-03,T025,13,13,0,97.5,12,5,9,16,41.4,0.0,2025-08-03 02:00:00
2025-07-02,T014,17,17,0,136.0,12,8,10,14,52.7,0.0,2025-07-02 03:50:00
2025-01-29,T028,6,6,0,48.0,13,14,3,2,62.6,1.8,2025-01-29 03:18:00
2026-06-07,T001,18,17,1,127.5,12,4,11,19,22.5,0.4,2026-06-07 02:40:00
2025-05-10,T004,8,5,3,37.5,6,3,4,7,86.1,0.0,2025-05-10 03:59:00
2025-06-19,T009,13,13,0,104.0,3,2,5,6,25.0,0.0,2025-06-19 02:51:00
2026-01-22,T024,16,16,0,128.0,13,11,9,11,75.2,1.1,2026-01-22 03:58:00
2025-04-09,T020,16,15,1,120.0,11,10,4,5,56.0,0.5,2025-04-09 03:48:00
2026-01-19,T010,14,10,4,80.0,8,1,6,13,67.3,0.0,2026-01-19 02:49:00
2026-06-18,T002,15,14,1,112.0,3,0,8,11,56.3,0.1,2026-06-18 02:45:00
2026-04-28,T020,16,15,1,120.0,10,9,7,8,73.3,0.0,2026-04-28 03:34:00
2025-04-13,T013,15,14,1,105.0,2,0,4,8,24.1,0.1,2025-04-13 02:27:00
2025-10-03,T024,16,16,0,128.0,8,10,5,3,68.0,0.0,2025-10-03 03:22:00
2025-05-06,T002,15,15,0,120.0,8,0,4,14,40.9,0.8,2025-05-06 03:18:00
2025-09-18,T020,16,15,1,120.0,8,6,4,6,56.6,0.0,2025-09-18 03:22:00
2025-06-26,T002,15,15,0,120.0,7,3,2,6,41.2,0.2,2025-06-26 02:21:00
2025-07-15,T023,18,18,0,144.0,4,0,4,8,43.6,0.0,2025-07-15 03:08:00
2025-03-14,T004,10,9,1,72.0,8,7,2,3,95.3,0.2,2025-03-14 02:09:00
2025-09-09,T004,10,10,0,80.0,14,7,5,12,86.9,0.8,2025-09-09 03:49:00
2026-04-13,T030,10,10,0,80.0,4,0,6,16,71.1,1.0,2026-04-13 03:20:00
2025-09-27,T014,15,15,0,112.5,17,12,6,11,45.1,0.2,2025-09-27 02:31:00
2025-11-15,T027,6,6,0,45.0,7,4,4,7,36.3,1.0,2025-11-15 03:18:00
2025-10-20,T013,17,16,1,128.0,11,9,13,15,27.1,0.4,2025-10-20 03:12:00
2025-06-09,T026,10,10,0,80.0,6,0,7,15,58.0,0.0,2025-06-09 03:25:00
2025-01-14,T014,17,17,0,136.0,3,3,2,2,51.3,0.2,2025-01-14 02:21:00
2025-03-31,T014,17,16,1,128.0,2,0,1,3,69.7,0.0,2025-03-31 02:17:00
2026-04-13,T022,16,16,0,128.0,11,4,14,21,60.6,0.0,2026-04-13 03:18:00
2025-02-18,T018,13,13,0,104.0,8,11,8,5,52.1,0.6,2025-02-18 03:56:00
2025-12-22,T013,17,17,0,136.0,11,2,12,21,44.0,0.0,2025-12-22 02:22:00
2025-02-04,T016,14,14,0,112.0,6,0,6,13,84.4,0.0,2025-02-04 03:57:00
2026-05-30,T016,12,10,2,75.0,10,0,5,16,67.1,0.0,2026-05-30 02:40:00
2026-04-09,T028,6,4,2,32.0,6,0,3,11,75.9,1.6,2026-04-09 03:38:00
2026-06-24,T015,18,18,0,144.0,7,5,5,7,26.3,0.0,2026-06-24 03:44:00
2025-03-24,T013,17,16,1,128.0,9,0,9,21,28.2,0.0,2025-03-24 03:18:00
2026-03-17,T023,18,17,1,136.0,6,4,4,6,46.5,0.2,2026-03-17 02:20:00
2025-04-03,T001,20,19,1,152.0,8,0,5,15,38.6,0.0,2025-04-03 03:20:00
2026-02-14,T005,15,14,1,105.0,5,0,8,16,21.1,0.7,2026-02-14 02:10:00
2026-01-27,T016,14,13,1,104.0,3,0,5,10,72.3,0.0,2026-01-27 02:44:00
2026-03-13,T016,14,14,0,112.0,7,4,5,8,70.8,0.0,2026-03-13 02:42:00
2026-02-07,T028,4,3,1,22.5,6,4,6,8,62.9,0.2,2026-02-07 02:29:00
2025-01-08,T032,11,11,0,88.0,10,7,4,7,77.5,0.0,2025-01-08 02:39:00
2025-12-08,T027,8,8,0,64.0,8,3,7,12,38.2,0.0,2025-12-08 02:27:00
2025-04-13,T008,5,2,3,15.0,4,1,4,7,97.5,0.4,2025-04-13 02:49:00
2025-01-30,T025,15,14,1,112.0,11,10,6,7,18.1,0.0,2025-01-30 02:51:00
