batch_id,source_system,load_date,extracted_at,loaded_at,expected_rows,loaded_rows,rejected_rows,freshness_minutes,schema_version,checksum_match,load_status,error_code
BATCH-002103,chat_platform,2025-12-17,2025-12-17 01:11:00,2025-12-17 02:03:00,30,30,0,52,2.0,1,success,
BATCH-002104,workflow,2025-12-17,2025-12-17 01:08:00,2025-12-17 02:07:00,198,198,0,59,1.0,1,success,
BATCH-002105,workforce,2025-12-17,2025-12-17 01:13:00,2025-12-17 01:51:00,230,230,0,38,1.0,1,success,
BATCH-002106,calendar,2025-12-17,2025-12-17 01:14:00,2025-12-17 01:55:00,35,35,0,41,1.0,1,success,
BATCH-002107,crm,2025-12-18,2025-12-18 01:13:00,2025-12-18 02:03:00,53,53,0,50,1.0,1,success,
BATCH-002108,portal,2025-12-18,2025-12-18 01:29:00,2025-12-18 01:40:00,186,186,0,11,1.1,1,success,
BATCH-002109,chat_platform,2025-12-18,2025-12-18 01:02:00,2025-12-18 01:24:00,214,214,0,22,1.0,1,success,
BATCH-002110,workflow,2025-12-18,2025-12-18 01:00:00,2025-12-18 01:58:00,193,193,0,58,1.0,1,success,
BATCH-002111,workforce,2025-12-18,2025-12-18 01:27:00,2025-12-18 02:18:00,81,81,0,51,1.1,1,success,
BATCH-002112,calendar,2025-12-18,2025-12-18 01:05:00,2025-12-18 02:08:00,128,128,0,63,1.1,1,success,
BATCH-002113,crm,2025-12-19,2025-12-19 01:21:00,2025-12-19 02:21:00,232,232,0,60,1.0,1,success,
BATCH-002114,portal,2025-12-19,2025-12-19 01:28:00,2025-12-19 02:25:00,62,62,0,57,1.0,1,success,
BATCH-002115,chat_platform,2025-12-19,2025-12-19 01:27:00,2025-12-19 02:13:00,249,249,0,46,1.1,1,success,
BATCH-002116,workflow,2025-12-19,2025-12-19 01:17:00,2025-12-19 04:59:00,42,40,2,222,1.1,0,warning,SCHEMA_DRIFT
BATCH-002117,workforce,2025-12-19,2025-12-19 01:07:00,2025-12-19 02:01:00,118,118,0,54,1.0,1,success,
BATCH-002118,calendar,2025-12-19,2025-12-19 01:02:00,2025-12-19 01:32:00,90,90,0,30,1.0,1,success,
BATCH-002119,crm,2025-12-20,2025-12-20 01:03:00,2025-12-20 01:14:00,39,39,0,11,1.0,1,success,
BATCH-002120,portal,2025-12-20,2025-12-20 01:22:00,2025-12-20 01:28:00,176,176,0,6,1.0,1,success,
BATCH-002121,chat_platform,2025-12-20,2025-12-20 01:09:00,2025-12-20 02:03:00,34,34,0,54,1.0,1,success,
BATCH-002122,workflow,2025-12-20,2025-12-20 01:14:00,2025-12-20 02:13:00,180,180,0,59,1.0,1,success,
BATCH-002123,workforce,2025-12-20,2025-12-20 01:18:00,2025-12-20 01:49:00,123,123,0,31,1.1,1,success,
BATCH-002124,calendar,2025-12-20,2025-12-20 01:23:00,2025-12-20 01:38:00,227,227,0,15,1.0,1,success,
BATCH-002125,crm,2025-12-21,2025-12-21 01:27:00,2025-12-21 02:21:00,157,157,0,54,1.0,1,success,
BATCH-002126,portal,2025-12-21,2025-12-21 01:07:00,2025-12-21 01:50:00,28,28,0,43,1.0,1,success,
BATCH-002127,chat_platform,2025-12-21,2025-12-21 01:11:00,2025-12-21 01:54:00,108,108,0,43,1.0,1,success,
BATCH-002128,workflow,2025-12-21,2025-12-21 01:12:00,2025-12-21 02:01:00,155,155,0,49,1.0,1,success,
BATCH-002129,workforce,2025-12-21,2025-12-21 01:03:00,2025-12-21 01:45:00,79,79,0,42,1.0,1,success,
BATCH-002130,calendar,2025-12-21,2025-12-21 01:14:00,2025-12-21 04:03:00,218,211,7,169,1.0,1,warning,LATE_ARRIVAL
BATCH-002131,crm,2025-12-22,2025-12-22 01:14:00,2025-12-22 01:41:00,143,143,0,27,1.0,1,success,
BATCH-002132,portal,2025-12-22,2025-12-22 01:18:00,2025-12-22 02:13:00,26,26,0,55,1.0,1,success,
BATCH-002133,chat_platform,2025-12-22,2025-12-22 01:03:00,2025-12-22 01:47:00,165,165,0,44,1.0,1,success,
BATCH-002134,workflow,2025-12-22,2025-12-22 01:12:00,2025-12-22 01:18:00,247,247,0,6,1.0,1,success,
BATCH-002135,workforce,2025-12-22,2025-12-22 01:10:00,2025-12-22 02:04:00,259,259,0,54,1.0,1,success,
BATCH-002136,calendar,2025-12-22,2025-12-22 01:17:00,2025-12-22 02:10:00,42,42,0,53,1.0,1,success,
BATCH-002137,crm,2025-12-23,2025-12-23 01:10:00,2025-12-23 05:03:00,47,46,1,233,1.1,1,warning,SCHEMA_DRIFT
BATCH-002138,portal,2025-12-23,2025-12-23 01:13:00,2025-12-23 01:57:00,102,102,0,44,1.0,1,success,
BATCH-002139,chat_platform,2025-12-23,2025-12-23 01:06:00,2025-12-23 01:53:00,244,244,0,47,1.0,1,success,
BATCH-002140,workflow,2025-12-23,2025-12-23 01:10:00,2025-12-23 02:13:00,215,215,0,63,1.0,1,success,
BATCH-002141,workforce,2025-12-23,2025-12-23 01:18:00,2025-12-23 02:22:00,237,237,0,64,1.0,1,success,
BATCH-002142,calendar,2025-12-23,2025-12-23 01:21:00,2025-12-23 01:53:00,86,86,0,32,1.1,1,success,
BATCH-002143,crm,2025-12-24,2025-12-24 01:23:00,2025-12-24 04:18:00,30,29,1,175,1.0,1,warning,SCHEMA_DRIFT
BATCH-002144,portal,2025-12-24,2025-12-24 01:22:00,2025-12-24 01:30:00,94,94,0,8,1.0,1,success,
BATCH-002145,chat_platform,2025-12-24,2025-12-24 01:13:00,2025-12-24 01:39:00,52,52,0,26,1.0,1,success,
BATCH-002146,workflow,2025-12-24,2025-12-24 01:19:00,2025-12-24 01:59:00,196,196,0,40,1.1,1,success,
BATCH-002147,workforce,2025-12-24,2025-12-24 01:25:00,2025-12-24 02:06:00,165,165,0,41,1.0,1,success,
BATCH-002148,calendar,2025-12-24,2025-12-24 01:13:00,2025-12-24 02:04:00,164,164,0,51,1.0,1,success,
BATCH-002149,crm,2025-12-25,2025-12-25 01:18:00,2025-12-25 01:43:00,255,255,0,25,1.0,1,success,
BATCH-002150,portal,2025-12-25,2025-12-25 01:19:00,2025-12-25 01:38:00,61,61,0,19,1.0,1,success,
BATCH-002151,chat_platform,2025-12-25,2025-12-25 01:18:00,2025-12-25 01:42:00,246,246,0,24,1.0,1,success,
BATCH-002152,workflow,2025-12-25,2025-12-25 01:16:00,2025-12-25 04:28:00,166,161,5,192,1.0,1,warning,SCHEMA_DRIFT
BATCH-002153,workforce,2025-12-25,2025-12-25 01:08:00,2025-12-25 01:36:00,140,140,0,28,1.0,1,success,
BATCH-002154,calendar,2025-12-25,2025-12-25 01:06:00,2025-12-25 04:37:00,217,202,15,211,1.1,1,warning,ROW_REJECTED
BATCH-002155,crm,2025-12-26,2025-12-26 01:18:00,2025-12-26 01:52:00,81,81,0,34,1.1,1,success,
BATCH-002156,portal,2025-12-26,2025-12-26 01:16:00,2025-12-26 01:55:00,179,179,0,39,1.0,1,success,
BATCH-002157,chat_platform,2025-12-26,2025-12-26 01:15:00,2025-12-26 01:52:00,38,38,0,37,1.0,1,success,
BATCH-002158,workflow,2025-12-26,2025-12-26 01:14:00,2025-12-26 02:16:00,52,52,0,62,1.0,1,success,
BATCH-002159,workforce,2025-12-26,2025-12-26 01:04:00,2025-12-26 01:15:00,43,43,0,11,1.0,1,success,
BATCH-002160,calendar,2025-12-26,2025-12-26 01:21:00,2025-12-26 01:30:00,244,244,0,9,1.0,1,success,
BATCH-002161,crm,2025-12-27,2025-12-27 01:29:00,2025-12-27 02:10:00,140,140,0,41,1.0,1,success,
BATCH-002162,portal,2025-12-27,2025-12-27 01:12:00,2025-12-27 02:16:00,243,243,0,64,1.1,1,success,
BATCH-002163,chat_platform,2025-12-27,2025-12-27 01:19:00,2025-12-27 02:12:00,44,44,0,53,1.0,1,success,
BATCH-002164,workflow,2025-12-27,2025-12-27 01:05:00,2025-12-27 01:38:00,100,100,0,33,1.0,1,success,
BATCH-002165,workforce,2025-12-27,2025-12-27 01:24:00,2025-12-27 02:02:00,176,176,0,38,1.0,1,success,
BATCH-002166,calendar,2025-12-27,2025-12-27 01:27:00,2025-12-27 02:28:00,47,47,0,61,1.1,1,success,
BATCH-002167,crm,2025-12-28,2025-12-28 01:10:00,2025-12-28 01:18:00,246,246,0,8,1.0,1,success,
BATCH-002168,portal,2025-12-28,2025-12-28 01:19:00,2025-12-28 01:33:00,122,122,0,14,1.1,1,success,
BATCH-002169,chat_platform,2025-12-28,2025-12-28 01:18:00,2025-12-28 02:15:00,241,241,0,57,1.0,1,success,
BATCH-002170,workflow,2025-12-28,2025-12-28 01:04:00,2025-12-28 01:39:00,106,106,0,35,1.0,1,success,
BATCH-002171,workforce,2025-12-28,2025-12-28 01:21:00,2025-12-28 02:17:00,206,206,0,56,1.0,1,success,
BATCH-002172,calendar,2025-12-28,2025-12-28 01:15:00,2025-12-28 04:26:00,185,179,6,191,1.0,0,warning,ROW_REJECTED
BATCH-002173,crm,2025-12-29,2025-12-29 01:23:00,2025-12-29 02:39:00,220,207,13,76,1.0,1,warning,SCHEMA_DRIFT
BATCH-002174,portal,2025-12-29,2025-12-29 01:15:00,2025-12-29 01:28:00,81,81,0,13,1.0,1,success,
BATCH-002175,chat_platform,2025-12-29,2025-12-29 01:03:00,2025-12-29 01:38:00,242,242,0,35,1.0,1,success,
BATCH-002176,workflow,2025-12-29,2025-12-29 01:14:00,2025-12-29 01:26:00,52,52,0,12,1.0,1,success,
BATCH-002177,workforce,2025-12-29,2025-12-29 01:11:00,2025-12-29 02:09:00,159,159,0,58,1.0,1,success,
BATCH-002178,calendar,2025-12-29,2025-12-29 01:18:00,2025-12-29 02:16:00,139,139,0,58,1.1,1,success,
BATCH-002179,crm,2025-12-30,2025-12-30 01:16:00,2025-12-30 01:59:00,173,173,0,43,1.0,1,success,
BATCH-002180,portal,2025-12-30,2025-12-30 01:17:00,2025-12-30 01:38:00,244,244,0,21,1.1,1,success,
BATCH-002181,chat_platform,2025-12-30,2025-12-30 01:08:00,2025-12-30 02:09:00,156,156,0,61,1.0,1,success,
BATCH-002182,workflow,2025-12-30,2025-12-30 01:04:00,2025-12-30 01:39:00,103,103,0,35,1.0,1,success,
BATCH-002183,workforce,2025-12-30,2025-12-30 01:13:00,2025-12-30 01:50:00,94,94,0,37,1.1,1,success,
BATCH-002184,calendar,2025-12-30,2025-12-30 01:02:00,2025-12-30 03:32:00,195,188,7,150,1.0,0,warning,SCHEMA_DRIFT
BATCH-002185,crm,2025-12-31,2025-12-31 01:27:00,2025-12-31 01:44:00,87,87,0,17,1.0,1,success,
BATCH-002186,portal,2025-12-31,2025-12-31 01:18:00,2025-12-31 01:54:00,210,210,0,36,1.0,1,success,
BATCH-002187,chat_platform,2025-12-31,2025-12-31 01:13:00,2025-12-31 01:55:00,120,120,0,42,1.0,1,success,
BATCH-002188,workflow,2025-12-31,2025-12-31 01:12:00,2025-12-31 01:20:00,239,239,0,8,1.0,1,success,
BATCH-002189,workforce,2025-12-31,2025-12-31 01:21:00,2025-12-31 01:47:00,63,63,0,26,1.1,1,success,
BATCH-002190,calendar,2025-12-31,2025-12-31 01:29:00,2025-12-31 01:35:00,162,162,0,6,1.0,1,success,
BATCH-002191,crm,2026-01-01,2026-01-01 01:17:00,2026-01-01 01:45:00,162,162,0,28,1.0,1,success,
BATCH-002192,portal,2026-01-01,2026-01-01 01:15:00,2026-01-01 01:34:00,140,140,0,19,1.0,1,success,
BATCH-002193,chat_platform,2026-01-01,2026-01-01 01:29:00,2026-01-01 02:03:00,195,195,0,34,1.1,1,success,
BATCH-002194,workflow,2026-01-01,2026-01-01 01:11:00,2026-01-01 01:55:00,79,79,0,44,1.0,1,success,
BATCH-002195,workforce,2026-01-01,2026-01-01 01:27:00,2026-01-01 02:27:00,221,221,0,60,1.0,1,success,
BATCH-002196,calendar,2026-01-01,2026-01-01 01:07:00,2026-01-01 01:12:00,186,186,0,5,1.1,1,success,
BATCH-002197,crm,2026-01-02,2026-01-02 01:28:00,2026-01-02 02:25:00,156,156,0,57,1.0,1,success,
BATCH-002198,portal,2026-01-02,2026-01-02 01:11:00,2026-01-02 02:06:00,91,91,0,55,1.0,1,success,
BATCH-002199,chat_platform,2026-01-02,2026-01-02 01:24:00,2026-01-02 02:25:00,31,31,0,61,1.0,1,success,
BATCH-002200,workflow,2026-01-02,2026-01-02 01:10:00,2026-01-02 02:00:00,116,116,0,50,1.0,1,success,
BATCH-002201,workforce,2026-01-02,2026-01-02 01:20:00,2026-01-02 01:38:00,169,169,0,18,1.0,1,success,
BATCH-002202,calendar,2026-01-02,2026-01-02 01:03:00,2026-01-02 01:57:00,258,258,0,54,1.0,1,success,
BATCH-002203,crm,2026-01-03,2026-01-03 01:06:00,2026-01-03 01:57:00,175,175,0,51,1.0,1,success,
BATCH-002204,portal,2026-01-03,2026-01-03 01:21:00,2026-01-03 02:01:00,106,106,0,40,1.0,1,success,
BATCH-002205,chat_platform,2026-01-03,2026-01-03 01:07:00,2026-01-03 04:04:00,49,46,3,177,1.0,1,warning,LATE_ARRIVAL
BATCH-002206,workflow,2026-01-03,2026-01-03 01:03:00,2026-01-03 01:49:00,32,32,0,46,1.1,1,success,
BATCH-002207,workforce,2026-01-03,2026-01-03 01:00:00,2026-01-03 01:30:00,150,150,0,30,1.0,1,success,
BATCH-002208,calendar,2026-01-03,2026-01-03 01:09:00,2026-01-03 01:22:00,70,70,0,13,1.0,1,success,
BATCH-002209,crm,2026-01-04,2026-01-04 01:06:00,2026-01-04 01:26:00,136,136,0,20,1.1,1,success,
BATCH-002210,portal,2026-01-04,2026-01-04 01:21:00,2026-01-04 01:40:00,97,97,0,19,1.0,1,success,
BATCH-002211,chat_platform,2026-01-04,2026-01-04 01:22:00,2026-01-04 02:23:00,70,70,0,61,1.0,1,success,
BATCH-002212,workflow,2026-01-04,2026-01-04 01:09:00,2026-01-04 01:26:00,231,231,0,17,1.1,1,success,
BATCH-002213,workforce,2026-01-04,2026-01-04 01:05:00,2026-01-04 01:33:00,31,31,0,28,1.0,1,success,
BATCH-002214,calendar,2026-01-04,2026-01-04 01:02:00,2026-01-04 01:49:00,55,55,0,47,1.0,1,success,
BATCH-002215,crm,2026-01-05,2026-01-05 01:19:00,2026-01-05 05:09:00,183,175,8,230,1.0,0,warning,LATE_ARRIVAL
BATCH-002216,portal,2026-01-05,2026-01-05 01:20:00,2026-01-05 01:39:00,231,231,0,19,1.0,1,success,
BATCH-002217,chat_platform,2026-01-05,2026-01-05 01:17:00,2026-01-05 01:52:00,121,121,0,35,1.0,1,success,
BATCH-002218,workflow,2026-01-05,2026-01-05 01:07:00,2026-01-05 01:52:00,175,175,0,45,1.0,1,success,
BATCH-002219,workforce,2026-01-05,2026-01-05 01:28:00,2026-01-05 02:13:00,209,209,0,45,1.0,1,success,
BATCH-002220,calendar,2026-01-05,2026-01-05 01:00:00,2026-01-05 01:27:00,237,237,0,27,1.0,1,success,
BATCH-002221,crm,2026-01-06,2026-01-06 01:19:00,2026-01-06 04:24:00,217,213,4,185,1.0,0,warning,ROW_REJECTED
BATCH-002222,portal,2026-01-06,2026-01-06 01:12:00,2026-01-06 02:16:00,167,167,0,64,1.0,1,success,
BATCH-002223,chat_platform,2026-01-06,2026-01-06 01:15:00,2026-01-06 01:49:00,29,29,0,34,1.0,1,success,
BATCH-002224,workflow,2026-01-06,2026-01-06 01:02:00,2026-01-06 01:16:00,147,147,0,14,1.0,1,success,
BATCH-002225,workforce,2026-01-06,2026-01-06 01:00:00,2026-01-06 01:47:00,165,165,0,47,1.0,1,success,
BATCH-002226,calendar,2026-01-06,2026-01-06 01:24:00,2026-01-06 01:38:00,255,255,0,14,1.0,1,success,
BATCH-002227,crm,2026-01-07,2026-01-07 01:01:00,2026-01-07 01:54:00,212,212,0,53,1.0,1,success,
BATCH-002228,portal,2026-01-07,2026-01-07 01:22:00,2026-01-07 01:49:00,202,202,0,27,1.1,1,success,
BATCH-002229,chat_platform,2026-01-07,2026-01-07 01:20:00,2026-01-07 01:48:00,133,133,0,28,1.0,1,success,
BATCH-002230,workflow,2026-01-07,2026-01-07 01:09:00,2026-01-07 01:51:00,206,206,0,42,1.0,1,success,
BATCH-002231,workforce,2026-01-07,2026-01-07 01:29:00,2026-01-07 02:14:00,179,179,0,45,1.0,1,success,
BATCH-002232,calendar,2026-01-07,2026-01-07 01:12:00,2026-01-07 01:24:00,86,86,0,12,1.0,1,success,
BATCH-002233,crm,2026-01-08,2026-01-08 01:15:00,2026-01-08 01:54:00,51,51,0,39,1.1,1,success,
BATCH-002234,portal,2026-01-08,2026-01-08 01:13:00,2026-01-08 02:04:00,53,53,0,51,1.0,1,success,
BATCH-002235,chat_platform,2026-01-08,2026-01-08 01:25:00,2026-01-08 02:12:00,38,38,0,47,1.0,1,success,
BATCH-002236,workflow,2026-01-08,2026-01-08 01:03:00,2026-01-08 01:30:00,149,149,0,27,2.0,1,success,
BATCH-002237,workforce,2026-01-08,2026-01-08 01:11:00,2026-01-08 01:21:00,250,250,0,10,2.0,1,success,
BATCH-002238,calendar,2026-01-08,2026-01-08 01:06:00,2026-01-08 01:12:00,117,117,0,6,1.0,1,success,
BATCH-002239,crm,2026-01-09,2026-01-09 01:18:00,2026-01-09 01:32:00,29,29,0,14,1.0,1,success,
BATCH-002240,portal,2026-01-09,2026-01-09 01:07:00,2026-01-09 01:16:00,31,31,0,9,1.0,1,success,
BATCH-002241,chat_platform,2026-01-09,2026-01-09 01:28:00,2026-01-09 01:42:00,147,147,0,14,1.0,1,success,
BATCH-002242,workflow,2026-01-09,2026-01-09 01:17:00,2026-01-09 02:20:00,257,257,0,63,1.0,1,success,
BATCH-002243,workforce,2026-01-09,2026-01-09 01:14:00,2026-01-09 01:25:00,59,59,0,11,1.0,1,success,
BATCH-002244,calendar,2026-01-09,2026-01-09 01:06:00,2026-01-09 01:55:00,240,240,0,49,1.1,1,success,
BATCH-002245,crm,2026-01-10,2026-01-10 01:05:00,2026-01-10 02:05:00,36,36,0,60,1.0,1,success,
BATCH-002246,portal,2026-01-10,2026-01-10 01:28:00,2026-01-10 02:04:00,36,36,0,36,1.1,1,success,
BATCH-002247,chat_platform,2026-01-10,2026-01-10 01:00:00,2026-01-10 01:51:00,67,67,0,51,1.0,1,success,
BATCH-002248,workflow,2026-01-10,2026-01-10 01:19:00,2026-01-10 01:26:00,202,202,0,7,2.0,1,success,
BATCH-002249,workforce,2026-01-10,2026-01-10 01:26:00,2026-01-10 01:33:00,230,230,0,7,1.1,1,success,
BATCH-002250,calendar,2026-01-10,2026-01-10 01:10:00,2026-01-10 01:25:00,253,253,0,15,1.0,1,success,
BATCH-002251,crm,2026-01-11,2026-01-11 01:28:00,2026-01-11 02:14:00,106,106,0,46,1.0,1,success,
BATCH-002252,portal,2026-01-11,2026-01-11 01:28:00,2026-01-11 01:57:00,92,92,0,29,1.0,1,success,
BATCH-002253,chat_platform,2026-01-11,2026-01-11 01:10:00,2026-01-11 01:52:00,158,158,0,42,1.0,1,success,
BATCH-002254,workflow,2026-01-11,2026-01-11 01:18:00,2026-01-11 03:07:00,55,54,1,109,1.0,0,warning,ROW_REJECTED
BATCH-002255,workforce,2026-01-11,2026-01-11 01:23:00,2026-01-11 02:10:00,151,151,0,47,1.0,1,success,
BATCH-002256,calendar,2026-01-11,2026-01-11 01:22:00,2026-01-11 02:06:00,169,169,0,44,1.0,1,success,
BATCH-002257,crm,2026-01-12,2026-01-12 01:11:00,2026-01-12 02:05:00,126,126,0,54,1.0,1,success,
BATCH-002258,portal,2026-01-12,2026-01-12 01:20:00,2026-01-12 02:20:00,229,229,0,60,1.0,1,success,
BATCH-002259,chat_platform,2026-01-12,2026-01-12 01:23:00,2026-01-12 01:29:00,154,154,0,6,1.0,1,success,
BATCH-002260,workflow,2026-01-12,2026-01-12 01:03:00,2026-01-12 01:26:00,240,240,0,23,1.0,1,success,
BATCH-002261,workforce,2026-01-12,2026-01-12 01:24:00,2026-01-12 01:54:00,178,178,0,30,1.0,1,success,
BATCH-002262,calendar,2026-01-12,2026-01-12 01:22:00,2026-01-12 12:06:00,247,0,247,644,2.0,0,failed,SRC_UNAVAILABLE
BATCH-002263,crm,2026-01-13,2026-01-13 01:13:00,2026-01-13 01:34:00,152,152,0,21,1.0,1,success,
BATCH-002264,portal,2026-01-13,2026-01-13 01:05:00,2026-01-13 01:17:00,75,75,0,12,1.0,1,success,
BATCH-002265,chat_platform,2026-01-13,2026-01-13 01:03:00,2026-01-13 01:16:00,248,248,0,13,1.0,1,success,
BATCH-002266,workflow,2026-01-13,2026-01-13 01:18:00,2026-01-13 01:38:00,235,235,0,20,1.0,1,success,
BATCH-002267,workforce,2026-01-13,2026-01-13 01:10:00,2026-01-13 01:57:00,185,185,0,47,1.0,1,success,
BATCH-002268,calendar,2026-01-13,2026-01-13 01:14:00,2026-01-13 01:21:00,173,173,0,7,1.0,1,success,
BATCH-002269,crm,2026-01-14,2026-01-14 01:03:00,2026-01-14 01:18:00,258,258,0,15,1.0,1,success,
BATCH-002270,portal,2026-01-14,2026-01-14 01:02:00,2026-01-14 01:29:00,152,152,0,27,1.0,1,success,
BATCH-002271,chat_platform,2026-01-14,2026-01-14 01:23:00,2026-01-14 01:48:00,210,210,0,25,1.0,1,success,
BATCH-002272,workflow,2026-01-14,2026-01-14 01:17:00,2026-01-14 02:01:00,245,245,0,44,1.0,1,success,
BATCH-002273,workforce,2026-01-14,2026-01-14 01:09:00,2026-01-14 01:29:00,44,44,0,20,1.0,1,success,
BATCH-002274,calendar,2026-01-14,2026-01-14 01:10:00,2026-01-14 01:29:00,124,124,0,19,1.0,1,success,
BATCH-002275,crm,2026-01-15,2026-01-15 01:18:00,2026-01-15 05:07:00,246,240,6,229,1.0,1,warning,SCHEMA_DRIFT
BATCH-002276,portal,2026-01-15,2026-01-15 01:25:00,2026-01-15 01:55:00,145,145,0,30,1.0,1,success,
BATCH-002277,chat_platform,2026-01-15,2026-01-15 01:21:00,2026-01-15 02:24:00,146,146,0,63,1.0,1,success,
BATCH-002278,workflow,2026-01-15,2026-01-15 01:20:00,2026-01-15 02:13:00,121,121,0,53,1.0,1,success,
BATCH-002279,workforce,2026-01-15,2026-01-15 01:11:00,2026-01-15 01:57:00,176,176,0,46,1.0,1,success,
BATCH-002280,calendar,2026-01-15,2026-01-15 01:08:00,2026-01-15 02:09:00,44,44,0,61,1.0,1,success,
BATCH-002281,crm,2026-01-16,2026-01-16 01:08:00,2026-01-16 01:57:00,115,115,0,49,1.0,1,success,
BATCH-002282,portal,2026-01-16,2026-01-16 01:11:00,2026-01-16 01:20:00,77,77,0,9,1.0,1,success,
BATCH-002283,chat_platform,2026-01-16,2026-01-16 01:21:00,2026-01-16 01:41:00,29,29,0,20,1.0,1,success,
BATCH-002284,workflow,2026-01-16,2026-01-16 01:16:00,2026-01-16 01:34:00,242,242,0,18,2.0,1,success,
BATCH-002285,workforce,2026-01-16,2026-01-16 01:21:00,2026-01-16 02:07:00,216,216,0,46,1.0,1,success,
BATCH-002286,calendar,2026-01-16,2026-01-16 01:17:00,2026-01-16 01:31:00,176,176,0,14,1.0,1,success,
BATCH-002287,crm,2026-01-17,2026-01-17 01:01:00,2026-01-17 02:47:00,246,236,10,106,1.0,1,warning,SCHEMA_DRIFT
BATCH-002288,portal,2026-01-17,2026-01-17 01:02:00,2026-01-17 01:53:00,75,75,0,51,1.1,1,success,
BATCH-002289,chat_platform,2026-01-17,2026-01-17 01:01:00,2026-01-17 01:15:00,87,87,0,14,1.0,1,success,
BATCH-002290,workflow,2026-01-17,2026-01-17 01:20:00,2026-01-17 03:25:00,170,165,5,125,1.1,1,warning,LATE_ARRIVAL
BATCH-002291,workforce,2026-01-17,2026-01-17 01:25:00,2026-01-17 02:13:00,36,36,0,48,1.0,1,success,
BATCH-002292,calendar,2026-01-17,2026-01-17 01:24:00,2026-01-17 01:37:00,76,76,0,13,1.0,1,success,
BATCH-002293,crm,2026-01-18,2026-01-18 01:13:00,2026-01-18 01:36:00,257,257,0,23,1.0,1,success,
BATCH-002294,portal,2026-01-18,2026-01-18 01:04:00,2026-01-18 01:22:00,257,257,0,18,1.0,1,success,
BATCH-002295,chat_platform,2026-01-18,2026-01-18 01:02:00,2026-01-18 01:29:00,73,73,0,27,1.0,1,success,
BATCH-002296,workflow,2026-01-18,2026-01-18 01:08:00,2026-01-18 01:46:00,172,172,0,38,1.0,1,success,
BATCH-002297,workforce,2026-01-18,2026-01-18 01:00:00,2026-01-18 01:15:00,80,80,0,15,1.0,1,success,
BATCH-002298,calendar,2026-01-18,2026-01-18 01:11:00,2026-01-18 02:07:00,80,80,0,56,1.0,1,success,
BATCH-002299,crm,2026-01-19,2026-01-19 01:17:00,2026-01-19 01:41:00,62,62,0,24,1.0,1,success,
BATCH-002300,portal,2026-01-19,2026-01-19 01:09:00,2026-01-19 01:20:00,193,193,0,11,1.0,1,success,
BATCH-002301,chat_platform,2026-01-19,2026-01-19 01:13:00,2026-01-19 02:07:00,134,134,0,54,1.0,1,success,
BATCH-002302,workflow,2026-01-19,2026-01-19 01:09:00,2026-01-19 01:48:00,43,43,0,39,1.0,1,success,
BATCH-002303,workforce,2026-01-19,2026-01-19 01:10:00,2026-01-19 01:16:00,204,204,0,6,1.1,1,success,
BATCH-002304,calendar,2026-01-19,2026-01-19 01:20:00,2026-01-19 02:22:00,141,141,0,62,1.1,1,success,
BATCH-002305,crm,2026-01-20,2026-01-20 01:19:00,2026-01-20 01:24:00,215,215,0,5,1.0,1,success,
BATCH-002306,portal,2026-01-20,2026-01-20 01:05:00,2026-01-20 01:37:00,131,131,0,32,1.0,1,success,
BATCH-002307,chat_platform,2026-01-20,2026-01-20 01:00:00,2026-01-20 01:41:00,202,202,0,41,1.0,1,success,
BATCH-002308,workflow,2026-01-20,2026-01-20 01:24:00,2026-01-20 01:52:00,77,77,0,28,1.0,1,success,
BATCH-002309,workforce,2026-01-20,2026-01-20 01:07:00,2026-01-20 01:56:00,158,158,0,49,1.0,1,success,
BATCH-002310,calendar,2026-01-20,2026-01-20 01:07:00,2026-01-20 02:19:00,61,60,1,72,1.0,1,warning,LATE_ARRIVAL
BATCH-002311,crm,2026-01-21,2026-01-21 01:16:00,2026-01-21 01:41:00,246,246,0,25,1.0,1,success,
BATCH-002312,portal,2026-01-21,2026-01-21 01:07:00,2026-01-21 01:44:00,86,86,0,37,1.0,1,success,
BATCH-002313,chat_platform,2026-01-21,2026-01-21 01:03:00,2026-01-21 01:37:00,113,113,0,34,1.0,1,success,
BATCH-002314,workflow,2026-01-21,2026-01-21 01:22:00,2026-01-21 01:42:00,53,53,0,20,1.1,1,success,
BATCH-002315,workforce,2026-01-21,2026-01-21 01:12:00,2026-01-21 01:25:00,91,91,0,13,1.0,1,success,
BATCH-002316,calendar,2026-01-21,2026-01-21 01:23:00,2026-01-21 01:30:00,88,88,0,7,2.0,1,success,
BATCH-002317,crm,2026-01-22,2026-01-22 01:26:00,2026-01-22 02:16:00,147,147,0,50,1.0,1,success,
BATCH-002318,portal,2026-01-22,2026-01-22 01:21:00,2026-01-22 02:01:00,192,192,0,40,1.0,1,success,
BATCH-002319,chat_platform,2026-01-22,2026-01-22 01:08:00,2026-01-22 01:13:00,257,257,0,5,1.1,1,success,
BATCH-002320,workflow,2026-01-22,2026-01-22 01:05:00,2026-01-22 01:40:00,173,173,0,35,1.1,1,success,
BATCH-002321,workforce,2026-01-22,2026-01-22 01:22:00,2026-01-22 02:24:00,209,209,0,62,1.0,1,success,
BATCH-002322,calendar,2026-01-22,2026-01-22 01:09:00,2026-01-22 01:46:00,95,95,0,37,1.1,1,success,
BATCH-002323,crm,2026-01-23,2026-01-23 01:06:00,2026-01-23 01:11:00,96,96,0,5,1.0,1,success,
