ticket_id,source_system,source_record_id,schema_version,load_ts,source_updated_at,created_at_utc,first_response_at_utc,resolved_at_utc,closed_at_utc,created_date,created_hour_local,created_weekday,channel,category,subcategory,priority,customer_segment,product,product_version,language,initial_team_id,team_id,region_id,description_length,attachment_count,is_vip,customer_tenure_days,prior_tickets_30d,prior_tickets_90d,previous_sla_breaches_90d,requested_callback,status,first_response_min,resolution_min,sla_target_min,sla_breached,reopen_count,escalation_count,csat
TCK-007721,crm,SRC-00007721,1.0,2025-03-13 08:44:02,2025-03-13 08:54:02,2025-03-13 08:21:02,2025-03-13 11:39:14,,,2025-03-13,15,3,portal,performance,timeout,medium,SMB,Analytics,3.8,ru,T020,T020,R05,1577,0,0,1034,4,4,0,0,waiting_customer,198.2,,720,,0,0,
TCK-016884,crm,SRC-00016884,1.0,2026-05-29 12:34:51,2026-05-29 10:55:51,2026-05-29 09:48:51,2026-05-29 10:01:51,2026-05-29 11:56:57,2026-05-29 12:43:57,2026-05-29,12,4,portal,incident,data_error,critical,Enterprise,API,3.0,ru,T029,T029,R08,1763,1,0,1970,3,5,2,0,closed,13.0,128.1,60,1.0,2,0,3.0
TCK-013236,crm,SRC-00013236,1.0,2026-04-10 10:31:05,2026-04-10 09:01:05,2026-04-10 08:39:05,2026-04-10 09:39:29,2026-04-10 13:04:23,2026-04-10 16:33:23,2026-04-10,11,4,email,access,password,medium,SMB,Analytics,1.3,ru,T030,T030,R08,1338,0,0,2564,1,1,1,0,closed,60.4,265.3,720,0.0,0,0,5.0
TCK-020512,chat_platform,SRC-00020512,1.0,2025-04-07 17:19:50,2025-04-07 16:43:50,2025-04-07 15:21:50,2025-04-07 16:59:50,2025-04-08 01:44:02,2025-04-08 05:45:02,2025-04-07,18,0,email,consultation,usage,medium,SMB,Core,4.2,ru,T013,T013,R04,716,1,0,77,6,4,1,0,closed,98.0,622.2,720,0.0,0,0,4.5
TCK-014472,crm,SRC-00014472,1.0,2025-03-26 14:08:15,2025-03-26 12:32:15,2025-03-26 12:09:15,2025-03-26 13:21:57,2025-03-26 21:44:33,2025-03-26 22:33:33,2025-03-26,16,2,portal,consultation,best_practice,medium,SMB,Analytics,2.2,ru,T021,T021,R06,1310,2,0,295,3,5,0,0,closed,72.7,575.3,720,0.0,0,1,4.5
TCK-009417,chat_platform,SRC-00009417,1.0,2025-06-23 14:19:44,2025-06-23 12:25:44,2025-06-23 12:01:44,2025-06-23 13:18:44,2025-06-24 14:28:38,2025-06-24 15:17:38,2025-06-23,15,0,phone,integration,webhook,medium,SMB,Billing,2.8,ru,T008,T008,R02,1816,3,0,660,0,4,2,0,closed,77.0,1586.9,720,1.0,0,1,3.7
TCK-007093,crm,SRC-00007093,1.0,2025-01-09 09:54:16,2025-01-09 09:51:16,2025-01-09 07:59:16,2025-01-09 08:34:16,2025-01-09 14:18:04,2025-01-09 14:52:04,2025-01-09,11,3,phone,access,login,high,Enterprise,Analytics,4.9,ru,T021,T021,R06,1337,0,0,1234,3,4,1,0,closed,35.0,378.8,240,1.0,0,2,
TCK-012277,chat_platform,SRC-00012277,1.0,2025-05-03 21:02:54,2025-05-03 19:18:54,2025-05-03 18:27:54,2025-05-03 19:14:54,2025-05-03 21:03:06,2025-05-03 21:47:06,2025-05-03,21,5,portal,integration,api,medium,Public,Billing,2.0,ru,T003,T003,R01,1135,1,0,1056,0,4,1,0,closed,47.0,155.2,720,0.0,0,0,5.0
TCK-002057,chat_platform,SRC-00002057,1.0,2025-04-10 19:37:14,2025-04-10 17:55:14,2025-04-10 16:51:14,2025-04-10 19:18:20,2025-04-13 10:34:26,2025-04-13 11:37:26,2025-04-10,20,3,phone,performance,timeout,low,SMB,Billing,2.8,ru,T021,T021,R06,1424,0,0,2277,3,2,0,0,closed,147.1,3943.2,1440,1.0,0,1,3.8
TCK-023755,crm,SRC-00023755,1.0,2025-10-07 12:47:25,2025-10-07 11:20:25,2025-10-07 10:00:25,2025-10-07 13:37:31,2025-10-08 07:53:55,2025-10-08 12:15:55,2025-10-07,17,1,chat,billing,tariff,low,SMB,Analytics,4.8,ru,T020,T020,R05,548,0,0,1457,3,3,1,0,closed,217.1,1313.5,1440,0.0,0,0,4.6
TCK-002305,chat_platform,SRC-00002305,1.0,2026-02-17 23:15:03,2026-02-17 22:33:03,2026-02-17 21:06:03,2026-02-18 00:05:33,2026-02-18 06:13:09,2026-02-18 07:07:09,2026-02-17,0,1,phone,billing,tariff,medium,SMB,Mobile,2.8,ru,T004,T004,R01,2052,2,0,2041,2,6,1,0,closed,179.5,547.1,720,0.0,0,0,5.0
TCK-022379,crm,SRC-00022379,1.0,2025-02-27 11:22:22,2025-02-27 12:39:22,2025-02-27 11:08:22,2025-02-27 11:34:22,2025-02-27 20:02:16,2025-02-27 22:24:16,2025-02-27,14,3,email,performance,timeout,high,SMB,Analytics,3.4,ru,T015,T015,R04,901,1,0,2047,2,3,2,0,closed,26.0,533.9,240,1.0,0,1,3.2
TCK-004554,portal,SRC-00004554,1.0,2025-04-10 12:00:51,2025-04-10 09:28:51,2025-04-10 09:24:51,2025-04-10 10:39:21,2025-04-10 20:20:39,2025-04-10 23:04:39,2025-04-10,12,3,email,billing,tariff,medium,SMB,Analytics,2.4,ru,T002,T002,R01,677,1,0,641,0,5,0,0,closed,74.5,655.8,720,0.0,0,0,5.0
TCK-022566,crm,SRC-00022566,1.0,2025-08-24 02:13:01,2025-08-24 02:11:01,2025-08-24 01:13:01,2025-08-24 01:33:07,2025-08-24 10:10:07,2025-08-24 15:37:07,2025-08-24,4,6,chat,performance,timeout,medium,SMB,Mobile,3.5,ru,T003,T003,R01,1003,1,0,2191,4,5,3,0,closed,20.1,537.1,720,0.0,0,0,4.8
TCK-011168,chat_platform,SRC-00011168,1.0,2025-04-01 15:06:16,2025-04-01 16:31:16,2025-04-01 14:51:16,2025-04-01 15:18:28,2025-04-01 16:28:22,2025-04-01 20:10:22,2025-04-01,21,1,portal,billing,invoice,high,Public,Mobile,3.2,ru,T018,T018,R05,567,0,0,5,3,7,0,0,closed,-27.2,97.1,240,0.0,0,0,4.0
TCK-010086,portal,SRC-00010086,1.0,2025-05-27 13:51:03,2025-05-27 12:36:03,2025-05-27 11:05:03,2025-05-27 11:30:09,2025-05-27 22:21:15,2025-05-28 01:15:15,2025-05-27,16,1,portal,consultation,best_practice,high,SMB,Core,1.1,ru,T009,T009,R03,660,0,0,290,3,4,1,0,closed,25.1,676.2,240,1.0,0,1,3.1
TCK-008388,portal,SRC-00008388,1.0,2025-06-19 17:44:02,2025-06-19 18:29:02,2025-06-19 17:21:02,2025-06-19 17:57:32,2025-06-20 04:20:38,2025-06-20 07:52:38,2025-06-19,20,3,chat,consultation,usage,high,Enterprise,Billing,1.5,ru,T015,T015,R04,492,1,0,1761,2,2,1,0,closed,36.5,659.6,240,1.0,1,0,3.3
TCK-014379,chat_platform,SRC-00014379,1.0,2026-04-23 09:22:10,2026-04-23 09:52:10,2026-04-23 09:14:10,2026-04-23 10:22:04,2026-04-23 17:18:28,2026-04-23 20:20:28,2026-04-23,12,3,email,consultation,configuration,medium,SMB,Billing,2.6,ru,T029,T029,R08,844,1,0,997,0,2,2,0,closed,67.9,484.3,720,0.0,0,0,4.8
TCK-023673,crm,SRC-00023673,1.0,2025-11-24 16:30:27,2025-11-24 15:54:27,2025-11-24 14:56:27,2025-11-24 16:56:51,2025-11-25 00:33:21,2025-11-25 03:03:21,2025-11-24,17,0,email,incident,data_error,medium,Enterprise,Core,3.0,ru,T014,T014,R04,892,1,0,326,2,7,1,0,closed,120.4,576.9,720,0.0,0,0,4.5
TCK-014295,crm,SRC-00014295,1.0,2025-01-07 11:22:46,2025-01-07 10:56:46,2025-01-07 09:46:46,2025-01-07 11:11:58,2025-01-08 02:19:22,2025-01-08 03:28:22,2025-01-07,12,1,PHONE ,billing,payment,low,SMB,Analytics,4.9,ru,T027,T027,R07,1356,1,0,1965,5,4,4,0,closed,85.2,992.6,1440,0.0,0,1,5.0
TCK-005347,crm,SRC-00005347,1.0,2025-12-11 13:11:21,2025-12-11 12:01:21,2025-12-11 11:45:21,2025-12-11 12:30:51,2025-12-11 17:23:57,2025-12-11 20:41:57,2025-12-11,14,3,email,consultation,configuration,medium,Public,Mobile,1.5,ru,T016,T016,R04,1896,1,0,1109,3,10,3,0,closed,45.5,338.6,720,0.0,0,0,4.2
TCK-000642,chat_platform,SRC-00000642,1.0,2026-06-05 11:51:58,2026-06-05 12:10:58,2026-06-05 11:36:58,2026-06-05 12:13:04,2026-06-05 20:15:58,2026-06-05 21:21:58,2026-06-05,16,4,portal,integration,webhook,medium,Enterprise,Billing,4.2,ru,T009,T009,R03,138,0,0,15,1,5,2,0,closed,36.1,519.0,720,0.0,0,1,4.7
TCK-009092,crm,SRC-00009092,1.0,2025-03-27 11:22:52,2025-03-27 09:36:52,2025-03-27 09:09:52,2025-03-27 11:25:40,2025-03-27 13:05:22,2025-03-27 18:30:22,2025-03-27,12,3,phone,integration,api,medium,Public,API,4.2,ru,T001,T001,R01,1859,0,0,2095,0,4,1,0,closed,135.8,235.5,720,0.0,0,0,4.7
TCK-005362,crm,SRC-00005362,1.0,2026-03-02 16:29:08,2026-03-02 16:29:08,2026-03-02 14:48:08,2026-03-02 15:04:02,2026-03-02 17:33:44,2026-03-02 18:51:44,2026-03-02,19,0,email,access,permissions,high,Public,Billing,1.2,ru,T009,T009,R03,335,0,0,719,3,7,0,0,closed,15.9,165.6,240,0.0,1,0,4.1
TCK-004428,portal,SRC-00004428,1.0,2025-06-20 16:26:56,2025-06-20 17:24:56,2025-06-20 15:46:56,2025-06-20 18:19:20,2025-06-21 01:24:26,2025-06-21 05:09:26,2025-06-20,18,4,chat,integration,connector,medium,SMB,API,2.9,ru,T031,T031,R08,454,1,0,856,1,9,1,0,closed,152.4,577.5,720,0.0,0,0,4.3
TCK-017974,crm,SRC-00017974,1.0,2026-05-21 15:56:35,2026-05-21 14:08:35,2026-05-21 13:40:35,2026-05-21 15:05:11,2026-05-21 21:38:29,2026-05-21 22:26:29,2026-05-21,16,3,chat,incident,availability,medium,SMB,API,1.1,en,T005,T005,R02,305,0,0,2094,2,5,1,0,closed,84.6,477.9,720,0.0,0,0,3.4
TCK-001897,crm,SRC-00001897,1.0,2026-06-06 08:48:16,2026-06-06 08:27:16,2026-06-06 07:26:16,2026-06-06 08:43:10,2026-06-06 11:40:52,2026-06-06 17:30:52,2026-06-06,10,5,email,access,password,medium,Public,Analytics,3.2,ru,T004,T004,R01,1255,0,0,2181,3,1,1,0,closed,76.9,254.6,720,0.0,1,1,4.3
TCK-019685,crm,SRC-00019685,1.0,2025-07-14 08:50:44,2025-07-14 08:35:44,2025-07-14 07:00:44,2025-07-14 08:04:50,2025-07-14 17:15:14,2025-07-14 17:46:14,2025-07-14,10,0,phone,consultation,best_practice,medium,Enterprise,Analytics,3.8,ru,T030,T030,R08,1073,0,0,2572,1,4,1,0,closed,64.1,614.5,720,0.0,0,0,4.1
TCK-020550,portal,SRC-00020550,1.0,2026-01-07 20:50:49,2026-01-07 21:31:49,2026-01-07 20:04:49,2026-01-07 21:45:19,2026-01-08 01:48:19,2026-01-08 04:58:19,2026-01-07,1,2,email,performance,throughput,medium,Enterprise,Core,1.9,ru,T009,T009,R03,74,1,0,1009,0,3,2,0,closed,100.5,343.5,720,0.0,0,1,5.0
TCK-004430,crm,SRC-00004430,1.0,2025-02-03 12:33:37,2025-02-03 12:30:37,2025-02-03 12:18:37,2025-02-03 13:20:25,2025-02-03 18:50:37,2025-02-03 20:54:37,2025-02-03,16,0,email,integration,webhook,medium,SMB,Mobile,1.9,ru,T024,T024,R06,1758,2,0,1686,2,8,0,1,closed,61.8,392.0,720,0.0,0,1,4.0
TCK-014446,crm,SRC-00014446,1.0,2025-11-24 16:44:12,2025-11-24 15:33:12,2025-11-24 14:52:12,2025-11-24 14:59:36,2025-11-24 16:06:12,2025-11-24 19:31:12,2025-11-24,17,0,portal,integration,connector,critical,Enterprise,Billing,2.4,ru,T002,T002,R01,1997,0,0,426,4,8,0,0,closed,7.4,74.0,60,1.0,0,0,3.2
TCK-018246,crm,SRC-00018246,1.0,2025-12-03 11:37:57,2025-12-03 11:10:57,2025-12-03 10:11:57,2025-12-03 10:30:15,2025-12-03 19:30:27,2025-12-03 20:54:27,2025-12-03,14,2,phone,billing,payment,high,SMB,Billing,3.6,ru,T022,T022,R06,1719,0,0,1040,3,8,2,0,closed,18.3,558.5,240,1.0,0,0,3.2
TCK-003775,portal,SRC-00003775,1.0,2025-02-08 20:37:38,2025-02-08 19:46:38,2025-02-08 17:56:38,2025-02-08 19:27:14,2025-02-09 16:05:20,2025-02-09 21:35:20,2025-02-08,22,5,portal,billing,invoice,medium,Public,API,3.2,ru,T011,T011,R03,1608,0,0,1634,0,8,0,0,closed,90.6,1328.7,720,1.0,1,0,3.3
TCK-017240,crm,SRC-00017240,1.0,2026-05-17 14:17:10,2026-05-17 12:56:10,2026-05-17 12:40:10,2026-05-17 13:38:40,2026-05-18 12:19:22,2026-05-18 18:07:22,2026-05-17,15,6,email,performance,latency,medium,Enterprise,Mobile,4.5,ru,T008,T008,R02,1510,0,0,87,1,3,0,1,closed,58.5,1419.2,720,1.0,0,0,
TCK-000217,portal,SRC-00000217,1.0,2026-06-11 09:16:34,2026-06-11 08:58:34,2026-06-11 08:13:34,2026-06-11 13:14:52,2026-06-11 16:09:46,2026-06-11 17:36:46,2026-06-11,11,3,chat,consultation,best_practice,low,SMB,Analytics,4.3,en,T013,T013,R04,1262,0,0,722,1,2,0,0,closed,301.3,476.2,1440,0.0,1,0,4.3
TCK-020618,portal,SRC-00020618,1.0,2025-12-30 10:14:35,2025-12-30 10:10:35,2025-12-30 08:13:35,2025-12-30 09:04:53,2025-12-30 15:55:47,2025-12-30 17:17:47,2025-12-30,11,1,phone,integration,connector,medium,SMB,Core,4.2,ru,T029,T029,R08,1434,0,0,2358,2,6,2,1,closed,51.3,462.2,720,0.0,0,0,4.6
TCK-005292,crm,SRC-00005292,1.0,2025-12-24 16:02:40,2025-12-24 15:52:40,2025-12-24 14:18:40,2025-12-24 15:21:04,2025-12-24 16:56:16,2025-12-24 20:15:16,2025-12-24,21,2,phone,access,password,high,Enterprise,Mobile,3.8,ru,T017,T017,R05,1554,0,1,2215,4,5,2,0,closed,62.4,157.6,240,0.0,0,0,4.4
TCK-004222,chat_platform,SRC-00004222,1.0,2026-04-14 19:38:41,2026-04-14 20:06:41,2026-04-14 18:54:41,2026-04-14 21:31:11,2026-04-15 04:59:41,2026-04-15 06:10:41,2026-04-14,23,1,chat,performance,throughput,low,SMB,Billing,4.3,ru,T009,T009,R03,579,0,0,2475,1,1,2,0,closed,156.5,605.0,1440,0.0,1,0,
TCK-018576,portal,SRC-00018576,1.0,2026-03-25 21:30:37,2026-03-25 19:23:37,2026-03-25 19:15:37,2026-03-25 19:56:43,2026-03-25 22:23:13,2026-03-26 01:26:13,2026-03-25,23,2,phone,billing,invoice,high,Enterprise,Billing,2.8,ru,T021,T021,R06,1710,0,1,168,2,6,0,0,closed,41.1,187.6,240,0.0,1,0,4.6
TCK-010495,chat_platform,SRC-00010495,1.0,2025-11-23 17:59:16,2025-11-23 17:58:16,2025-11-23 17:47:16,2025-11-23 20:29:34,2025-11-24 09:33:46,2025-11-24 09:55:46,2025-11-23,20,6,chat,integration,webhook,low,SMB,Mobile,2.1,ru,T007,T007,R02,489,0,0,645,1,4,0,0,closed,162.3,946.5,1440,0.0,0,0,4.2
TCK-021666,portal,SRC-00021666,1.0,2025-07-06 13:42:55,2025-07-06 13:14:55,2025-07-06 11:38:55,2025-07-06 12:39:13,2025-07-06 22:40:43,2025-07-07 02:39:43,2025-07-06,14,6,email,access,login,medium,Enterprise,Core,4.0,ru,T007,T007,R02,1154,1,0,1408,1,4,1,0,closed,60.3,661.8,720,0.0,0,0,4.6
TCK-001616,chat_platform,SRC-00001616,1.0,2026-06-08 20:52:15,2026-06-08 19:51:15,2026-06-08 19:14:15,2026-06-08 21:12:15,2026-06-09 20:27:09,2026-06-09 21:06:09,2026-06-08,22,0,chat,integration,api,low,Enterprise,API,1.2,ru,T029,T029,R08,212,0,0,2496,1,6,1,0,closed,118.0,1512.9,1440,1.0,1,0,3.7
TCK-012067,crm,SRC-00012067,1.0,2026-05-21 21:49:29,2026-05-21 22:05:29,2026-05-21 20:20:29,2026-05-21 21:00:23,2026-05-23 00:28:11,2026-05-23 02:51:11,2026-05-21,3,3,portal,performance,timeout,medium,SMB,Core,3.8,ru,T020,T020,R05,970,1,0,1321,1,4,1,0,closed,39.9,1687.7,720,1.0,0,0,3.4
TCK-015992,portal,SRC-00015992,1.0,2025-04-28 20:44:23,2025-04-28 21:50:23,2025-04-28 20:17:23,2025-04-28 22:37:23,2025-04-29 11:34:47,2025-04-29 13:22:47,2025-04-28,23,0,chat,billing,payment,low,Enterprise,Core,3.5,ru,T006,T006,R02,1039,1,0,1164,3,6,0,0,closed,140.0,917.4,1440,0.0,0,0,
TCK-003974,portal,SRC-00003974,1.0,2025-11-03 16:11:59,2025-11-03 14:32:59,2025-11-03 14:03:59,2025-11-03 17:57:41,2025-11-04 11:54:23,2025-11-04 16:21:23,2025-11-03,17,0,portal,performance,latency,low,SMB,API,3.5,ru,T002,T002,R01,1113,0,0,169,4,3,2,0,closed,233.7,1310.4,1440,0.0,0,0,4.9
TCK-005861,portal,SRC-00005861,1.0,2026-01-14 19:36:25,2026-01-14 19:38:25,2026-01-14 18:17:25,2026-01-14 19:32:43,2026-01-15 00:18:13,2026-01-15 03:25:13,2026-01-14,1,2,email,access,password,medium,Public,Core,2.5,en,T017,T017,R05,1975,1,0,921,2,5,0,0,closed,75.3,360.8,720,0.0,0,0,4.8
TCK-012476,portal,SRC-00012476,1.0,2025-09-18 12:04:32,2025-09-18 13:16:32,2025-09-18 11:29:32,2025-09-18 12:42:32,2025-09-19 20:41:02,2025-09-19 23:38:02,2025-09-18,14,3,chat,incident,data_error,medium,Enterprise,Core,2.0,ru,T028,T028,R07,739,1,0,1973,2,3,2,1,closed,73.0,1991.5,720,1.0,0,0,2.7
TCK-002373,crm,SRC-00002373,1.1,2025-06-25 18:04:30,2025-06-25 18:11:30,2025-06-25 16:20:30,2025-06-25 17:37:42,2025-06-25 21:21:24,2025-06-25 21:51:24,2025-06-25,20,2,email,consultation,best_practice,high,Enterprise,Mobile,2.1,ru,T021,T021,R06,56,0,0,1669,1,4,0,0,closed,77.2,300.9,240,1.0,1,0,3.5
TCK-009791,crm,SRC-00009791,1.0,2025-06-25 13:17:59,2025-06-25 13:31:59,2025-06-25 11:36:59,2025-06-25 12:03:41,2025-06-25 22:04:41,2025-06-25 23:24:41,2025-06-25,15,2,chat,incident,availability,high,SMB,Core,2.3,en,T022,T022,R06,812,0,0,696,5,3,1,0,closed,26.7,627.7,240,1.0,0,1,3.5
TCK-022697,portal,SRC-00022697,1.0,2025-09-06 23:22:00,2025-09-06 21:15:00,2025-09-06 21:14:00,2025-09-06 22:52:24,2025-09-07 07:54:12,2025-09-07 09:43:12,2025-09-06,0,5,chat,performance,timeout,medium,SMB,Analytics,4.6,ru,T031,T031,R08,1335,0,0,2431,3,1,1,0,closed,98.4,640.2,720,0.0,2,0,3.7
TCK-023397,crm,SRC-00023397,1.0,2026-04-17 16:40:21,2026-04-17 14:48:21,2026-04-17 14:28:21,2026-04-17 16:01:09,2026-04-18 20:13:27,2026-04-19 00:25:27,2026-04-17,18,4,phone,performance,timeout,medium,Enterprise,Mobile,4.6,ru,T022,T022,R06,680,0,0,1833,0,5,1,0,closed,92.8,1785.1,720,1.0,0,0,3.2
TCK-001804,crm,SRC-00001804,1.0,2026-06-05 04:29:40,2026-06-05 04:51:40,2026-06-05 04:06:40,2026-06-05 04:29:46,2026-06-05 04:58:58,2026-06-05 07:28:58,2026-06-05,7,4,portal,performance,throughput,high,SMB,Analytics,2.3,ru,T016,T016,R04,1814,0,0,1874,2,5,0,0,closed,23.1,52.3,240,0.0,0,0,4.2
TCK-022733,portal,SRC-00022733,1.0,2025-03-07 09:22:20,2025-03-07 09:01:20,2025-03-07 08:47:20,2025-03-07 10:42:20,2025-03-07 19:05:50,2025-03-08 00:55:50,2025-03-07,12,4, email,consultation,configuration,medium,SMB,Core,1.3,en,T021,T021,R06,921,0,0,2195,1,7,1,0,closed,115.0,618.5,720,0.0,0,1,
TCK-023455,crm,SRC-00023455,1.0,2025-01-23 21:43:50,2025-01-23 20:01:50,2025-01-23 18:54:50,2025-01-23 21:36:56,2025-01-26 04:20:56,2025-01-26 09:40:56,2025-01-23,21,3,portal,integration,api,low,Public,Analytics,4.9,ru,T001,T001,R01,455,1,0,964,2,8,1,0,closed,162.1,3446.1,1440,1.0,0,1,3.4
TCK-014932,crm,SRC-00014932,1.0,2025-10-03 01:20:54,2025-10-03 00:22:54,2025-10-02 22:50:54,2025-10-03 03:45:48,2025-10-03 18:42:06,2025-10-03 21:44:06,2025-10-02,1,3,portal,billing,tariff,low,SMB,Mobile,2.3,ru,T002,T002,R01,636,0,0,2198,0,5,1,1,closed,294.9,1191.2,1440,0.0,1,0,4.4
TCK-001562,portal,SRC-00001562,1.0,2026-06-27 16:31:11,2026-06-27 16:27:11,2026-06-27 16:03:11,2026-06-27 16:35:47,2026-06-28 01:37:29,2026-06-28 01:56:29,2026-06-27,19,5,portal,integration,connector,high,Enterprise,Billing,3.3,ru,T014,T014,R04,981,0,0,1995,3,7,2,0,closed,32.6,574.3,240,1.0,0,0,3.6
TCK-014527,portal,SRC-00014527,1.0,2025-04-04 08:39:08,2025-04-04 08:46:08,2025-04-04 07:35:08,2025-04-04 08:59:50,2025-04-04 11:51:14,2025-04-04 15:13:14,2025-04-04,10,4,email,access,login,medium,SMB,Core,4.4,en,T002,T002,R01,1788,1,0,232,1,4,0,0,closed,84.7,256.1,720,0.0,1,0,4.7
TCK-020222,chat_platform,SRC-00020222,1.0,2026-03-10 16:29:24,2026-03-10 17:20:24,2026-03-10 16:08:24,2026-03-10 17:33:30,2026-03-11 16:20:18,2026-03-11 21:45:18,2026-03-10,19,1,email,billing,payment,medium,SMB,API,3.2,ru,T003,T003,R01,1929,1,0,1973,2,3,1,0,closed,85.1,1451.9,720,1.0,2,1,3.3
TCK-011083,portal,SRC-00011083,1.0,2025-10-16 08:58:42,2025-10-16 08:51:42,2025-10-16 08:11:42,2025-10-16 08:42:36,2025-10-16 15:48:48,2025-10-16 19:13:48,2025-10-16,11,3,portal,billing,tariff,high,SMB,Mobile,4.4,ru,T005,T005,R02,620,2,0,845,1,4,0,1,closed,30.9,457.1,240,1.0,0,0,4.3
TCK-012968,crm,SRC-00012968,1.0,2025-10-15 19:18:14,2025-10-15 19:33:14,2025-10-15 17:47:14,2025-10-15 18:49:26,2025-10-16 04:55:14,2025-10-16 08:31:14,2025-10-15,22,2,chat,billing,tariff,medium,Enterprise,Analytics,4.9,ru,T009,T009,R03,1252,0,0,2270,1,9,1,0,closed,62.2,668.0,720,0.0,1,0,
TCK-009925,crm,SRC-00009925,1.0,2025-03-05 11:29:21,2025-03-05 10:58:21,2025-03-05 09:55:21,2025-03-05 11:56:57,2025-03-05 20:32:09,2025-03-06 02:02:09,2025-03-05,12,2,chat,incident,availability,low,SMB,Analytics,1.9,ru,T027,T027,R07,1702,0,0,1316,1,3,3,0,closed,121.6,636.8,1440,0.0,0,0,4.7
TCK-016977,crm,SRC-00016977,1.0,2025-04-10 14:31:21,2025-04-10 15:17:21,2025-04-10 14:26:21,2025-04-10 15:24:27,2025-04-10 16:56:33,2025-04-10 22:50:33,2025-04-10,17,3,phone,incident,data_error,high,SMB,Billing,3.7,ru,T028,T028,R07,1448,1,0,1811,1,6,0,0,closed,58.1,150.2,240,0.0,0,0,4.6
TCK-008136,crm,SRC-00008136,1.0,2025-04-24 14:13:39,2025-04-24 12:56:39,2025-04-24 12:52:39,2025-04-24 13:57:09,2025-04-25 21:57:09,2025-04-26 01:20:09,2025-04-24,19,3,phone,billing,tariff,medium,SMB,Analytics,4.3,ru,T019,T019,R05,1251,3,0,324,3,5,1,0,closed,64.5,1984.5,720,1.0,0,1,
TCK-000773,crm,SRC-00000773,1.0,2026-06-04 11:48:40,2026-06-04 12:45:40,2026-06-04 10:54:40,2026-06-04 11:31:10,2026-06-04 12:23:16,2026-06-04 14:46:16,2026-06-04,13,3,phone,billing,invoice,high,SMB,Core,3.2,ru,T030,T030,R08,1417,1,0,2536,2,5,2,0,closed,36.5,88.6,240,0.0,0,0,0.0
TCK-010290,crm,SRC-00010290,1.0,2025-11-19 12:31:25,2025-11-19 11:14:25,2025-11-19 10:53:25,2025-11-19 12:42:07,2025-11-19 16:06:49,2025-11-19 21:41:49,2025-11-19,15,2,portal,integration,webhook,low,Public,Core,3.6,ru,T010,T010,R03,807,1,0,916,0,5,0,0,closed,108.7,313.4,1440,0.0,0,0,4.8
TCK-015871,crm,SRC-00015871,1.0,2025-09-30 10:27:09,2025-09-30 09:00:09,2025-09-30 07:37:09,2025-09-30 09:30:51,2025-09-30 12:02:09,2025-09-30 13:18:09,2025-09-30,14,1,phone,access,permissions,medium,SMB,Core,4.7,ru,T019,T019,R05,20,0,0,1753,1,2,1,0,closed,113.7,265.0,720,0.0,0,0,4.8
TCK-018706,chat_platform,SRC-00018706,1.0,2025-08-13 10:24:38,2025-08-13 09:40:38,2025-08-13 08:25:38,2025-08-13 10:48:32,2025-08-13 13:35:08,2025-08-13 18:30:08,2025-08-13,11,2,portal,consultation,configuration,medium,Public,API,2.4,ru,T001,T001,R01,146,2,0,1925,1,7,0,0,closed,142.9,309.5,720,0.0,0,0,4.0
TCK-003598,portal,SRC-00003598,1.0,2026-03-15 13:11:59,2026-03-15 12:33:59,2026-03-15 11:53:59,2026-03-15 12:49:41,2026-03-16 01:56:05,2026-03-16 05:07:05,2026-03-15,14,6,chat,billing,payment,medium,Enterprise,Mobile,2.1,ru,T014,T014,R04,177,0,0,2327,2,3,1,0,closed,55.7,842.1,720,1.0,0,2,3.2
TCK-000395,crm,SRC-00000395,1.0,2026-06-30 22:35:31,2026-06-30 20:36:31,2026-06-30 19:55:31,2026-06-30 21:10:25,2026-07-01 21:16:07,2026-07-01 22:40:07,2026-06-30,22,1,chat,integration,connector,medium,Enterprise,Mobile,1.4,ru,T025,T025,R07,67,1,0,210,2,7,0,0,closed,74.9,1520.6,720,1.0,1,0,3.0
TCK-015121,chat_platform,SRC-00015121,1.0,2025-07-14 22:20:05,2025-07-14 20:45:05,2025-07-14 19:55:05,2025-07-14 20:59:17,2025-07-15 20:20:59,2025-07-16 01:56:59,2025-07-14,23,0,chat,access,permissions,medium,SMB,Mobile,2.4,ru,T023,T023,R06,1424,0,0,2458,0,2,1,0,closed,64.2,1465.9,720,1.0,1,0,
TCK-003428,crm,SRC-00003428,1.0,2026-03-18 16:25:16,2026-03-18 14:40:16,2026-03-18 13:45:16,2026-03-18 14:30:04,2026-03-18 16:22:28,2026-03-18 20:19:28,2026-03-18,16,2,portal,access,login,medium,SMB,API,1.4,en,T006,T006,R02,671,1,0,500,1,4,0,0,closed,44.8,157.2,720,0.0,2,0,5.0
TCK-023249,portal,SRC-00023249,1.0,2025-09-09 15:17:29,2025-09-09 14:59:29,2025-09-09 13:17:29,2025-09-09 13:54:05,2025-09-09 15:38:05,2025-09-09 17:06:05,2025-09-09,16,1,chat,integration,connector,high,SMB,Core,3.3,ru,T029,T029,R08,800,0,0,2411,1,3,1,0,closed,36.6,140.6,240,0.0,0,0,4.4
