event_id,ticket_id,event_ts_utc,event_type,status_from,status_to,team_from,team_to,actor_type,queue_name,comment_length,source_system,load_ts
EVT-00091533,TCK-009335,2025-12-29 19:59:25,reopened,resolved,in_progress,T017,T017,customer,queue_integration,881,chat_platform,2025-12-29 20:15:25
EVT-00065570,TCK-007595,2025-09-25 18:04:24,agent_response,in_progress,in_progress,T006,T006,agent,queue_incident,339,crm,2025-09-25 18:23:24
EVT-00086014,TCK-008263,2025-12-09 23:10:51,agent_response,in_progress,in_progress,T011,T011,customer,queue_consultation,870,workflow,2025-12-10 00:05:51
EVT-00114335,TCK-011903,2026-03-24 03:38:23,resolved,in_progress,resolved,T025,T025,agent,queue_incident,643,chat_platform,2026-03-24 04:26:23
EVT-00083641,TCK-019776,2025-12-01 19:55:31,agent_response,in_progress,in_progress,T013,T013,customer,queue_integration,78,chat_platform,2025-12-01 20:17:31
EVT-00002014,TCK-013710,2025-01-13 17:05:35,closed,resolved,closed,T005,T005,customer,queue_incident,794,crm,2025-01-13 18:32:35
EVT-00133788,TCK-001887,2026-06-02 20:39:01,closed,resolved,closed,T005,T005,system,queue_performance,323,workflow,2026-06-02 21:50:01
EVT-00069056,TCK-020017,2025-10-09 09:41:39,resolved,in_progress,resolved,T031,T031,agent,queue_incident,702,chat_platform,2025-10-09 11:10:39
EVT-00141300,TCK-000333,2026-06-22 20:31:46,resolved,in_progress,resolved,T011,T011,agent,queue_billing,870,chat_platform,2026-06-22 20:52:46
EVT-00051079,TCK-017271,2025-08-02 07:18:00,customer_response,in_progress,in_progress,T013,T013,agent,queue_performance,167,crm,2025-08-02 07:36:00
EVT-00131145,TCK-004957,2026-05-24 12:17:19,resolved,in_progress,resolved,T009,T009,agent,queue_integration,588,workflow,2026-05-24 13:44:19
EVT-00061398,TCK-015126,2025-09-09 19:09:19,resolved,in_progress,resolved,T013,T013,agent,queue_integration,469,crm,2025-09-09 20:05:19
EVT-00069121,TCK-018382,2025-10-08 21:17:18,escalated,in_progress,in_progress,T018,T018,agent,queue_performance,118,crm,2025-10-08 22:39:18
EVT-00071845,TCK-007881,2025-10-19 14:10:07,agent_response,in_progress,in_progress,T018,T018,system,queue_integration,569,crm,2025-10-19 15:15:07
EVT-00106303,TCK-002786,2026-02-23 17:34:03,customer_response,in_progress,in_progress,T009,T009,customer,queue_performance,608,chat_platform,2026-02-23 18:55:03
EVT-00039131,TCK-015077,2025-06-16 20:55:22,assigned,new,in_progress,T009,T009,customer,queue_incident,83,crm,2025-06-16 21:59:22
EVT-00123763,TCK-015261,2026-04-27 17:36:00,closed,resolved,closed,T002,T002,agent,queue_performance,704,workflow,2026-04-27 18:51:00
EVT-00063407,TCK-016050,2025-09-17 17:01:00,created,,new,T017,T017,agent,queue_billing,485,chat_platform,2025-09-17 18:24:00
EVT-00012793,TCK-011697,2025-02-28 05:32:02,closed,resolved,closed,T026,T026,customer,queue_access,307,workflow,2025-02-28 06:15:02
EVT-00109019,TCK-008351,2026-03-04 19:23:32,reopened,resolved,in_progress,T003,T003,agent,queue_performance,7,workflow,2026-03-04 19:32:32
EVT-00058550,TCK-009059,2025-08-28 22:30:09,closed,resolved,closed,T017,T017,agent,queue_billing,304,crm,2025-08-28 23:00:09
EVT-00013896,TCK-009997,2025-03-04 22:27:46,agent_response,in_progress,in_progress,T007,T007,agent,queue_access,613,chat_platform,2025-03-04 23:22:46
EVT-00045252,TCK-009990,2025-07-09 22:42:30,assigned,new,in_progress,T002,T002,customer,queue_incident,575,crm,2025-07-09 23:09:30
EVT-00035630,TCK-004174,2025-06-01 21:37:41,resolved,in_progress,resolved,T029,T029,agent,queue_consultation,569,crm,2025-06-01 22:06:41
EVT-00070552,TCK-008726,2025-10-14 06:15:17,created,,new,T014,T014,agent,queue_incident,830,crm,2025-10-14 07:42:17
EVT-00061242,TCK-016918,2025-09-10 11:55:54,resolved,in_progress,resolved,T009,T009,system,queue_access,625,chat_platform,2025-09-10 12:59:54
EVT-00106657,TCK-015702,2026-02-25 00:13:32,agent_response,in_progress,in_progress,T009,T009,agent,queue_performance,476,crm,2026-02-25 01:14:32
EVT-00090570,TCK-021428,2025-12-27 09:19:33,customer_response,in_progress,in_progress,T017,T017,system,queue_performance,409,crm,2025-12-27 09:38:33
EVT-00082984,TCK-009435,2025-11-28 19:39:25,closed,resolved,closed,T003,T003,agent,queue_incident,128,workflow,2025-11-28 20:35:25
EVT-00085993,TCK-005752,2025-12-09 18:01:14,closed,resolved,closed,T012,T012,customer,queue_performance,586,crm,2025-12-09 18:55:14
EVT-00124708,TCK-017268,2026-04-30 17:09:25,agent_response,in_progress,in_progress,T003,T003,customer,queue_integration,228,crm,2026-04-30 17:27:25
EVT-00019195,TCK-014520,2025-03-27 14:00:13,escalated,waiting_customer,in_progress,T009,T009,customer,queue_incident,294,crm,2025-03-27 14:06:13
EVT-00083474,TCK-016811,2025-12-01 19:35:38,resolved,in_progress,resolved,T007,T007,agent,queue_consultation,175,workflow,2025-12-01 20:19:38
EVT-00051700,TCK-009432,2025-08-05 08:13:37,created,,new,T005,T005,agent,queue_performance,133,workflow,2025-08-05 08:32:37
EVT-00075625,TCK-011341,2025-11-03 09:36:38,assigned,new,in_progress,T003,T003,agent,queue_access,296,workflow,2025-11-03 11:00:38
EVT-00123326,TCK-022630,2026-04-27 09:47:52,transferred,in_progress,in_progress,T014,T014,agent,queue_integration,853,crm,2026-04-27 10:02:52
EVT-00090773,TCK-023490,2025-12-26 09:28:42,created,,new,T001,T001,agent,queue_access,143,workflow,2025-12-26 09:37:42
EVT-00027563,TCK-020195,2025-04-29 21:33:04,escalated,in_progress,in_progress,T004,T004,customer,queue_billing,553,crm,2025-04-29 22:15:04
EVT-00033137,TCK-006610,2025-05-22 18:12:41,customer_response,in_progress,in_progress,T002,T002,agent,queue_performance,703,crm,2025-05-22 18:32:41
EVT-00039538,TCK-017083,2025-06-17 17:48:36,assigned,new,in_progress,T005,T005,agent,queue_performance,383,workflow,2025-06-17 19:12:36
EVT-00144290,TCK-000951,2026-06-30 10:08:06,resolved,in_progress,resolved,T018,T018,customer,queue_integration,169,chat_platform,2026-06-30 11:28:06
EVT-00080882,TCK-006740,2025-11-22 14:55:13,escalated,in_progress,in_progress,T012,T012,system,queue_integration,719,workflow,2025-11-22 15:03:13
EVT-00115802,TCK-023871,2026-03-29 15:27:44,assigned,new,in_progress,T025,T025,customer,queue_incident,167,workflow,2026-03-29 16:17:44
EVT-00024931,TCK-015897,2025-04-18 15:41:43,assigned,new,in_progress,T022,T022,agent,queue_billing,650,workflow,2025-04-18 16:03:43
EVT-00010176,TCK-018872,2025-02-16 06:20:24,created,,new,T002,T002,agent,queue_performance,332,chat_platform,2025-02-16 07:46:24
EVT-00022457,TCK-003693,2025-04-07 20:38:27,created,,new,T004,T004,system,queue_incident,42,chat_platform,2025-04-07 22:06:27
EVT-00094430,TCK-002494,2026-01-12 16:36:29,assigned,new,in_progress,T012,T012,system,queue_incident,579,crm,2026-01-12 16:38:29
EVT-00093749,TCK-021112,2026-01-09 22:24:40,status_changed,in_progress,in_progress,T011,T011,system,queue_access,282,workflow,2026-01-09 23:17:40
EVT-00093485,TCK-022440,2026-01-08 10:59:29,assigned,new,in_progress,T009,T009,agent,queue_integration,46,crm,2026-01-08 12:17:29
EVT-00011928,TCK-011785,2025-02-24 15:24:36,agent_response,in_progress,in_progress,T026,T026,agent,queue_performance,275,crm,2025-02-24 15:59:36
EVT-00135589,TCK-000050,2026-06-06 15:19:22,reopened,resolved,in_progress,T029,T029,customer,queue_consultation,401,workflow,2026-06-06 15:36:22
EVT-00073776,TCK-019002,2025-10-27 05:16:18,reopened,resolved,in_progress,T023,T023,customer,queue_integration,859,crm,2025-10-27 06:38:18
EVT-00085488,TCK-023569,2025-12-08 16:25:47,closed,resolved,closed,T003,T003,system,queue_consultation,439,crm,2025-12-08 16:59:47
EVT-00067652,TCK-011926,2025-10-02 22:04:25,agent_response,in_progress,in_progress,T011,T011,customer,queue_billing,670,workflow,2025-10-02 23:01:25
EVT-00141607,TCK-001030,2026-06-23 09:51:36,resolved,in_progress,resolved,T020,T020,system,queue_performance,579,crm,2026-06-23 10:52:36
EVT-00049976,TCK-022437,2025-07-28 17:26:28,assigned,new,in_progress,T002,T002,agent,queue_incident,60,crm,2025-07-28 18:55:28
EVT-00077334,TCK-009270,2025-11-10 07:35:41,created,,new,T015,T015,agent,queue_performance,18,workflow,2025-11-10 07:55:41
EVT-00114936,TCK-016317,2026-03-25 17:35:10,created,,new,T022,T022,system,queue_integration,838,crm,2026-03-25 18:29:10
EVT-00047077,TCK-010060,2025-07-16 14:21:24,created,,new,T006,T006,agent,queue_access,801,crm,2025-07-16 15:13:24
EVT-00108272,TCK-015944,2026-03-02 17:30:56,created,,new,T017,T017,agent,queue_access,663,crm,2026-03-02 18:08:56
EVT-00006169,TCK-013905,2025-01-29 13:54:42,status_changed,in_progress,waiting_customer,T006,T006,customer,queue_incident,613,workflow,2025-01-29 14:41:42
EVT-00028681,TCK-018897,2025-05-06 03:20:11,resolved,in_progress,resolved,T021,T021,agent,queue_access,686,workflow,2025-05-06 03:33:11
EVT-00040710,TCK-010510,2025-06-21 23:19:10,status_changed,in_progress,in_progress,T006,T006,agent,queue_performance,230,crm,2025-06-22 00:16:10
EVT-00045419,TCK-005427,2025-07-10 01:34:18,resolved,in_progress,resolved,T001,T001,agent,queue_performance,572,crm,2025-07-10 02:37:18
EVT-00132466,TCK-015676,2026-05-28 21:54:46,resolved,in_progress,resolved,T029,T029,agent,queue_integration,345,chat_platform,2026-05-28 22:46:46
EVT-00141558,TCK-000443,2026-06-22 19:33:01,resolved,in_progress,resolved,T003,T003,agent,queue_integration,481,workflow,2026-06-22 20:23:01
EVT-00026679,TCK-009146,2025-04-25 16:10:38,assigned,new,in_progress,T017,T017,agent,queue_integration,892,crm,2025-04-25 16:44:38
EVT-00088938,TCK-020215,2025-12-20 21:20:02,closed,resolved,closed,T026,T026,system,queue_performance,425,chat_platform,2025-12-20 21:33:02
EVT-00140481,TCK-000052,2026-06-19 14:29:15,agent_response,in_progress,in_progress,T013,T013,agent,queue_consultation,694,crm,2026-06-19 14:31:15
EVT-00096240,TCK-012869,2026-01-18 20:16:22,assigned,new,in_progress,T007,T007,system,queue_performance,384,crm,2026-01-18 21:13:22
EVT-00119217,TCK-011276,2026-04-10 21:48:37,agent_response,in_progress,in_progress,T020,T020,agent,queue_access,388,workflow,2026-04-10 22:32:37
EVT-00105994,TCK-015108,2026-02-21 20:37:23,agent_response,in_progress,in_progress,T003,T003,system,queue_performance,82,workflow,2026-02-21 21:10:23
EVT-00005675,TCK-019268,2025-01-27 20:05:13,resolved,in_progress,resolved,T021,T021,agent,queue_integration,13,crm,2025-01-27 21:17:13
EVT-00107192,TCK-010237,2026-02-26 19:12:38,agent_response,in_progress,in_progress,T007,T007,agent,queue_consultation,127,crm,2026-02-26 19:48:38
EVT-00107497,TCK-008457,2026-02-28 00:30:50,closed,resolved,closed,T003,T003,agent,queue_consultation,373,workflow,2026-02-28 00:50:50
EVT-00132182,TCK-005545,2026-05-27 16:38:12,created,,new,T006,T006,customer,queue_consultation,32,crm,2026-05-27 17:55:12
EVT-00045004,TCK-019540,2025-07-10 06:18:08,customer_response,in_progress,in_progress,T007,T007,system,queue_incident,42,workflow,2025-07-10 06:33:08
EVT-00044323,TCK-005000,2025-07-06 07:04:31,closed,resolved,closed,T001,T001,system,queue_access,349,workflow,2025-07-06 08:23:31
EVT-00104841,TCK-008813,2026-02-19 03:42:21,resolved,in_progress,resolved,T005,T005,agent,queue_performance,707,crm,2026-02-19 04:40:21
EVT-00020853,TCK-015560,2025-04-01 15:09:33,resolved,in_progress,resolved,T031,T031,agent,queue_incident,781,workflow,2025-04-01 15:40:33
EVT-00118183,TCK-012335,2026-04-07 09:59:41,closed,resolved,closed,T020,T020,agent,queue_access,875,crm,2026-04-07 10:14:41
EVT-00090682,TCK-014751,2025-12-26 07:33:41,created,,new,T029,T029,customer,queue_integration,367,crm,2025-12-26 08:26:41
EVT-00002238,TCK-008200,2025-01-13 23:12:25,closed,resolved,closed,T018,T018,system,queue_consultation,621,workflow,2025-01-14 00:25:25
EVT-00076586,TCK-023290,2025-11-07 05:14:45,agent_response,in_progress,in_progress,T022,T022,agent,queue_performance,310,crm,2025-11-07 06:14:45
EVT-00083293,TCK-017689,2025-11-30 10:33:26,created,,new,T018,T018,agent,queue_consultation,325,crm,2025-11-30 11:28:26
EVT-00112257,TCK-010716,2026-03-16 21:35:44,agent_response,in_progress,in_progress,T003,T003,agent,queue_integration,545,chat_platform,2026-03-16 22:00:44
EVT-00121776,TCK-018786,2026-04-20 14:38:51,assigned,new,in_progress,T007,T007,customer,queue_access,782,workflow,2026-04-20 14:54:51
EVT-00011017,TCK-009439,2025-02-19 14:32:01,created,,new,T012,T012,customer,queue_incident,546,workflow,2025-02-19 15:22:01
EVT-00105368,TCK-022424,2026-02-21 18:30:31,status_changed,in_progress,waiting_customer,T007,T007,system,queue_billing,664,crm,2026-02-21 18:46:31
EVT-00102110,TCK-002510,2026-02-09 14:56:18,assigned,new,in_progress,T009,T009,agent,queue_access,205,workflow,2026-02-09 15:42:18
EVT-00114789,TCK-012603,2026-03-25 16:47:31,resolved,in_progress,resolved,T029,T029,agent,queue_performance,608,crm,2026-03-25 16:57:31
EVT-00132679,TCK-002254,2026-05-29 18:34:00,assigned,new,in_progress,T003,T003,agent,queue_incident,252,workflow,2026-05-29 18:36:00
EVT-00081618,TCK-012271,2025-11-24 19:26:11,assigned,new,in_progress,T025,T025,agent,queue_consultation,333,chat_platform,2025-11-24 20:00:11
EVT-00009582,TCK-009098,2025-02-13 02:12:16,resolved,in_progress,resolved,T001,T001,system,queue_consultation,641,chat_platform,2025-02-13 03:17:16
EVT-00083452,TCK-020709,2025-12-01 09:22:42,assigned,new,in_progress,T001,T001,customer,queue_integration,285,crm,2025-12-01 10:08:42
EVT-00089274,TCK-023523,2025-12-22 15:14:09,agent_response,in_progress,in_progress,T029,T029,agent,queue_incident,390,crm,2025-12-22 16:04:09
EVT-00043614,TCK-011720,2025-07-03 08:58:55,closed,resolved,closed,T030,T030,agent,queue_access,67,crm,2025-07-03 09:09:55
EVT-00081397,TCK-022152,2025-11-24 20:08:37,status_changed,in_progress,waiting_customer,T024,T024,system,queue_access,207,workflow,2025-11-24 20:21:37
EVT-00073930,TCK-010782,2025-10-27 14:00:59,created,,new,T009,T009,customer,queue_incident,92,crm,2025-10-27 14:27:59
EVT-00040830,TCK-005927,2025-06-24 02:38:20,customer_response,in_progress,in_progress,T014,T014,system,queue_access,233,workflow,2025-06-24 03:32:20
EVT-00131395,TCK-003791,2026-05-25 11:19:22,assigned,new,in_progress,T017,T017,agent,queue_performance,817,crm,2026-05-25 12:39:22
EVT-00111883,TCK-020759,2026-03-15 18:22:12,resolved,waiting_customer,resolved,T002,T002,system,queue_integration,386,workflow,2026-03-15 18:57:12
EVT-00024688,TCK-012140,2025-04-17 11:07:58,created,,new,T017,T017,system,queue_consultation,598,crm,2025-04-17 12:14:58
EVT-00008056,TCK-013346,2025-02-06 15:13:24,resolved,in_progress,resolved,T013,T013,system,queue_consultation,140,crm,2025-02-06 15:36:24
EVT-00041835,TCK-020338,2025-06-26 08:48:51,created,,new,T002,T002,agent,queue_incident,373,chat_platform,2025-06-26 09:47:51
EVT-00037623,TCK-021911,2025-06-09 18:35:23,agent_response,in_progress,in_progress,T022,T022,system,queue_access,837,chat_platform,2025-06-09 18:50:23
EVT-00061287,TCK-008133,2025-09-09 18:39:13,assigned,new,in_progress,T008,T008,agent,queue_incident,152,crm,2025-09-09 19:21:13
EVT-00016179,TCK-022093,2025-03-13 18:28:25,created,,new,T026,T026,agent,queue_access,699,crm,2025-03-13 19:48:25
EVT-00100328,TCK-010912,2026-02-02 21:26:43,agent_response,in_progress,in_progress,T011,T011,agent,queue_billing,75,crm,2026-02-02 22:30:43
EVT-00108414,TCK-008582,2026-03-04 13:13:19,resolved,in_progress,resolved,T026,T026,agent,queue_billing,333,workflow,2026-03-04 13:25:19
EVT-00034049,TCK-004840,2025-05-27 01:55:57,reopened,resolved,in_progress,T018,T018,customer,queue_access,568,chat_platform,2025-05-27 02:58:57
EVT-00142723,TCK-001222,2026-06-25 15:00:41,assigned,new,in_progress,T014,T014,agent,queue_incident,860,workflow,2026-06-25 15:11:41
EVT-00028427,TCK-009237,2025-05-03 18:10:37,assigned,new,in_progress,T002,T002,customer,queue_performance,96,crm,2025-05-03 18:19:37
EVT-00096310,TCK-021282,2026-01-18 21:12:44,closed,resolved,closed,T006,T006,agent,queue_access,502,workflow,2026-01-18 22:37:44
EVT-00127702,TCK-020423,2026-05-11 22:21:07,agent_response,in_progress,in_progress,T025,T025,agent,queue_incident,329,crm,2026-05-11 23:38:07
EVT-00001491,TCK-008668,2025-01-09 19:59:06,resolved,waiting_customer,resolved,T030,T030,customer,queue_integration,876,crm,2025-01-09 20:10:06
EVT-00031143,TCK-011134,2025-05-14 14:59:50,created,,new,T009,T009,system,queue_access,342,chat_platform,2025-05-14 15:51:50
EVT-00055794,TCK-011791,2025-08-19 23:43:22,closed,resolved,closed,T023,T023,customer,queue_incident,821,crm,2025-08-20 00:51:22
EVT-00132511,TCK-016365,2026-05-28 18:09:36,assigned,new,in_progress,T005,T005,agent,queue_access,498,workflow,2026-05-28 18:25:36
EVT-00118894,TCK-013220,2026-04-10 13:55:47,resolved,waiting_customer,resolved,T029,T029,system,queue_integration,224,workflow,2026-04-10 14:36:47
EVT-00012791,TCK-011697,2025-02-28 00:50:26,customer_response,in_progress,in_progress,T026,T026,customer,queue_access,166,crm,2025-02-28 02:05:26
EVT-00036361,TCK-021710,2025-06-04 22:05:44,resolved,in_progress,resolved,T008,T008,system,queue_billing,754,crm,2025-06-04 23:17:44
EVT-00093036,TCK-009396,2026-01-06 16:25:04,resolved,in_progress,resolved,T002,T002,agent,queue_consultation,748,workflow,2026-01-06 16:38:04
EVT-00000923,TCK-014788,2025-01-07 02:27:37,customer_response,in_progress,in_progress,T019,T019,agent,queue_integration,608,workflow,2025-01-07 02:44:37
EVT-00107886,TCK-012129,2026-03-01 17:05:30,agent_response,in_progress,in_progress,T012,T012,agent,queue_performance,739,crm,2026-03-01 17:15:30
EVT-00069590,TCK-005378,2025-10-11 01:58:46,assigned,new,in_progress,T003,T003,agent,queue_billing,91,crm,2025-10-11 03:02:46
EVT-00060490,TCK-015280,2025-09-06 09:00:12,created,,new,T015,T015,agent,queue_billing,167,chat_platform,2025-09-06 09:19:12
EVT-00038447,TCK-008682,2025-06-12 18:15:58,agent_response,in_progress,in_progress,T030,T030,system,queue_access,355,crm,2025-06-12 19:39:58
EVT-00088073,TCK-007178,2025-12-17 15:22:54,assigned,new,in_progress,T013,T013,system,queue_billing,866,workflow,2025-12-17 16:49:54
EVT-00110787,TCK-014690,2026-03-11 10:25:41,reopened,resolved,in_progress,T010,T010,system,queue_integration,816,crm,2026-03-11 11:48:41
EVT-00135774,TCK-001779,2026-06-07 13:13:38,resolved,in_progress,resolved,T022,T022,system,queue_billing,594,crm,2026-06-07 13:44:38
EVT-00120866,TCK-014754,2026-04-16 16:01:54,assigned,new,in_progress,T032,T032,customer,queue_access,312,crm,2026-04-16 16:27:54
EVT-00116715,TCK-005754,2026-04-02 16:25:25,agent_response,in_progress,in_progress,T017,T017,customer,queue_integration,424,crm,2026-04-02 17:12:25
EVT-00113427,TCK-011015,2026-03-20 02:07:11,assigned,new,in_progress,T025,T025,agent,queue_billing,554,crm,2026-03-20 02:24:11
EVT-00038452,TCK-021307,2025-06-12 14:11:11,created,,new,T003,T003,agent,queue_integration,572,crm,2025-06-12 14:17:11
EVT-00033374,TCK-008734,2025-05-23 09:32:07,created,,new,T014,T014,agent,queue_access,134,crm,2025-05-23 10:54:07
EVT-00062125,TCK-018641,2025-09-12 17:38:23,transferred,in_progress,in_progress,T005,T005,agent,queue_consultation,677,crm,2025-09-12 19:06:23
EVT-00103886,TCK-018515,2026-02-15 15:34:21,assigned,new,in_progress,T008,T008,system,queue_integration,19,crm,2026-02-15 16:24:21
EVT-00047743,TCK-016031,2025-07-19 12:26:49,assigned,new,in_progress,T028,T028,customer,queue_incident,495,crm,2025-07-19 12:47:49
EVT-00025305,TCK-023660,2025-04-20 23:33:53,assigned,new,in_progress,T002,T002,agent,queue_incident,249,chat_platform,2025-04-20 23:44:53
