ticket_id,created_at,created_date,week_start,month_start,hour,weekday_number,weekday_name,is_weekend,period_part,customer_id,region_id,region_name_clean,macro_region_clean,support_team,channel,category,priority,first_response_min,first_response_bucket,resolution_hours,resolution_bucket,sla_breached,sla_status,satisfaction_score,satisfaction_band,segment,registration_date,loyalty_level,is_premium,record_count,channel_hypothesis_group,priority_hypothesis_group,sla_hypothesis_group
TCK-000517,2026-05-22 20:49:00,2026-05-22,2026-05-18,2026-05-01,20,5,Пятница,0,Вторая половина,CUST-0015,R03,Казань,Поволжье,team_c,chat,refund,low,6.0,5–15 мин,4.4,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-05-06,bronze,0,1,chat,other,sla_ok
TCK-000194,2026-04-13 08:37:00,2026-04-13,2026-04-13,2026-04-01,8,1,Понедельник,0,Первая половина,CUST-0059,R01,Москва,Центр,team_a,phone,payment,normal,5.3,5–15 мин,27.9,24–48 ч,1,SLA нарушен,4.0,Средняя,b2c,2024-07-05,gold,0,1,other,normal,sla_breached
TCK-000983,2026-05-20 21:19:00,2026-05-20,2026-05-18,2026-05-01,21,3,Среда,0,Вторая половина,CUST-0291,R02,Санкт-Петербург,Северо-Запад,team_b,chat,account,normal,6.6,5–15 мин,3.3,До 8 ч,0,SLA выполнен,5.0,Высокая,b2b,2024-03-14,silver,0,1,chat,normal,sla_ok
TCK-001372,2026-05-04 14:17:00,2026-05-04,2026-05-04,2026-05-01,14,1,Понедельник,0,Вторая половина,CUST-0288,R06,Ростов-на-Дону,Юг,team_f,chat,delivery,normal,2.1,До 5 мин,10.8,8–24 ч,0,SLA выполнен,4.6,Высокая,b2c,2024-04-15,,0,1,chat,normal,sla_ok
TCK-000946,2026-04-23 16:56:00,2026-04-23,2026-04-20,2026-04-01,16,4,Четверг,0,Вторая половина,CUST-0260,R05,Новосибирск,Сибирь,team_e,phone,login,normal,1.3,До 5 мин,3.9,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-05-17,silver,0,1,other,normal,sla_ok
TCK-001371,2026-04-08 12:39:00,2026-04-08,2026-04-06,2026-04-01,12,3,Среда,0,Первая половина,CUST-0235,R02,Санкт-Петербург,Северо-Запад,team_b,chat,delivery,normal,3.2,До 5 мин,25.9,24–48 ч,1,SLA нарушен,4.6,Высокая,vip,2025-08-15,platinum,1,1,chat,normal,sla_breached
TCK-000170,2026-03-20 09:32:00,2026-03-20,2026-03-16,2026-03-01,9,5,Пятница,0,Первая половина,CUST-0060,R06,Ростов-на-Дону,Юг,team_f,chat,account,normal,9.6,5–15 мин,7.5,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-04-18,bronze,0,1,chat,normal,sla_ok
TCK-000168,2026-04-22 21:03:00,2026-04-22,2026-04-20,2026-04-01,21,3,Среда,0,Вторая половина,CUST-0306,R02,Санкт-Петербург,Северо-Запад,team_b,email,account,high,22.3,15–30 мин,30.1,24–48 ч,1,SLA нарушен,3.7,Средняя,b2c,2025-04-09,silver,0,1,email,high,sla_breached
TCK-000653,2026-06-07 11:06:00,2026-06-07,2026-06-01,2026-06-01,11,7,Воскресенье,1,Вторая половина,CUST-0141,R01,Москва,Центр,team_a,phone,login,normal,11.6,5–15 мин,3.5,До 8 ч,0,SLA выполнен,4.6,Высокая,b2c,2024-01-10,bronze,0,1,other,normal,sla_ok
TCK-000174,2026-04-08 18:17:00,2026-04-08,2026-04-06,2026-04-01,18,3,Среда,0,Первая половина,CUST-0077,R07,Нижний Новгород,Поволжье,team_c,chat,delivery,low,4.2,До 5 мин,15.1,8–24 ч,0,SLA выполнен,,,b2c,2025-07-31,silver,0,1,chat,other,sla_ok
TCK-000519,2026-04-03 17:09:00,2026-04-03,2026-03-30,2026-04-01,17,5,Пятница,0,Первая половина,CUST-0288,R05,Новосибирск,Сибирь,team_e,phone,login,critical,2.0,До 5 мин,8.9,8–24 ч,1,SLA нарушен,4.5,Высокая,b2c,2024-04-15,,0,1,other,other,sla_breached
TCK-001223,2026-06-06 11:45:00,2026-06-06,2026-06-01,2026-06-01,11,6,Суббота,1,Вторая половина,CUST-0260,R03,Казань,Поволжье,team_c,email,technical,normal,59.0,30–60 мин,43.8,24–48 ч,1,SLA нарушен,2.7,Низкая,b2c,2025-05-17,silver,0,1,email,normal,sla_breached
TCK-001190,2026-03-31 14:17:00,2026-03-31,2026-03-30,2026-03-01,14,2,Вторник,0,Первая половина,CUST-0273,R02,Санкт-Петербург,Северо-Запад,team_b,email,payment,normal,162.3,Более 60 мин,14.1,8–24 ч,0,SLA выполнен,3.3,Средняя,b2c,2024-07-22,bronze,0,1,email,normal,sla_ok
TCK-000913,2026-05-18 13:18:00,2026-05-18,2026-05-18,2026-05-01,13,1,Понедельник,0,Вторая половина,CUST-0271,R02,Санкт-Петербург,Северо-Запад,team_b,email,refund,normal,62.6,Более 60 мин,20.0,8–24 ч,0,SLA выполнен,4.4,Средняя,b2c,2025-02-28,bronze,0,1,email,normal,sla_ok
TCK-000492,2026-05-29 09:34:00,2026-05-29,2026-05-25,2026-05-01,9,5,Пятница,0,Вторая половина,CUST-0003,R04,Екатеринбург,Урал,team_d,email,payment,normal,8.8,5–15 мин,5.6,До 8 ч,0,SLA выполнен,3.9,Средняя,b2b,2024-01-28,gold,0,1,email,normal,sla_ok
TCK-000954,2026-05-13 08:31:00,2026-05-13,2026-05-11,2026-05-01,8,3,Среда,0,Вторая половина,CUST-0329,R04,Екатеринбург,Урал,team_d,phone,refund,high,17.4,15–30 мин,87.9,Более 72 ч,1,SLA нарушен,2.0,Низкая,b2c,2024-07-13,silver,0,1,other,high,sla_breached
TCK-000074,2026-03-15 11:39:00,2026-03-15,2026-03-09,2026-03-01,11,7,Воскресенье,1,Первая половина,CUST-0110,R01,Москва,Центр,team_a,web_form,payment,high,7.0,5–15 мин,27.1,24–48 ч,1,SLA нарушен,3.4,Средняя,b2b,2024-10-24,platinum,0,1,other,high,sla_breached
TCK-001263,2026-03-05 11:51:00,2026-03-05,2026-03-02,2026-03-01,11,4,Четверг,0,Первая половина,CUST-0122,R04,Екатеринбург,Урал,team_d,phone,payment,low,7.6,5–15 мин,1.9,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-05-18,silver,0,1,other,other,sla_ok
TCK-000588,2026-04-24 12:39:00,2026-04-24,2026-04-20,2026-04-01,12,5,Пятница,0,Вторая половина,CUST-0205,R08,Краснодар,Юг,team_f,chat,login,normal,15.5,15–30 мин,2.2,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-10-30,bronze,0,1,chat,normal,sla_ok
TCK-000751,2026-05-06 10:01:00,2026-05-06,2026-05-04,2026-05-01,10,3,Среда,0,Вторая половина,CUST-0012,R07,Нижний Новгород,Поволжье,team_c,phone,login,normal,9.5,5–15 мин,2.4,До 8 ч,0,SLA выполнен,5.0,Высокая,vip,2025-04-30,gold,1,1,other,normal,sla_ok
TCK-000658,2026-05-25 20:32:00,2026-05-25,2026-05-25,2026-05-01,20,1,Понедельник,0,Вторая половина,CUST-0305,R02,Санкт-Петербург,Северо-Запад,team_b,web_form,technical,critical,15.5,15–30 мин,30.0,24–48 ч,1,SLA нарушен,3.3,Средняя,b2b,2026-01-19,gold,0,1,other,other,sla_breached
TCK-000843,2026-05-17 20:43:00,2026-05-17,2026-05-11,2026-05-01,20,7,Воскресенье,1,Вторая половина,CUST-0046,R05,Новосибирск,Сибирь,team_e,chat,technical,normal,1.9,До 5 мин,19.9,8–24 ч,0,SLA выполнен,4.1,Средняя,b2b,2025-03-22,platinum,0,1,chat,normal,sla_ok
TCK-000235,2026-03-04 17:45:00,2026-03-04,2026-03-02,2026-03-01,17,3,Среда,0,Первая половина,CUST-0311,R06,Ростов-на-Дону,Юг,team_f,web_form,payment,normal,20.0,15–30 мин,8.4,8–24 ч,0,SLA выполнен,4.6,Высокая,b2c,2024-08-23,bronze,0,1,other,normal,sla_ok
TCK-000733,2026-03-11 20:49:00,2026-03-11,2026-03-09,2026-03-01,20,3,Среда,0,Первая половина,CUST-0038,R01,Москва,Центр,team_a,phone,delivery,low,12.5,5–15 мин,17.6,8–24 ч,0,SLA выполнен,4.4,Средняя,b2c,2025-04-11,bronze,0,1,other,other,sla_ok
TCK-000215,2026-05-28 21:11:00,2026-05-28,2026-05-25,2026-05-01,21,4,Четверг,0,Вторая половина,CUST-0253,R05,Новосибирск,Сибирь,team_e,email,technical,normal,68.5,Более 60 мин,32.7,24–48 ч,1,SLA нарушен,2.5,Низкая,b2c,2024-10-24,bronze,0,1,email,normal,sla_breached
TCK-000163,2026-05-08 14:36:00,2026-05-08,2026-05-04,2026-05-01,14,5,Пятница,0,Вторая половина,CUST-0030,R03,Казань,Поволжье,team_c,chat,refund,high,2.3,До 5 мин,69.8,48–72 ч,1,SLA нарушен,2.7,Низкая,b2b,2025-09-10,silver,0,1,chat,high,sla_breached
TCK-000133,2026-06-04 15:11:00,2026-06-04,2026-06-01,2026-06-01,15,4,Четверг,0,Вторая половина,CUST-0263,R08,Краснодар,Юг,team_f,email,payment,normal,70.7,Более 60 мин,33.9,24–48 ч,1,SLA нарушен,2.5,Низкая,b2c,2024-12-18,gold,0,1,email,normal,sla_breached
TCK-001112,2026-06-02 17:30:00,2026-06-02,2026-06-01,2026-06-01,17,2,Вторник,0,Вторая половина,CUST-0176,R08,Краснодар,Юг,team_f,phone,payment,normal,21.0,15–30 мин,10.1,8–24 ч,0,SLA выполнен,4.2,Средняя,b2c,2025-09-05,bronze,0,1,other,normal,sla_ok
TCK-000223,2026-06-01 14:38:00,2026-06-01,2026-06-01,2026-06-01,14,1,Понедельник,0,Вторая половина,CUST-0286,R07,Нижний Новгород,Поволжье,team_c,chat,payment,high,1.0,До 5 мин,9.9,8–24 ч,0,SLA выполнен,4.9,Высокая,b2c,2024-04-04,bronze,0,1,chat,high,sla_ok
TCK-001237,2026-05-28 18:14:00,2026-05-28,2026-05-25,2026-05-01,18,4,Четверг,0,Вторая половина,CUST-0166,R06,Ростов-на-Дону,Юг,team_f,chat,technical,normal,3.2,До 5 мин,16.3,8–24 ч,0,SLA выполнен,5.0,Высокая,b2c,2024-03-12,bronze,0,1,chat,normal,sla_ok
TCK-000935,2026-03-17 21:51:00,2026-03-17,2026-03-16,2026-03-01,21,2,Вторник,0,Первая половина,CUST-0059,R02,Санкт-Петербург,Северо-Запад,team_b,chat,login,critical,1.0,До 5 мин,7.7,До 8 ч,1,SLA нарушен,4.2,Средняя,b2c,2024-07-05,gold,0,1,chat,other,sla_breached
TCK-000186,2026-04-21 09:07:00,2026-04-21,2026-04-20,2026-04-01,9,2,Вторник,0,Вторая половина,CUST-0174,R07,Нижний Новгород,Поволжье,team_c,phone,account,normal,14.8,5–15 мин,2.4,До 8 ч,0,SLA выполнен,,,vip,2024-04-22,gold,1,1,other,normal,sla_ok
TCK-000042,2026-05-30 18:17:00,2026-05-30,2026-05-25,2026-05-01,18,6,Суббота,1,Вторая половина,CUST-0173,R08,Краснодар,Юг,team_f,email,technical,normal,14.4,5–15 мин,10.1,8–24 ч,0,SLA выполнен,4.5,Высокая,b2c,2024-12-24,gold,0,1,email,normal,sla_ok
TCK-000693,2026-04-12 12:49:00,2026-04-12,2026-04-06,2026-04-01,12,7,Воскресенье,1,Первая половина,CUST-0229,,Неизвестный регион,Неизвестно,,phone,payment,high,7.7,5–15 мин,9.1,8–24 ч,0,SLA выполнен,4.7,Высокая,b2c,2024-01-13,gold,0,1,other,high,sla_ok
TCK-000109,2026-03-23 08:03:00,2026-03-23,2026-03-23,2026-03-01,8,1,Понедельник,0,Первая половина,CUST-0193,R03,Казань,Поволжье,team_c,chat,technical,normal,5.8,5–15 мин,41.4,24–48 ч,1,SLA нарушен,3.0,Средняя,b2c,2026-01-30,gold,0,1,chat,normal,sla_breached
TCK-000039,2026-06-07 11:57:00,2026-06-07,2026-06-01,2026-06-01,11,7,Воскресенье,1,Вторая половина,CUST-0267,R07,Нижний Новгород,Поволжье,team_c,chat,login,normal,1.0,До 5 мин,4.6,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-03-03,bronze,0,1,chat,normal,sla_ok
TCK-000569,2026-06-05 20:38:00,2026-06-05,2026-06-01,2026-06-01,20,5,Пятница,0,Вторая половина,CUST-0227,R01,Москва,Центр,team_a,chat,login,normal,2.0,До 5 мин,2.4,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2024-02-11,bronze,0,1,chat,normal,sla_ok
TCK-001005,2026-05-20 17:48:00,2026-05-20,2026-05-18,2026-05-01,17,3,Среда,0,Вторая половина,CUST-0027,R01,Москва,Центр,team_a,chat,payment,high,1.0,До 5 мин,10.0,8–24 ч,0,SLA выполнен,4.8,Высокая,b2c,2024-11-17,bronze,0,1,chat,high,sla_ok
TCK-001277,2026-04-28 17:30:00,2026-04-28,2026-04-27,2026-04-01,17,2,Вторник,0,Вторая половина,CUST-0129,R06,Ростов-на-Дону,Юг,team_f,chat,technical,normal,3.1,До 5 мин,20.4,8–24 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-03-06,bronze,0,1,chat,normal,sla_ok
TCK-001452,2026-03-12 15:15:00,2026-03-12,2026-03-09,2026-03-01,15,4,Четверг,0,Первая половина,CUST-0146,R02,Санкт-Петербург,Северо-Запад,team_b,chat,account,low,7.8,5–15 мин,7.2,До 8 ч,0,SLA выполнен,4.8,Высокая,b2c,2025-09-09,silver,0,1,chat,other,sla_ok
TCK-000484,2026-03-04 10:12:00,2026-03-04,2026-03-02,2026-03-01,10,3,Среда,0,Первая половина,CUST-0068,R06,Ростов-на-Дону,Юг,team_f,phone,payment,critical,10.1,5–15 мин,5.3,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2024-03-10,silver,0,1,other,other,sla_ok
TCK-000469,2026-05-19 09:06:00,2026-05-19,2026-05-18,2026-05-01,9,2,Вторник,0,Вторая половина,CUST-0151,R04,Екатеринбург,Урал,team_d,web_form,technical,high,34.3,30–60 мин,46.5,24–48 ч,1,SLA нарушен,3.3,Средняя,b2b,2024-02-04,gold,0,1,other,high,sla_breached
TCK-000891,2026-04-25 11:50:00,2026-04-25,2026-04-20,2026-04-01,11,6,Суббота,1,Вторая половина,CUST-0286,R04,Екатеринбург,Урал,team_d,chat,account,high,2.0,До 5 мин,11.9,8–24 ч,0,SLA выполнен,5.0,Высокая,b2c,2024-04-04,bronze,0,1,chat,high,sla_ok
TCK-000948,2026-05-22 16:32:00,2026-05-22,2026-05-18,2026-05-01,16,5,Пятница,0,Вторая половина,CUST-0009,R06,Ростов-на-Дону,Юг,team_f,web_form,payment,normal,14.3,5–15 мин,26.2,24–48 ч,1,SLA нарушен,2.9,Низкая,b2c,2025-12-26,bronze,0,1,other,normal,sla_breached
TCK-000025,2026-04-14 08:02:00,2026-04-14,2026-04-13,2026-04-01,8,2,Вторник,0,Первая половина,CUST-0169,R06,Ростов-на-Дону,Юг,team_f,phone,delivery,normal,18.6,15–30 мин,17.9,8–24 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-11-13,bronze,0,1,other,normal,sla_ok
TCK-001213,2026-04-21 08:22:00,2026-04-21,2026-04-20,2026-04-01,8,2,Вторник,0,Вторая половина,CUST-0309,R05,Новосибирск,Сибирь,team_e,chat,login,high,8.9,5–15 мин,5.6,До 8 ч,0,SLA выполнен,4.3,Средняя,b2c,2025-12-28,silver,0,1,chat,high,sla_ok
TCK-001202,2026-05-21 20:05:00,2026-05-21,2026-05-18,2026-05-01,20,4,Четверг,0,Вторая половина,CUST-0207,R01,Москва,Центр,team_a,chat,payment,high,7.4,5–15 мин,30.9,24–48 ч,1,SLA нарушен,4.0,Средняя,b2c,2025-10-09,bronze,0,1,chat,high,sla_breached
TCK-000069,2026-03-06 13:40:00,2026-03-06,2026-03-02,2026-03-01,13,5,Пятница,0,Первая половина,CUST-0250,R03,Казань,Поволжье,team_c,phone,delivery,normal,9.3,5–15 мин,33.7,24–48 ч,1,SLA нарушен,3.4,Средняя,b2c,2024-03-13,bronze,0,1,other,normal,sla_breached
TCK-000885,2026-05-11 12:25:00,2026-05-11,2026-05-11,2026-05-01,12,1,Понедельник,0,Вторая половина,CUST-0060,R01,Москва,Центр,team_a,email,payment,high,30.3,30–60 мин,12.4,8–24 ч,1,SLA нарушен,4.0,Средняя,b2c,2025-04-18,bronze,0,1,email,high,sla_breached
TCK-001275,2026-04-10 14:38:00,2026-04-10,2026-04-06,2026-04-01,14,5,Пятница,0,Первая половина,CUST-0286,R05,Новосибирск,Сибирь,team_e,email,login,normal,16.5,15–30 мин,2.3,До 8 ч,0,SLA выполнен,4.4,Средняя,b2c,2024-04-04,bronze,0,1,email,normal,sla_ok
TCK-000367,2026-05-02 10:11:00,2026-05-02,2026-04-27,2026-05-01,10,6,Суббота,1,Вторая половина,CUST-0307,R08,Краснодар,Юг,team_f,chat,technical,normal,3.8,До 5 мин,28.6,24–48 ч,1,SLA нарушен,4.4,Средняя,b2c,2025-04-20,bronze,0,1,chat,normal,sla_breached
TCK-000506,2026-04-14 20:20:00,2026-04-14,2026-04-13,2026-04-01,20,2,Вторник,0,Первая половина,CUST-0160,R01,Москва,Центр,team_a,phone,payment,high,9.2,5–15 мин,8.6,8–24 ч,1,SLA нарушен,4.7,Высокая,b2b,2026-02-28,gold,0,1,other,high,sla_breached
TCK-000851,2026-03-16 17:40:00,2026-03-16,2026-03-16,2026-03-01,17,1,Понедельник,0,Первая половина,CUST-0130,R07,Нижний Новгород,Поволжье,team_c,web_form,delivery,low,87.9,Более 60 мин,9.2,8–24 ч,0,SLA выполнен,3.3,Средняя,b2c,2024-01-10,gold,0,1,other,other,sla_ok
TCK-001326,2026-03-06 19:12:00,2026-03-06,2026-03-02,2026-03-01,19,5,Пятница,0,Первая половина,CUST-0040,R02,Санкт-Петербург,Северо-Запад,team_b,chat,delivery,normal,3.9,До 5 мин,37.1,24–48 ч,1,SLA нарушен,3.9,Средняя,b2c,2024-03-16,bronze,0,1,chat,normal,sla_breached
TCK-000384,2026-05-01 14:33:00,2026-05-01,2026-04-27,2026-05-01,14,5,Пятница,0,Вторая половина,CUST-0018,R04,Екатеринбург,Урал,team_d,chat,refund,high,3.3,До 5 мин,43.5,24–48 ч,1,SLA нарушен,3.4,Средняя,b2c,2024-03-07,bronze,0,1,chat,high,sla_breached
TCK-000735,2026-04-23 17:41:00,2026-04-23,2026-04-20,2026-04-01,17,4,Четверг,0,Вторая половина,CUST-0092,R02,Санкт-Петербург,Северо-Запад,team_b,email,payment,high,10.7,5–15 мин,20.0,8–24 ч,1,SLA нарушен,3.0,Средняя,b2b,2024-04-26,silver,0,1,email,high,sla_breached
TCK-000718,2026-04-20 08:02:00,2026-04-20,2026-04-20,2026-04-01,8,1,Понедельник,0,Вторая половина,CUST-0064,R04,Екатеринбург,Урал,team_d,phone,account,normal,15.7,15–30 мин,7.3,До 8 ч,0,SLA выполнен,5.0,Высокая,b2b,2024-04-04,gold,0,1,other,normal,sla_ok
TCK-001346,2026-06-05 17:28:00,2026-06-05,2026-06-01,2026-06-01,17,5,Пятница,0,Вторая половина,CUST-0269,R04,Екатеринбург,Урал,team_d,email,delivery,normal,133.6,Более 60 мин,16.7,8–24 ч,0,SLA выполнен,3.2,Средняя,b2c,2024-11-26,bronze,0,1,email,normal,sla_ok
TCK-000455,2026-04-21 16:56:00,2026-04-21,2026-04-20,2026-04-01,16,2,Вторник,0,Вторая половина,CUST-0101,R05,Новосибирск,Сибирь,team_e,web_form,technical,normal,2.8,До 5 мин,55.8,48–72 ч,1,SLA нарушен,2.9,Низкая,b2b,2024-05-19,silver,0,1,other,normal,sla_breached
