order_id,order_date,region,channel,customer_type,category,subcategory,quantity,unit_price,discount_percent,revenue,cost,profit,profit_margin,delivery_days,rating
RM-00074,2026-04-26,Ростов-на-Дону,Онлайн,Новый,Электроника,Аксессуары,1,24614.31,10,22152.88,16593.91,5558.96,0.2509,4,4.3
RM-00102,2026-04-26,Ростов-на-Дону,Онлайн,Повторный,Канцтовары,Бумага,5,960.19,10,4320.86,3622.77,698.08,0.1616,3,5.0
RM-00118,2026-04-26,Новосибирск,Онлайн,Повторный,Дом и кухня,Посуда,2,6375.97,20,10201.55,6591.9,3609.65,0.3538,4,4.5
RM-00540,2026-04-26,Казань,Партнеры,Повторный,Одежда,Повседневная,3,3788.13,20,9091.51,6891.07,2200.44,0.242,3,4.3
RM-00845,2026-04-26,Новосибирск,Онлайн,Повторный,Электроника,Аксессуары,2,31317.12,5,59502.53,45446.38,14056.15,0.2362,3,4.6
RM-01148,2026-04-26,Санкт-Петербург,Магазин,Повторный,Канцтовары,Письменные принадлежности,8,736.98,5,5601.05,3839.97,1761.08,0.3144,6,3.8
RM-00084,2026-04-27,Новосибирск,Магазин,Новый,Спорт,Фитнес,3,4584.73,5,13066.48,8530.12,4536.36,0.3472,5,3.7
RM-00624,2026-04-27,Ростов-на-Дону,Магазин,Новый,Одежда,Повседневная,2,4897.84,0,9795.68,7750.77,2044.91,0.2088,4,5.0
RM-01165,2026-04-27,Казань,Онлайн,Новый,Дом и кухня,Посуда,5,3905.33,5,18550.32,13637.02,4913.29,0.2649,6,4.2
RM-00088,2026-04-28,Казань,Онлайн,Повторный,Спорт,Туризм,4,4874.83,5,18524.35,14410.41,4113.95,0.2221,6,3.9
RM-00168,2026-04-28,Нижний Новгород,Магазин,Новый,Красота,Уход,3,2344.74,5,6682.51,5378.1,1304.41,0.1952,3,4.6
RM-00310,2026-04-28,Санкт-Петербург,Онлайн,Повторный,Красота,Парфюмерия,4,3992.56,0,15970.24,12537.14,3433.1,0.215,5,3.8
RM-00329,2026-04-28,Санкт-Петербург,Онлайн,Корпоративный,Дом и кухня,Техника для дома,5,5445.7,5,25867.07,16578.36,9288.71,0.3591,3,5.0
RM-00337,2026-04-28,Нижний Новгород,Онлайн,Повторный,Дом и кухня,Техника для дома,4,4683.08,0,18732.32,12231.08,6501.24,0.3471,2,5.0
RM-01130,2026-04-28,Москва,Онлайн,Новый,Канцтовары,Письменные принадлежности,2,683.37,15,1161.73,1180.2,-18.47,-0.0159,2,5.0
RM-00015,2026-04-29,Новосибирск,Партнеры,Новый,Дом и кухня,Посуда,5,5869.1,10,26410.95,18200.15,8210.8,0.3109,3,5.0
RM-00414,2026-04-29,Самара,Онлайн,Повторный,Одежда,Повседневная,3,2803.95,5,7991.26,6116.36,1874.9,0.2346,3,5.0
RM-00517,2026-04-29,Москва,Онлайн,Корпоративный,Дом и кухня,Посуда,9,7290.88,5,62337.02,42084.15,20252.87,0.3249,1,5.0
RM-00663,2026-04-29,Самара,Магазин,Корпоративный,Дом и кухня,Посуда,7,4278.85,10,26956.76,18592.95,8363.81,0.3103,6,4.1
RM-00835,2026-04-29,Екатеринбург,Онлайн,Новый,Канцтовары,Бумага,5,863.47,20,3453.88,3066.8,387.08,0.1121,3,
RM-00862,2026-04-29,Нижний Новгород,Магазин,Новый,Одежда,Повседневная,4,3375.6,10,12152.16,8992.83,3159.33,0.26,6,4.1
RM-01040,2026-04-29,Самара,Онлайн,Новый,Красота,Уход,1,1510.24,5,1434.73,1552.27,-117.54,-0.0819,6,3.8
RM-01110,2026-04-29,Нижний Новгород,Онлайн,Новый,Канцтовары,Письменные принадлежности,5,893.45,20,3573.8,3338.85,234.95,0.0657,2,5.0
RM-00124,2026-04-30,Ростов-на-Дону,Онлайн,Новый,Одежда,Повседневная,5,3469.25,15,14744.31,10327.48,4416.84,0.2996,6,3.8
RM-00271,2026-04-30,Казань,Партнеры,Повторный,Дом и кухня,Посуда,4,3447.26,15,11720.68,8300.02,3420.66,0.2918,4,3.8
RM-00440,2026-04-30,Санкт-Петербург,Онлайн,Корпоративный,Одежда,Спортивная,9,3320.95,15,25405.27,18507.41,6897.86,0.2715,5,4.3
RM-00756,2026-04-30,Новосибирск,Магазин,Новый,Одежда,Повседневная,2,5087.87,25,7631.8,6328.77,1303.04,0.1707,3,4.2
RM-00826,2026-04-30,Москва,Онлайн,Повторный,Канцтовары,Бумага,2,1243.37,5,2362.4,1930.14,432.26,0.183,4,4.2
RM-00838,2026-04-30,Нижний Новгород,Онлайн,Повторный,Красота,Уход,3,3660.56,15,9334.43,7522.15,1812.28,0.1941,4,3.7
RM-00032,2026-05-01,Москва,Магазин,Новый,Одежда,Спортивная,6,5624.64,20,26998.28,16595.67,10402.62,0.3853,4,4.2
RM-00327,2026-05-01,Самара,Магазин,Повторный,Красота,Уход,5,1994.97,10,8977.36,6313.16,2664.2,0.2968,4,4.1
RM-00385,2026-05-01,Екатеринбург,Онлайн,Повторный,Спорт,Туризм,6,8758.84,20,42042.42,27468.81,14573.61,0.3466,6,3.8
RM-00434,2026-05-01,Москва,Магазин,Корпоративный,Электроника,Аксессуары,8,32822.92,5,249454.19,173959.49,75494.7,0.3026,4,3.6
RM-00487,2026-05-01,Екатеринбург,Магазин,Повторный,Дом и кухня,Техника для дома,3,3577.57,10,9659.44,7487.01,2172.42,0.2249,7,4.4
RM-00704,2026-05-01,Казань,Магазин,Новый,Дом и кухня,Посуда,2,6293.72,10,11328.69,7427.72,3900.97,0.3443,4,4.5
RM-00832,2026-05-01,Санкт-Петербург,Онлайн,Повторный,Одежда,Спортивная,6,3820.14,20,18336.66,12012.51,6324.15,0.3449,4,5.0
RM-00875,2026-05-01,Новосибирск,Магазин,Повторный,Дом и кухня,Посуда,4,3473.96,10,12506.27,9666.73,2839.54,0.227,3,5.0
RM-00969,2026-05-01,Москва,Онлайн,Новый,Электроника,Смартфоны,2,24162.63,5,45909.0,29729.6,16179.4,0.3524,3,5.0
RM-01014,2026-05-01,Москва,Магазин,Повторный,Спорт,Туризм,3,6074.53,10,16401.22,12049.31,4351.91,0.2653,4,3.6
RM-01068,2026-05-01,Екатеринбург,Онлайн,Повторный,Одежда,Спортивная,3,4439.07,10,11985.5,9491.8,2493.7,0.2081,3,5.0
RM-01070,2026-05-01,Москва,Партнеры,Новый,Одежда,Повседневная,27,3225.3,10,78374.79,59749.5,18625.29,0.2376,3,4.7
RM-01071,2026-05-01,Ростов-на-Дону,Онлайн,Новый,Электроника,Аксессуары,2,18634.01,10,33541.22,23135.62,10405.6,0.3102,4,4.1
RM-00095,2026-05-02,Москва,Магазин,Новый,Электроника,Аксессуары,2,27497.48,15,46745.71,34197.51,12548.2,0.2684,1,4.8
RM-00680,2026-05-02,Москва,Онлайн,Повторный,Спорт,Туризм,5,3924.45,15,16678.91,10883.83,5795.08,0.3474,2,
RM-00890,2026-05-02,Казань,Партнеры,Новый,Спорт,Фитнес,3,4245.35,15,10825.65,8444.29,2381.36,0.22,2,5.0
RM-01062,2026-05-02,Казань,Онлайн,Новый,Красота,Уход,2,2330.52,5,4427.98,3222.11,1205.87,0.2723,2,5.0
RM-01126,2026-05-02,Нижний Новгород,Онлайн,Новый,Дом и кухня,Посуда,3,4521.51,25,10173.41,7476.6,2696.8,0.2651,3,5.0
RM-00332,2026-05-03,Новосибирск,Магазин,Новый,Дом и кухня,Посуда,3,9037.83,10,24402.14,15721.12,8681.02,0.3557,4,4.0
RM-00451,2026-05-03,Москва,Магазин,Повторный,Одежда,Спортивная,1,2811.07,10,2529.96,2222.59,307.37,0.1215,2,4.3
RM-00531,2026-05-03,Санкт-Петербург,Магазин,Повторный,Спорт,Фитнес,3,5115.56,10,13812.02,9716.75,4095.27,0.2965,6,3.7
RM-00772,2026-05-03,Ростов-на-Дону,Онлайн,Новый,Дом и кухня,Посуда,3,3452.39,0,10357.18,8354.24,2002.94,0.1934,4,4.7
RM-00822,2026-05-03,Нижний Новгород,Онлайн,Повторный,Одежда,Спортивная,5,4185.14,5,19879.4,15684.37,4195.03,0.211,4,5.0
RM-00844,2026-05-03,Самара,Онлайн,Повторный,Дом и кухня,Техника для дома,5,3699.63,5,17573.26,11112.56,6460.7,0.3676,4,4.0
RM-01072,2026-05-03,Казань,Онлайн,Новый,Одежда,Спортивная,3,3385.6,15,8633.27,6988.04,1645.22,0.1906,4,4.9
RM-01115,2026-05-03,Нижний Новгород,Онлайн,Новый,Одежда,Спортивная,1,5138.04,0,5138.04,4126.74,1011.3,0.1968,5,4.5
RM-00058,2026-05-04,Екатеринбург,Онлайн,Повторный,Спорт,Фитнес,1,9027.26,20,7221.81,5394.99,1826.82,0.253,6,3.9
RM-00122,2026-05-04,Москва,Онлайн,Повторный,Дом и кухня,Посуда,2,5284.51,10,9512.12,7560.14,1951.98,0.2052,3,5.0
RM-00251,2026-05-04,Санкт-Петербург,Магазин,Повторный,Одежда,Спортивная,2,3762.39,0,7524.77,5852.41,1672.37,0.2222,3,5.0
RM-00478,2026-05-04,Екатеринбург,Магазин,Повторный,Одежда,Повседневная,2,3025.65,15,5143.61,4514.13,629.48,0.1224,6,4.4
RM-00652,2026-05-04,Казань,Магазин,Корпоративный,Красота,Уход,3,6036.08,25,13581.17,9249.98,4331.2,0.3189,6,4.2
RM-00731,2026-05-04,Санкт-Петербург,Онлайн,Повторный,Одежда,Спортивная,6,4947.63,0,29685.8,20017.09,9668.71,0.3257,2,5.0
RM-00914,2026-05-04,Санкт-Петербург,Партнеры,Повторный,Дом и кухня,Техника для дома,6,6320.44,0,37922.66,25705.32,12217.34,0.3222,4,4.6
RM-00938,2026-05-04,Казань,Онлайн,Корпоративный,Канцтовары,Письменные принадлежности,6,622.7,15,3175.77,2522.81,652.96,0.2056,5,3.6
RM-01051,2026-05-04,Санкт-Петербург,Магазин,Новый,Одежда,Повседневная,2,4567.15,5,8677.58,6772.73,1904.86,0.2195,3,4.3
RM-01188,2026-05-04,Нижний Новгород,Магазин ,Новый,Спорт,Туризм,4,5400.91,0,21603.63,13858.36,7745.26,0.3585,6,3.4
RM-00344,2026-05-05,Самара,Онлайн,Новый,Красота,Парфюмерия,3,2892.3,20,6941.53,5786.42,1155.11,0.1664,5,4.0
RM-00480,2026-05-05,Москва,Магазин,Корпоративный,Одежда,Спортивная,8,2877.86,10,20720.57,15590.82,5129.75,0.2476,5,3.7
RM-00544,2026-05-05,Казань,Онлайн,Повторный,Красота,Уход,3,2314.95,0,6944.84,5342.2,1602.64,0.2308,4,4.9
RM-00615,2026-05-05,Ростов-на-Дону,Онлайн,Повторный,Дом и кухня,Техника для дома,3,5950.28,20,14280.66,11245.83,3034.84,0.2125,5,3.7
RM-00733,2026-05-05,Санкт-Петербург,Магазин,Новый,Одежда,Спортивная,3,4441.92,25,9994.33,7669.25,2325.07,0.2326,6,4.3
RM-00959,2026-05-05,Екатеринбург,Магазин,Повторный,Спорт,Фитнес,3,4149.05,0,12447.15,9480.97,2966.18,0.2383,5,4.2
RM-01063,2026-05-05,Самара,Магазин,Повторный,Одежда,Спортивная,3,4671.78,10,12613.82,8451.22,4162.6,0.33,6,3.8
RM-01193,2026-05-05,Самара,Партнеры,Повторный,Спорт,Фитнес,2,9189.5,15,15622.15,9884.07,5738.08,0.3673,7,3.9
RM-00030,2026-05-06,Санкт-Петербург,Магазин,Новый,Электроника,Смартфоны,2,21736.12,0,43472.25,30826.35,12645.9,0.2909,6,3.6
RM-00177,2026-05-06,Москва,Магазин,Новый,Спорт,Туризм,5,8717.87,15,37050.96,24560.7,12490.26,0.3371,4,4.7
RM-00438,2026-05-06,Москва,Онлайн,Новый,Спорт,Фитнес,7,5680.63,25,29823.28,20210.4,9612.88,0.3223,4,4.6
RM-00604,2026-05-06,Казань,Магазин,Повторный,Канцтовары,Бумага,7,842.8,0,5899.57,4437.23,1462.33,0.2479,4,4.8
RM-00790,2026-05-06,Ростов-на-Дону,Онлайн,Новый,Одежда,Спортивная,2,3421.27,0,6842.53,4819.02,2023.51,0.2957,4,4.5
RM-00854,2026-05-06,Санкт-Петербург,Онлайн,Корпоративный,Спорт,Фитнес,3,9259.03,15,23610.52,16552.17,7058.35,0.2989,5,4.2
RM-01000,2026-05-06,Екатеринбург,Онлайн,Новый,Одежда,Спортивная,3,4359.45,15,11116.6,8592.05,2524.55,0.2271,7,4.3
RM-01018,2026-05-06,Новосибирск,Магазин,Новый,Одежда,Спортивная,2,4208.31,10,7574.95,6138.78,1436.17,0.1896,5,3.4
RM-01038,2026-05-06,Москва,Онлайн,Новый,Дом и кухня,Техника для дома,6,8847.13,10,47774.53,33987.4,13787.12,0.2886,5,4.7
RM-00038,2026-05-07,Новосибирск,Онлайн,Новый,Красота,Парфюмерия,3,1843.81,5,5254.85,3994.9,1259.95,0.2398,3,4.4
RM-00164,2026-05-07,Нижний Новгород,Онлайн,Новый,Канцтовары,Письменные принадлежности,3,876.25,0,2628.76,2224.77,403.99,0.1537,2,4.9
RM-00256,2026-05-07,Казань,Партнеры,Корпоративный,Дом и кухня,Техника для дома,5,6336.1,0,31680.48,21299.92,10380.56,0.3277,2,5.0
RM-00400,2026-05-07,Москва,Магазин,Повторный,Спорт,Туризм,1,7578.92,5,7199.97,5414.83,1785.14,0.2479,1,5.0
RM-00758,2026-05-07,Москва,Онлайн,Повторный,Одежда,Повседневная,1,4630.86,10,4167.77,3017.67,1150.11,0.276,4,4.8
RM-00829,2026-05-07,Москва,Онлайн,Повторный,Дом и кухня,Техника для дома,2,4639.24,5,8814.56,6920.99,1893.57,0.2148,1,5.0
RM-00903,2026-05-07,Санкт-Петербург,Онлайн,Корпоративный,Дом и кухня,Посуда,9,4580.63,5,39164.37,29457.48,9706.89,0.2479,2,4.5
RM-00988,2026-05-07,Екатеринбург,Онлайн,Корпоративный,Одежда,Повседневная,9,3419.02,10,27694.07,17296.91,10397.16,0.3754,5,4.2
RM-00087,2026-05-08,Санкт-Петербург,Партнеры,Новый,Электроника,Аксессуары,1,20069.96,0,20069.96,13759.31,6310.65,0.3144,5,3.6
RM-00132,2026-05-08,Санкт-Петербург,Онлайн,Корпоративный,Спорт,Туризм,4,6792.82,10,24454.16,16560.47,7893.69,0.3228,5,3.8
RM-00591,2026-05-08,Новосибирск,Онлайн,Повторный,Электроника,Аксессуары,4,15811.85,0,63247.39,38736.42,24510.97,0.3875,4,3.8
RM-00779,2026-05-08,Москва,Магазин,Новый,Дом и кухня,Посуда,6,8599.25,20,41276.4,25502.93,15773.47,0.3821,1,5.0
RM-00362,2026-05-09,Новосибирск,Магазин,Новый,Спорт,Туризм,2,6288.67,15,10690.74,7729.19,2961.56,0.277,7,4.8
RM-01161,2026-05-09,Екатеринбург,Магазин,Новый,Спорт,Фитнес,3,4454.89,20,10691.74,7589.75,3101.99,0.2901,4,4.5
RM-00092,2026-05-10,Новосибирск,Онлайн,Корпоративный,Дом и кухня,Посуда,6,4623.4,5,26353.4,20064.23,6289.17,0.2386,3,4.8
RM-00126,2026-05-10,Санкт-Петербург,Магазин,Новый,Красота,Уход,3,4062.64,5,11578.51,9078.8,2499.71,0.2159,6,4.1
RM-00306,2026-05-10,Самара,Онлайн,Повторный,Канцтовары,Письменные принадлежности,3,899.43,10,2428.47,2247.09,181.38,0.0747,3,5.0
RM-00356,2026-05-10,Казань,Магазин,Новый,Красота,Уход,1,2671.69,0,2671.69,2297.64,374.05,0.14,4,4.5
RM-00535,2026-05-10,Москва,Онлайн,Повторный,Красота,Уход,4,2780.33,10,10009.17,7102.87,2906.3,0.2904,1,5.0
RM-00928,2026-05-10,Санкт-Петербург,Онлайн,Повторный,Красота,Уход,3,3639.97,15,9281.92,7094.34,2187.58,0.2357,5,3.4
RM-00125,2026-05-11,Ростов-на-Дону,Онлайн,Новый,Красота,Парфюмерия,2,2766.13,0,5532.26,4061.72,1470.54,0.2658,6,4.8
