customer_id,registration_date,home_region_id,customer_type,acquisition_channel,loyalty_level
C04262,2024-02-20,R11,B2B,organic,New
C04263,2024-08-04,R06,B2C,paid_search,Bronze
C04264,2022-09-12,R11,B2B,social,Bronze
C04265,2023-09-25,R01,B2C,referral,Gold
C04266,2024-09-16,R06,B2B,referral,Silver
C04267,2022-04-30,R10,B2C,organic,New
C04268,2022-04-11,R03,B2C,referral,Bronze
C04269,2022-08-08,R02,B2C,paid_search,Bronze
C04270,2024-03-20,R02,B2C,organic,Bronze
C04271,2022-11-23,R02,B2C,organic,New
C04272,2023-08-21,R04,B2C,organic,Gold
C04273,2022-07-03,R03,B2C,organic,Gold
C04274,2022-12-09,R02,B2C,social,Gold
C04275,2022-01-25,R07,B2C,organic,Bronze
C04276,2025-01-10,R01,B2C,social,Silver
C04277,2023-10-01,R03,B2C,organic,Silver
C04278,2022-08-29,R07,B2C,social,Bronze
C04279,2023-12-22,R02,B2C,organic,New
C04280,2025-07-01,R02,B2C,organic,New
C04281,2025-02-03,R02,B2C,social,New
C04282,2025-04-25,R01,B2C,partner,Gold
C04283,2023-07-10,R04,B2C,partner,Silver
C04284,2023-03-09,R01,B2C,paid_search,Gold
C04285,2023-02-22,R02,B2C,partner,Bronze
C04286,2025-06-13,R12,B2C,social,New
C04287,2022-07-08,R11,B2C,referral,Bronze
C04288,2025-03-11,R02,B2C,organic,New
C04289,2025-06-08,R03,B2C,organic,Gold
C04290,2025-03-01,R04,B2C,organic,Bronze
C04291,2024-05-09,R10,B2C,referral,New
C04292,2025-03-17,R09,B2C,organic,Bronze
C04293,2022-02-13,R01,B2C,organic,Silver
C04294,2025-01-23,R01,B2C,social,Bronze
C04295,2023-12-01,R04,B2C,partner,New
C04296,2025-08-05,R10,B2C,paid_search,Silver
C04297,2022-04-28,R10,B2C,social,New
C04298,2025-06-27,R01,B2C,organic,Silver
C04299,2024-02-25,R06,B2B,partner,Silver
C04300,2022-05-23,R01,B2C,organic,New
C04301,2023-11-28,R07,B2C,organic,Bronze
C04302,2022-02-20,R11,B2C,paid_search,New
C04303,2022-04-24,R04,B2C,organic,Bronze
C04304,2023-12-29,R01,B2C,social,Silver
C04305,2025-01-21,R06,B2C,social,Bronze
C04306,2022-05-29,R03,B2C,organic,New
C04307,2022-12-26,R09,B2C,organic,Silver
C04308,2023-06-20,R03,B2C,organic,Silver
C04309,2024-01-12,R10,B2C,organic,Gold
C04310,2022-01-01,R02,B2C,referral,Gold
C04311,2024-05-24,R01,B2B,social,Bronze
C04312,2023-11-13,R03,B2C,organic,Bronze
C04313,2025-08-10,R01,B2C,organic,Silver
C04314,2023-02-17,R02,B2C,referral,Silver
C04315,2023-11-08,R07,B2C,referral,Bronze
C04316,2022-04-22,R01,B2C,partner,Gold
C04317,2025-06-09,R01,B2C,organic,Silver
C04318,2025-02-15,R01,B2C,paid_search,Bronze
C04319,2023-05-01,R01,B2C,organic,Silver
C04320,2023-09-23,R10,B2C,referral,New
C04321,2025-03-19,R11,B2C,paid_search,Gold
C04322,2023-02-09,R01,B2C,social,Bronze
C04323,2022-11-19,R08,B2C,organic,Silver
C04324,2022-11-28,R08,B2C,referral,Silver
C04325,2024-08-26,R12,B2C,organic,New
C04326,2022-10-16,R03,B2C,referral,Silver
C04327,2022-05-02,R02,B2C,organic,Bronze
C04328,2022-08-15,R04,B2C,referral,Bronze
C04329,2025-09-11,R10,B2C,organic,New
C04330,2025-04-09,R08,B2C,social,Silver
C04331,2025-07-29,R04,B2C,referral,Gold
C04332,2023-01-15,R02,B2C,paid_search,New
C04333,2023-08-29,R08,B2C,organic,Silver
C04334,2023-11-03,R10,B2C,paid_search,Gold
C04335,2023-12-19,R03,B2C,organic,New
C04336,2022-02-06,R07,B2C,social,Gold
C04337,2024-03-29,R03,B2C,organic,New
C04338,2022-02-23,R05,B2C,organic,Silver
C04339,2023-01-12,R05,B2C,organic,Bronze
C04340,2023-02-05,R08,B2C,organic,Gold
C04341,2024-07-12,R12,B2C,organic,Bronze
C04342,2025-05-12,R04,B2C,social,Bronze
C04343,2024-08-14,R03,B2C,organic,Silver
C04344,2023-08-20,R03,B2C,partner,Silver
C04345,2023-12-20,R01,B2C,social,Silver
C04346,2023-12-03,R02,B2C,paid_search,Silver
C04347,2022-07-22,R01,B2C,referral,Silver
C04348,2025-06-12,R04,B2C,social,New
C04349,2022-11-25,R02,B2C,paid_search,New
C04350,2022-06-07,R03,B2C,paid_search,New
C04351,2022-08-14,R09,B2C,social,New
C04352,2024-05-11,R02,B2C,organic,Silver
C04353,2022-02-10,R06,B2C,paid_search,Bronze
C04354,2022-05-22,R11,B2C,organic,Bronze
C04355,2024-06-06,R06,B2C,paid_search,New
C04356,2022-07-20,R02,B2C,social,Gold
C04357,2022-04-05,R03,B2C,organic,New
C04358,2022-01-29,R06,B2B,organic,New
C04359,2024-08-24,R05,B2C,referral,Silver
C04360,2023-05-13,R01,B2B,organic,New
C04361,2023-01-25,R04,B2C,organic,Silver
C04362,2024-05-25,R05,B2C,paid_search,Bronze
C04363,2022-08-22,R02,B2C,partner,Silver
C04364,2023-12-15,R06,B2C,social,New
C04365,2023-10-25,R01,B2C,paid_search,Bronze
C04366,2024-07-12,R03,B2C,referral,Bronze
C04367,2024-05-04,R09,B2C,social,Silver
C04368,2024-07-13,R02,B2C,referral,Silver
C04369,2022-10-19,R06,B2C,social,New
C04370,2022-07-11,R04,B2C,referral,Silver
C04371,2024-01-01,R03,B2C,social,New
C04372,2022-03-20,R11,B2C,organic,Silver
C04373,2023-09-14,R03,B2C,organic,Gold
C04374,2024-05-06,R02,B2C,organic,New
C04375,2025-01-28,R11,B2C,paid_search,New
C04376,2024-06-13,R08,B2B,partner,Silver
C04377,2025-09-23,R07,B2C,social,Gold
C04378,2024-02-02,R01,B2C,referral,Silver
C04379,2023-09-03,R01,B2C,social,Bronze
C04380,2022-12-03,R06,B2C,referral,Silver
C04381,2024-07-10,R02,B2C,social,Bronze
C04382,2025-01-14,R02,B2C,organic,Gold
C04383,2023-03-16,R08,B2C,paid_search,Silver
C04384,2022-01-15,R02,B2C,paid_search,Gold
C04385,2024-05-15,R01,B2C,organic,Silver
C04386,2024-06-26,R01,B2C,organic,Gold
C04387,2022-06-14,R04,B2C,organic,New
C04388,2022-01-31,R06,B2C,organic,Gold
C04389,2024-06-14,R10,B2C,organic,New
C04390,2023-06-29,R01,B2C,partner,Bronze
C04391,2023-07-26,R02,B2C,paid_search,Bronze
C04392,2022-12-26,R05,B2C,referral,New
C04393,2024-09-10,R03,B2C,organic,Bronze
C04394,2024-10-16,R05,B2B,partner,Bronze
C04395,2022-03-13,R11,B2C,referral,New
C04396,2022-05-03,R05,B2C,referral,Bronze
C04397,2024-04-05,R04,B2B,paid_search,Bronze
C04398,2022-07-18,R12,B2C,social,Silver
C04399,2022-08-05,R01,B2C,paid_search,Silver
C04400,2024-07-23,R11,B2C,paid_search,Silver
C04401,2023-09-15,R05,B2B,social,Silver
C04402,2022-06-14,R05,B2C,organic,Silver
C04403,2024-04-14,R11,B2C,organic,New
C04404,2022-04-11,R05,B2C,referral,Bronze
C04405,2022-11-12,R04,B2C,organic,Bronze
C04406,2024-09-03,R02,B2C,social,New
C04407,2022-11-01,R07,B2C,organic,Gold
C04408,2022-03-28,R06,B2C,paid_search,New
C04409,2025-08-07,R02,B2C,organic,Gold
C04410,2022-11-04,R08,B2C,paid_search,New
C04411,2023-12-06,R07,B2C,referral,Silver
C04412,2025-02-03,R03,B2C,referral,Bronze
C04413,2025-09-17,R01,B2C,organic,Gold
C04414,2025-01-13,R04,B2B,paid_search,Silver
C04415,2023-04-10,R01,B2C,referral,New
C04416,2025-03-15,R01,B2C,organic,New
C04417,2022-01-18,R04,B2C,organic,Silver
C04418,2023-03-23,R01,B2C,paid_search,New
C04419,2022-10-01,R02,B2C,referral,New
C04420,2023-12-24,R07,B2C,paid_search,Gold
C04421,2025-05-05,R03,B2C,organic,Silver
C04422,2024-11-24,R12,B2C,partner,New
C04423,2025-09-28,R11,B2C,partner,Bronze
C04424,2022-07-07,R06,B2C,social,New
C04425,2024-10-26,R12,B2C,social,Silver
C04426,2024-09-18,R10,B2C,partner,New
C04427,2023-09-17,R03,B2C,social,Bronze
C04428,2022-05-14,R08,B2C,referral,New
C04429,2022-05-24,R01,B2C,paid_search,Gold
C04430,2025-06-04,R07,B2C,organic,New
C04431,2023-02-09,R05,B2C,referral,Silver
C04432,2024-05-22,R01,B2C,social,Bronze
C04433,2025-07-18,R02,B2C,organic,Silver
C04434,2023-11-07,R12,B2C,social,New
C04435,2022-10-15,R03,B2C,referral,Silver
C04436,2023-10-26,R02,B2C,organic,Gold
C04437,2022-11-11,R02,B2C,referral,New
C04438,2022-09-06,R05,B2C,organic,New
C04439,2025-01-15,R10,B2C,social,Gold
C04440,2023-04-19,R08,B2C,partner,Bronze
C04441,2024-07-26,R04,B2C,referral,Silver
C04442,2024-09-22,R02,B2C,referral,Silver
C04443,2024-01-23,R01,B2C,social,Bronze
C04444,2024-01-11,R04,B2C,paid_search,New
C04445,2022-09-05,R09,B2C,social,Bronze
C04446,2023-12-26,R08,B2C,paid_search,Silver
C04447,2024-10-25,R03,B2C,paid_search,Bronze
C04448,2022-09-25,R06,B2C,paid_search,Silver
C04449,2022-11-14,R04,B2C,paid_search,Bronze
C04450,2024-08-03,R06,B2C,paid_search,Silver
C04451,2025-09-06,R05,B2C,paid_search,New
C04452,2023-06-21,R07,B2C,paid_search,Bronze
C04453,2025-02-07,R05,B2C,organic,New
C04454,2022-09-08,R11,B2C,paid_search,New
C04455,2024-02-19,R04,B2C,organic,Bronze
C04456,2025-07-16,R01,B2B,referral,Gold
C04457,2023-08-28,R02,B2C,organic,Bronze
C04458,2023-11-25,R05,B2C,referral,Bronze
C04459,2022-08-01,R05,B2C,organic,Silver
C04460,2023-12-24,R05,B2B,referral,Silver
C04461,2024-03-12,R08,B2C,social,Bronze
C04462,2025-09-05,R02,B2C,partner,Bronze
C04463,2022-10-03,R07,B2C,referral,Bronze
C04464,2023-05-17,R07,B2C,social,New
C04465,2024-06-05,R04,B2C,organic,Bronze
C04466,2025-07-14,R03,B2C,paid_search,New
C04467,2022-11-22,R02,B2C,paid_search,Silver
C04468,2024-08-09,R04,B2C,referral,Gold
C04469,2025-04-18,R09,B2C,referral,Bronze
C04470,2024-05-16,R11,B2C,paid_search,New
C04471,2023-08-08,R06,B2C,social,Gold
C04472,2022-11-17,R03,B2C,paid_search,Bronze
C04473,2023-01-30,R07,B2C,social,Silver
C04474,2022-03-12,R08,B2C,social,Gold
C04475,2022-07-28,R03,B2C,paid_search,Silver
C04476,2023-08-23,R09,B2C,referral,Silver
C04477,2022-07-12,R01,B2C,organic,Bronze
C04478,2022-01-14,R01,B2C,referral,Gold
C04479,2024-08-06,R01,B2C,social,Silver
C04480,2022-04-08,R01,B2C,organic,New
C04481,2022-07-13,R10,B2C,paid_search,Silver
C04482,2024-03-26,R04,B2C,organic,New
C04483,2024-09-18,R02,B2C,social,Bronze
C04484,2022-02-14,R04,B2C,referral,New
C04485,2022-08-18,R03,B2C,organic,Silver
C04486,2024-10-10,R03,B2C,organic,Bronze
C04487,2024-09-29,R01,B2B,paid_search,Bronze
C04488,2023-06-20,R07,B2C,organic,Silver
C04489,2025-07-24,R01,B2C,organic,Bronze
C04490,2025-05-01,R08,B2C,social,Bronze
C04491,2024-10-14,R02,B2B,paid_search,Bronze
C04492,2024-10-21,R08,B2C,referral,Bronze
C04493,2024-12-10,R09,B2C,paid_search,Gold
C04494,2022-07-23,R01,B2C,social,Bronze
C04495,2024-08-17,R01,B2C,paid_search,Silver
C04496,2025-07-10,R11,B2C,organic,Gold
C04497,2022-11-04,R04,B2C,paid_search,Silver
C04498,2022-01-21,R06,B2C,social,Bronze
C04499,2023-05-10,R01,B2C,partner,Bronze
C04500,2023-01-05,R02,B2C,organic,Gold
C04501,2025-07-23,R05,B2C,paid_search,Bronze
C04502,2023-09-03,R10,B2C,social,Bronze
C04503,2024-06-24,R02,B2C,organic,Bronze
C04504,2025-09-06,R08,B2C,referral,New
C04505,2024-12-16,R07,B2C,organic,Silver
C04506,2024-10-22,R01,B2C,referral,Gold
C04507,2025-08-19,R02,B2C,paid_search,Gold
C04508,2024-08-01,R02,B2C,organic,Silver
C04509,2022-11-13,R04,B2C,social,Gold
C04510,2024-09-21,R06,B2C,organic,Silver
C04511,2023-03-17,R04,B2C,social,Gold
C04512,2023-03-30,R02,B2C,referral,Gold
C04513,2024-06-01,R07,B2B,paid_search,Gold
C04514,2023-03-08,R06,B2C,organic,New
C04515,2022-02-03,R05,B2C,paid_search,New
C04516,2025-09-30,R05,B2C,paid_search,New
C04517,2024-02-21,R02,B2C,social,Silver
C04518,2024-07-06,R07,B2C,social,Gold
C04519,2025-01-12,R03,B2C,paid_search,Gold
C04520,2024-05-18,R03,B2C,social,Silver
C04521,2024-04-15,R01,B2C,referral,Silver
C04522,2024-12-20,R06,B2C,social,Bronze
C04523,2023-02-09,R06,B2C,organic,Bronze
C04524,2025-02-08,R03,B2C,paid_search,Silver
C04525,2024-09-18,R10,B2B,paid_search,New
C04526,2022-09-07,R10,B2C,referral,Silver
C04527,2022-07-19,R01,B2C,referral,Silver
C04528,2025-04-19,R07,B2C,referral,New
C04529,2025-05-09,R03,B2C,organic,Silver
C04530,2025-09-22,R12,B2C,social,Silver
C04531,2022-05-19,R02,B2C,referral,Silver
C04532,2025-05-11,R02,B2C,organic,Silver
C04533,2025-03-28,R04,B2C,organic,Bronze
C04534,2024-11-16,R02,B2C,organic,Silver
C04535,2023-11-13,R07,B2C,social,New
C04536,2023-11-28,R05,B2C,paid_search,Bronze
C04537,2023-08-10,R02,B2C,organic,Bronze
C04538,2022-02-10,R05,B2C,paid_search,Silver
C04539,2023-11-17,R10,B2C,referral,Gold
C04540,2022-11-21,R09,B2C,referral,New
C04541,2022-10-02,R05,B2C,social,Silver
C04542,2022-03-18,R02,B2C,referral,Gold
C04543,2023-09-19,R02,B2C,social,Gold
C04544,2022-03-07,R10,B2C,referral,Bronze
C04545,2025-03-09,R08,B2C,paid_search,New
C04546,2025-05-02,R06,B2C,referral,Bronze
C04547,2025-01-01,R10,B2C,referral,Gold
C04548,2023-02-17,R01,B2C,social,Bronze
C04549,2022-08-12,R07,B2C,paid_search,Bronze
C04550,2023-11-22,R02,B2C,organic,Gold
C04551,2024-07-10,R01,B2C,paid_search,Bronze
C04552,2022-01-29,R04,B2C,organic,Silver
C04553,2025-03-19,R03,B2B,organic,Gold
C04554,2023-08-24,R11,B2C,paid_search,Bronze
C04555,2025-01-27,R03,B2C,organic,Bronze
C04556,2022-04-17,R09,B2B,referral,Bronze
C04557,2023-08-06,R08,B2C,social,Silver
C04558,2023-09-20,R07,B2C,referral,New
C04559,2022-03-07,R11,B2C,paid_search,New
C04560,2024-08-26,R03,B2C,organic,Bronze
C04561,2025-06-28,R03,B2C,organic,Bronze
C04562,2024-01-11,R02,B2C,referral,Silver
C04563,2023-06-26,R02,B2C,organic,Bronze
C04564,2024-05-20,R10,B2C,social,Silver
C04565,2023-05-10,R04,B2C,organic,Gold
C04566,2023-05-08,R03,B2C,paid_search,Silver
C04567,2024-11-05,R02,B2C,organic,Silver
C04568,2024-03-19,R05,B2C,paid_search,New
C04569,2022-12-28,R08,B2C,organic,Bronze
C04570,2023-07-12,R02,B2B,referral,Bronze
C04571,2025-02-16,R08,B2C,organic,Bronze
C04572,2023-12-25,R06,B2C,organic,Gold
C04573,2022-04-15,R09,B2C,organic,Bronze
C04574,2025-03-19,R02,B2C,partner,New
C04575,2024-10-11,R06,B2C,social,Silver
C04576,2023-01-01,R01,B2C,social,Gold
C04577,2025-08-15,R03,B2C,paid_search,Silver
C04578,2025-07-27,R08,B2C,referral,New
C04579,2025-09-25,R06,B2C,organic,Bronze
C04580,2023-06-02,R02,B2C,referral,Bronze
C04581,2025-06-18,R10,B2C,referral,Silver
C04582,2025-01-08,R01,B2C,organic,Silver
C04583,2025-04-07,R06,B2C,organic,Silver
C04584,2024-01-19,R12,B2C,paid_search,New
C04585,2023-01-17,R05,B2C,organic,Gold
C04586,2022-11-07,R09,B2C,organic,New
C04587,2025-08-16,R06,B2C,paid_search,New
C04588,2023-11-19,R09,B2C,organic,Silver
C04589,2025-06-24,R07,B2C,social,Bronze
C04590,2024-01-30,R07,B2C,paid_search,Bronze
C04591,2024-01-02,R02,B2C,social,Bronze
C04592,2022-04-11,R08,B2C,paid_search,New
C04593,2023-07-05,R02,B2C,paid_search,New
C04594,2024-02-01,R12,B2C,paid_search,Silver
C04595,2022-05-30,R02,B2C,referral,New
C04596,2022-08-10,R02,B2C,paid_search,Gold
C04597,2024-03-19,R10,B2C,social,Silver
C04598,2022-12-06,R02,B2C,referral,Silver
C04599,2024-08-17,R03,B2C,social,Gold
C04600,2023-09-23,R08,B2C,organic,Silver
C04601,2023-07-08,R01,B2C,organic,Bronze
C04602,2022-06-10,R01,B2C,social,Gold
C04603,2023-07-10,R05,B2C,social,Bronze
C04604,2024-01-13,R02,B2C,referral,New
C04605,2024-02-24,R02,B2C,social,Silver
C04606,2023-01-05,R01,B2C,organic,New
C04607,2022-02-08,R03,B2C,referral,Silver
C04608,2025-07-03,R03,B2C,social,Gold
C04609,2025-08-04,R01,B2C,partner,Silver
C04610,2025-05-22,R06,B2C,referral,New
C04611,2023-02-01,R06,B2C,paid_search,New
C04612,2024-04-04,R01,B2C,social,Bronze
C04613,2022-07-12,R03,B2C,social,New
C04614,2025-05-24,R10,B2C,paid_search,Bronze
C04615,2022-01-08,R06,B2C,paid_search,Silver
C04616,2023-10-07,R04,B2B,organic,Silver
C04617,2025-03-19,R04,B2C,organic,Silver
C04618,2024-09-20,R02,B2B,social,Bronze
C04619,2025-03-27,R09,B2C,paid_search,New
C04620,2023-11-11,R11,B2C,social,Silver
C04621,2022-05-11,R11,B2C,paid_search,Bronze
C04622,2022-01-11,R02,B2C,referral,Bronze
C04623,2022-07-28,R03,B2C,social,Silver
C04624,2022-03-20,R02,B2C,referral,Bronze
C04625,2023-09-06,R03,B2C,paid_search,New
C04626,2022-03-11,R03,B2C,partner,Bronze
C04627,2022-09-12,R06,B2B,paid_search,Bronze
C04628,2023-07-29,R02,B2C,referral,Silver
C04629,2024-10-04,R11,B2C,paid_search,New
C04630,2024-07-12,R01,B2C,organic,Silver
C04631,2022-03-21,R01,B2C,social,Bronze
C04632,2025-05-21,R10,B2C,paid_search,New
C04633,2024-01-23,R07,B2C,organic,New
C04634,2023-04-23,R03,B2C,paid_search,Gold
C04635,2023-06-09,R06,B2C,organic,Bronze
C04636,2025-03-07,R02,B2C,partner,Silver
C04637,2023-09-29,R02,B2C,social,Gold
C04638,2022-12-03,R04,B2C,organic,Bronze
C04639,2023-08-05,R03,B2C,referral,Bronze
C04640,2022-04-04,R06,B2C,social,Silver
C04641,2022-07-29,R02,B2C,social,Silver
C04642,2023-03-07,R07,B2C,social,Bronze
C04643,2022-10-29,R08,B2C,organic,Gold
C04644,2023-04-24,R02,B2C,organic,Silver
C04645,2022-03-30,R01,B2B,referral,Gold
C04646,2024-04-15,R04,B2B,social,New
C04647,2022-06-07,R08,B2C,social,Bronze
C04648,2022-10-25,R07,B2B,organic,New
C04649,2025-08-31,R07,B2C,referral,Gold
C04650,2022-01-09,R03,B2C,paid_search,New
C04651,2023-01-19,R02,B2C,social,Silver
C04652,2023-11-16,R05,B2C,organic,New
C04653,2023-02-25,R02,B2C,referral,New
C04654,2023-03-15,R08,B2B,partner,Bronze
C04655,2022-06-24,R02,B2C,organic,Silver
C04656,2023-08-03,R02,B2C,referral,Bronze
C04657,2024-10-30,R05,B2C,social,Silver
C04658,2024-03-15,R05,B2C,organic,Silver
C04659,2025-06-19,R06,B2C,organic,Gold
C04660,2024-08-15,R04,B2C,social,Silver
C04661,2024-12-17,R11,B2C,organic,Silver
C04662,2023-08-14,R09,B2C,organic,Silver
C04663,2024-04-18,R10,B2C,referral,New
C04664,2024-03-02,R06,B2C,social,Bronze
C04665,2025-01-18,R06,B2C,social,Silver
C04666,2023-11-17,R06,B2C,social,New
C04667,2023-07-08,R04,B2C,paid_search,New
C04668,2022-04-06,R03,B2C,referral,Silver
C04669,2025-03-22,R06,B2C,organic,Silver
C04670,2023-08-20,R01,B2C,paid_search,Bronze
C04671,2024-12-29,R01,B2C,social,Gold
C04672,2024-07-17,R10,B2C,partner,Bronze
C04673,2022-01-03,R01,B2C,paid_search,Bronze
C04674,2024-06-10,R05,B2B,partner,Gold
C04675,2023-10-30,R06,B2C,social,Bronze
C04676,2022-11-25,R02,B2C,paid_search,Silver
C04677,2022-12-29,R11,B2C,paid_search,Gold
C04678,2024-05-23,R02,B2C,organic,Bronze
C04679,2022-04-29,R10,B2C,social,New
C04680,2024-04-10,R08,B2C,organic,Gold
C04681,2025-03-04,R02,B2C,paid_search,Bronze
C04682,2022-04-29,R01,B2C,organic,Gold
C04683,2022-01-11,R03,B2C,partner,Gold
C04684,2022-03-24,R03,B2C,paid_search,Silver
C04685,2024-09-26,R02,B2C,paid_search,Bronze
C04686,2025-03-06,R12,B2B,paid_search,Bronze
C04687,2025-09-14,R02,B2C,organic,New
C04688,2022-02-09,R09,B2C,paid_search,Bronze
C04689,2023-10-22,R01,B2C,referral,Silver
C04690,2022-03-07,R12,B2C,social,Gold
C04691,2023-05-24,R02,B2B,paid_search,Gold
C04692,2023-02-26,R04,B2C,referral,Gold
C04693,2024-04-09,R05,B2C,organic,New
C04694,2025-05-29,R01,B2C,referral,Bronze
C04695,2025-01-06,R09,B2C,organic,New
C04696,2022-03-29,R02,B2C,referral,Silver
C04697,2022-11-25,R05,B2C,partner,Gold
C04698,2023-01-12,R05,B2C,referral,Gold
C04699,2022-12-10,R06,B2C,organic,Gold
C04700,2023-04-29,R01,B2C,paid_search,Bronze
C04701,2024-04-11,R02,B2C,referral,Bronze
C04702,2024-10-09,R02,B2C,paid_search,Bronze
C04703,2025-07-10,R03,B2C,paid_search,Bronze
C04704,2024-08-20,R01,B2C,paid_search,Bronze
C04705,2023-02-13,R11,B2C,organic,Silver
C04706,2022-09-10,R05,B2C,paid_search,Bronze
C04707,2023-05-31,R06,B2C,organic,Silver
C04708,2024-12-30,R03,B2C,social,Gold
C04709,2025-09-21,R02,B2C,paid_search,Bronze
C04710,2023-06-22,R05,B2C,organic,Silver
C04711,2022-08-30,R02,B2C,organic,Silver
C04712,2022-01-07,R03,B2C,partner,Gold
C04713,2022-04-16,R04,B2C,paid_search,New
C04714,2024-05-21,R05,B2C,social,Silver
C04715,2024-03-18,R12,B2C,referral,Bronze
C04716,2024-05-30,R02,B2C,social,Bronze
C04717,2022-02-03,R05,B2C,paid_search,New
C04718,2023-08-22,R01,B2C,social,Silver
C04719,2022-09-05,R03,B2C,organic,Bronze
C04720,2023-04-06,R08,B2C,paid_search,Silver
C04721,2024-05-01,R02,B2C,organic,Bronze
C04722,2023-01-13,R06,B2C,partner,New
C04723,2024-06-21,R04,B2C,paid_search,Silver
C04724,2023-01-31,R01,B2C,organic,New
C04725,2023-11-30,R11,B2C,social,Bronze
C04726,2023-09-21,R04,B2C,organic,New
C04727,2023-06-10,R09,B2C,paid_search,Bronze
C04728,2022-06-22,R04,B2C,referral,Bronze
C04729,2024-02-28,R11,B2C,referral,Silver
C04730,2025-09-17,R02,B2C,social,Silver
C04731,2024-05-30,R04,B2B,paid_search,New
C04732,2024-10-17,R08,B2C,paid_search,New
C04733,2025-01-04,R03,B2C,organic,Silver
C04734,2022-02-22,R03,B2C,social,New
C04735,2024-12-21,R12,B2C,paid_search,New
C04736,2022-11-28,R05,B2C,organic,New
C04737,2024-06-29,R07,B2C,organic,Silver
C04738,2025-09-08,R07,B2C,organic,Silver
C04739,2025-05-09,R09,B2C,organic,Bronze
C04740,2023-07-22,R10,B2C,organic,New
C04741,2025-02-21,R06,B2C,paid_search,Silver
C04742,2024-04-26,R02,B2C,paid_search,New
C04743,2022-07-02,R01,B2C,paid_search,Bronze
C04744,2022-11-25,R06,B2C,organic,Silver
C04745,2025-06-06,R09,B2C,paid_search,New
C04746,2025-05-05,R04,B2C,referral,Bronze
C04747,2023-06-10,R02,B2C,organic,Silver
C04748,2023-03-16,R02,B2C,paid_search,Silver
C04749,2025-01-08,R05,B2C,paid_search,Bronze
C04750,2022-01-28,R09,B2C,organic,Bronze
C04751,2025-05-13,R02,B2C,paid_search,Bronze
C04752,2024-04-06,R06,B2C,paid_search,Bronze
C04753,2024-05-16,R08,B2C,paid_search,Bronze
C04754,2023-08-24,R11,B2C,referral,Bronze
C04755,2025-09-02,R01,B2C,referral,Bronze
C04756,2024-10-23,R11,B2C,paid_search,Bronze
C04757,2022-03-15,R06,B2C,paid_search,Bronze
C04758,2023-12-20,R08,B2C,partner,Silver
C04759,2025-03-22,R01,B2C,paid_search,Silver
C04760,2022-04-15,R05,B2C,partner,Gold
C04761,2024-10-05,R06,B2C,referral,Silver
C04762,2022-12-01,R03,B2C,organic,Silver
C04763,2023-11-25,R04,B2C,organic,New
C04764,2025-04-23,R05,B2C,organic,Silver
C04765,2023-11-06,R05,B2C,referral,Bronze
C04766,2022-02-21,R01,B2C,organic,Gold
C04767,2022-01-29,R04,B2C,social,Gold
C04768,2024-10-05,R02,B2C,paid_search,New
C04769,2025-06-28,R11,B2C,referral,Gold
C04770,2023-02-04,R12,B2C,social,Silver
C04771,2025-07-04,R03,B2C,organic,Silver
C04772,2023-09-12,R02,B2C,paid_search,Bronze
C04773,2022-03-22,R02,B2C,paid_search,Bronze
C04774,2023-12-28,R05,B2C,referral,Silver
C04775,2025-08-26,R10,B2B,social,New
C04776,2022-12-09,R05,B2C,paid_search,Bronze
C04777,2025-08-08,R01,B2C,referral,New
C04778,2024-06-11,R01,B2C,paid_search,Bronze
C04779,2023-06-27,R02,B2C,organic,Silver
C04780,2024-08-07,R10,B2C,referral,Silver
C04781,2023-07-03,R06,B2C,paid_search,Gold
C04782,2022-04-27,R06,B2B,referral,Silver
C04783,2025-04-07,R03,B2C,paid_search,Silver
C04784,2023-05-27,R11,B2C,social,Gold
C04785,2024-02-14,R03,B2C,paid_search,Bronze
C04786,2024-10-16,R09,B2C,paid_search,Silver
C04787,2022-04-24,R11,B2C,organic,Gold
C04788,2024-09-14,R05,B2C,social,Silver
C04789,2023-05-16,R10,B2C,organic,Silver
C04790,2024-01-16,R02,B2C,organic,Bronze
C04791,2023-09-18,R07,B2C,paid_search,Bronze
C04792,2024-11-30,R01,B2C,paid_search,Silver
C04793,2022-09-14,R04,B2C,paid_search,Silver
C04794,2022-05-28,R02,B2C,social,Bronze
C04795,2023-07-17,R01,B2C,social,New
C04796,2022-06-11,R01,B2C,paid_search,New
C04797,2022-11-29,R03,B2C,paid_search,Bronze
C04798,2024-06-19,R06,B2C,organic,New
C04799,2025-01-25,R04,B2C,paid_search,Bronze
C04800,2024-08-07,R03,B2C,referral,New
C04801,2023-03-11,R12,B2B,paid_search,New
C04802,2025-01-20,R11,B2C,partner,Silver
C04803,2023-07-10,R01,B2C,organic,Bronze
C04804,2022-09-05,R04,B2B,social,Silver
C04805,2024-11-01,R07,B2C,social,New
