line_id,order_id,order_datetime,customer_id,loyalty_member,customer_age_group,store_id,store_name,admin_district,district,latitude,longitude,sales_channel,product_id,product_name,product_category,size,quantity,unit_price_rub,discount_pct,promo_code,payment_method,gross_revenue_rub,discount_amount_rub,net_revenue_rub,unit_cost_rub,total_cost_rub,gross_profit_rub,customer_rating
L0004347,O002709,2025-04-27 09:39:20,,Нет,,S002,КофеТочка Тверская,ЦАО,Тверской,55.7653,37.6059,Мобильное приложение,P004,Латте,Кофейные напитки,L,1,365.0,0,,СБП,365.0,0.0,365.0,132.0,132.0,233.0,4.0
L0001861,O001172,2025-10-29 09:36:11,,Нет,,S002,КофеТочка Тверская,ЦАО,Тверской,55.7653,37.6059,Касса,P004,Латте,Кофейные напитки,M,1,330.0,0,,СБП,330.0,0.0,330.0,119.0,119.0,211.0,
L0008124,O005066,2025-12-19 19:34:18,C02214,Да,45–54,S012,КофеТочка Сокольники,ВАО,Сокольники,55.7892,37.6797,Касса,P007,Фильтр-кофе,Кофейные напитки,L,1,295.0,0,,Банковская карта,295.0,0.0,295.0,98.0,98.0,197.0,4.0
L0007557,O004707,2025-09-05 14:46:06,C01989,Да,35–44,S025,КофеТочка Раменки,ЗАО,Раменки,55.705,37.51,Касса,P005,Флэт уайт,Кофейные напитки,M,1,340.0,0,,Банковская карта,340.0,0.0,340.0,123.0,123.0,217.0,5.0
L0005419,O003389,2025-04-01 14:14:11,C02490,Да,45–54,S013,КофеТочка Измайлово,ВАО,Измайлово,55.7908,37.7786,Касса,P001,Эспрессо,Кофейные напитки,M,1,200.0,0,,СБП,200.0,0.0,200.0,63.0,63.0,137.0,
L0007528,O004689,2025-06-03 07:40:29,C00654,Да,25–34,S009,КофеТочка Останкино,СВАО,Останкинский,55.8211,37.6208,Касса,P001,Эспрессо,Кофейные напитки,M,1,200.0,0,,СБП,200.0,0.0,200.0,63.0,63.0,137.0,
L0001333,O000850,2025-06-06 06:25:08,C01713,Да,35–44,S027,КофеТочка Щукино,СЗАО,Щукино,55.8071,37.4648,Касса,P016,Морковный торт,Десерты,Не применимо,1,300.0,10,WELCOME5,Банковская карта,300.0,30.0,270.0,148.0,148.0,122.0,
L0001259,O000801,2025-12-25 10:58:22,C00221,Да,25–34,S012,КофеТочка Сокольники,ВАО,Сокольники,55.7892,37.6797,Доставка,P001,Эспрессо,Кофейные напитки,M,2,200.0,0,,Банковская карта,400.0,0.0,400.0,63.0,126.0,274.0,4.0
L0007516,O004682,2025-01-15 19:59:31,C00654,Да,35–44,S011,КофеТочка Бутырская,СВАО,Бутырский,55.8084,37.5811,Касса,P017,Брауни,Десерты,Не применимо,1,250.0,0,,Банковская карта,250.0,0.0,250.0,118.0,118.0,132.0,5.0
L0002236,O001404,2025-09-24 06:46:36,,Нет,,S022,КофеТочка Академическая,ЮЗАО,Академический,55.6875,37.5724,Касса,P009,Чай зелёный,Чай и другие напитки,M,1,270.0,0,,Наличные,270.0,0.0,270.0,73.0,73.0,197.0,
L0004038,O002519,2025-08-10 18:00:05,C02098,Да,55+,S012,КофеТочка Сокольники,ВАО,Сокольники,55.7892,37.6797,Касса,P004,Латте,Кофейные напитки,L,1,365.0,5,APP10,СБП,365.0,18.25,346.75,132.0,132.0,214.75,
L0002908,O001810,2025-07-20 09:34:56,,Нет,,S003,КофеТочка Хамовники,ЦАО,Хамовники,55.7339,37.5747,Касса,P003,Капучино,Кофейные напитки,M,1,300.0,0,,Банковская карта,300.0,0.0,300.0,107.0,107.0,193.0,
L0001655,O001041,2025-11-02 20:46:51,C01012,Да,25–34,S006,КофеТочка Аэропорт,САО,Аэропорт,55.8001,37.5326,Доставка,P005,Флэт уайт,Кофейные напитки,M,1,340.0,0,,Банковская карта,340.0,0.0,340.0,123.0,123.0,217.0,5.0
L0001643,O001034,2025-10-20 07:56:54,C00451,Да,55+,S008,КофеТочка Хорошёво,САО,Хорошёвский,55.7764,37.5014,Касса,P004,Латте,Кофейные напитки,S,1,290.0,0,,Банковская карта,290.0,0.0,290.0,104.0,104.0,186.0,
L0005497,O003436,2025-08-28 09:15:19,,Нет,,S029,КофеТочка Митино,СЗАО,Митино,55.8452,37.3618,Мобильное приложение,P007,Фильтр-кофе,Кофейные напитки,M,1,270.0,0,,Банковская карта,270.0,0.0,270.0,85.0,85.0,185.0,
L0003099,O001930,2025-03-07 10:36:09,,Нет,,S015,КофеТочка Лефортово,ЮВАО,Лефортово,55.7556,37.7047,Мобильное приложение,P001,Эспрессо,Кофейные напитки,M,1,200.0,10,APP10,Банковская карта,200.0,20.0,180.0,63.0,63.0,117.0,
L0003329,O002075,2025-07-15 05:46:36,C00722,Да,25–34,S029,КофеТочка Митино,СЗАО,Митино,55.8452,37.3618,Касса,P002,Американо,Кофейные напитки,L,1,275.0,0,,Банковская карта,275.0,0.0,275.0,86.0,86.0,189.0,4.0
L0003668,O002287,2025-08-28 09:53:04,C00654,Да,25–34,S011,КофеТочка Бутырская,СВАО,Бутырский,55.8084,37.5811,Касса,P001,Эспрессо,Кофейные напитки,S,1,160.0,0,,СБП,160.0,0.0,160.0,48.0,48.0,112.0,
L0000960,O000610,16.06.2025 09:58:30,C02533,Да,25–34,S028,КофеТочка Строгино,СЗАО,Строгино,55.8037,37.4026,Доставка,P004,Латте,Кофейные напитки,M,1,330.0,0,,Банковская карта,330.0,0.0,330.0,119.0,119.0,211.0,4.0
L0004066,O002537,2025-12-08 10:12:16,C01674,Да,18–24,S023,КофеТочка Южное Бутово,ЮЗАО,Южное Бутово,55.5417,37.5304,Доставка,P005,Флэт уайт,Кофейные напитки,M,1,340.0,0,,Банковская карта,340.0,0.0,340.0,123.0,123.0,217.0,5.0
L0009072,O005648,2025-03-05 14:15:48,,Нет,,S002,КофеТочка Тверская,ЦАО,Тверской,55.7653,37.6059,Касса,P004,Латте,Кофейные напитки,L,1,365.0,10,WELCOME5,СБП,365.0,36.5,328.5,132.0,132.0,196.5,5.0
L0002148,O001354,2025-03-04 13:18:27,C00374,Да,35–44,S002,КофеТочка Тверская,ЦАО,Тверской,55.7653,37.6059,Мобильное приложение,P001,Эспрессо,Кофейные напитки,L,1,235.0,10,LUNCH15,Банковская карта,235.0,23.5,211.5,76.0,76.0,135.5,
L0009894,O006176,2025-12-06 09:41:03,,Нет,,S017,КофеТочка Кузьминки,ЮВАО,Кузьминки,55.7056,37.7656,Мобильное приложение,P004,Латте,Кофейные напитки,S,1,290.0,0,,Банковская карта,290.0,0.0,290.0,104.0,104.0,186.0,
L0006461,O004040,2025-12-15 09:07:29,C00177,Да,18–24,S021,КофеТочка Гагаринская,ЮЗАО,Гагаринский,55.7046,37.5503,Доставка,P003,Капучино,Кофейные напитки,S,1,260.0,5,DELIVERY20,Банковская карта,260.0,13.0,247.0,92.0,92.0,155.0,
L0007107,O004429,2025-12-30 14:03:50,C02378,Да,25–34,S017,КофеТочка Кузьминки,ЮВАО,Кузьминки,55.7056,37.7656,Доставка,P002,Американо,Кофейные напитки,M,3,240.0,5,DELIVERY20,Банковская карта,720.0,36.0,684.0,73.0,219.0,465.0,
L0004862,O003034,2025-11-01 05:46:12,C02035,Да,45–54,S030,КофеТочка Зеленоград,ЗелАО,Матушкино,55.9964,37.1904,Доставка,P014,Маффин шоколадный,Выпечка,Не применимо,1,200.0,0,,Банковская карта,200.0,0.0,200.0,92.0,92.0,108.0,5.0
L0004430,O002759,2025-12-01 07:11:54,C02474,Да,18–24,S009,КофеТочка Останкино,СВАО,Останкинский,55.8211,37.6208,Мобильное приложение,P010,Какао,Чай и другие напитки,L,1,355.0,15,DELIVERY20,Банковская карта,355.0,53.25,301.75,133.0,133.0,168.75,
L0007504,O004674,2025-07-12 08:00:37,C02146,Да,35–44,S030,КофеТочка Зеленоград,ЗелАО,Матушкино,55.9964,37.1904,Мобильное приложение,P002,Американо,Кофейные напитки,M,1,240.0,10,WELCOME5,Банковская карта,240.0,24.0,216.0,73.0,73.0,143.0,5.0
L0006063,O003787,2025-08-10 10:21:10,,Нет,,S001,КофеТочка Арбат,ЦАО,Арбат,55.7522,37.5902,Касса,P001,Эспрессо,Кофейные напитки,M,2,200.0,0,,Банковская карта,400.0,0.0,400.0,63.0,126.0,274.0,5.0
L0009791,O006106,2025-12-15 19:52:38,C01413,Да,45–54,S019,КофеТочка Нагатино,ЮАО,Нагатино-Садовники,55.6788,37.6537,Касса,P014,Маффин шоколадный,Выпечка,Не применимо,1,200.0,10,LUNCH15,Банковская карта,200.0,20.0,180.0,92.0,92.0,88.0,
L0009783,O006102,2025-07-05 09:23:19,,0,,S028,КофеТочка Строгино,СЗАО,Строгино,55.8037,37.4026,Доставка,P006,Раф,Кофейные напитки,L,1,415.0,0,,Банковская карта,415.0,0.0,415.0,160.0,160.0,255.0,5.0
L0005339,O003336,2025-12-22 14:24:48,C00654,Да,25–34,S002,КофеТочка Тверская,ЦАО,Тверской,55.7653,37.6059,Доставка,P013,Булочка с корицей,Выпечка,Не применимо,1,210.0,0,,СБП,210.0,0.0,210.0,96.0,96.0,114.0,
L0004247,O002639,2025-09-25 07:13:30,C00808,Да,35–44,S007,КофеТочка Беговая,САО,Беговой,55.7818,37.5597,Мобильное приложение,P004,Латте,Кофейные напитки,M,1,340.0,0,,Банковская карта,340.0,0.0,340.0,119.0,119.0,221.0,5.0
L0002362,O001484,2025-12-29 12:27:05,,Нет,,S004,КофеТочка Басманная,ЦАО,Басманный,55.7667,37.6749,Доставка,P016,Морковный торт,Десерты,Не применимо,1,300.0,0,,Банковская карта,300.0,0.0,300.0,148.0,148.0,152.0,
L0009700,O006049,2025-02-14 11:09:55,C01488,Да,25–34,S026,КофеТочка Кунцево,ЗАО,Кунцево,55.7301,37.4457,Доставка,P004,Латте,Кофейные напитки,L,1,365.0,0,,Банковская карта,365.0,0.0,365.0,132.0,132.0,233.0,
L0005586,O003488,2025-12-01 08:43:08,,Нет,,S014,КофеТочка Перово,ВАО,Перово,55.7513,37.785,Доставка,P017,Брауни,Десерты,Не применимо,1,250.0,0,,Банковская карта,250.0,0.0,250.0,118.0,118.0,132.0,5.0
L0003777,O002356,2025-11-11 11:19:45,C01347,Да,25–34,S004,КофеТочка Басманная,ЦАО,Басманный,55.7667,37.6749,Касса,P002,Американо,Кофейные напитки,M,1,240.0,0,,Банковская карта,240.0,0.0,240.0,73.0,73.0,167.0,
L0009650,O006019,2025-05-02 17:57:20,C00939,Да,45–54,S026,КофеТочка Кунцево,ЗАО,Кунцево,55.7301,37.4457,Доставка,P004,Латте,Кофейные напитки,M,1,330.0,20,LOYAL10,Банковская карта,330.0,66.0,264.0,119.0,119.0,145.0,4.0
L0005690,O003555,2025-08-14 18:56:18,,Нет,,S010,КофеТочка Марьина Роща,СВАО,Марьина Роща,55.795,37.6165,Касса,P017,Брауни,Десерты,Не применимо,1,250.0,20,APP10,Наличные,250.0,50.0,200.0,118.0,118.0,82.0,
L0000518,O000331,2025-05-21 18:33:04,,Нет,,S003,КофеТочка Хамовники,ЦАО,Хамовники,55.7339,37.5747,Касса,P017,Брауни,Десерты,Не применимо,2,250.0,0,,Банковская карта,500.0,0.0,500.0,118.0,236.0,264.0,
L0005185,O003237,2025-03-06 16:21:08,C00964,Да,45–54,S003,КофеТочка Хамовники,ЦАО,Хамовники,55.7339,37.5747,Мобильное приложение,P017,Брауни,Десерты,Не применимо,1,250.0,0,,СБП,250.0,0.0,250.0,118.0,118.0,132.0,4.0
L0007275,O004531,2025-08-04 11:22:14,,Нет,,S011,КофеТочка Бутырская,СВАО,Бутырский,55.8084,37.5811,Мобильное приложение,P005,Флэт уайт,Кофейные напитки,L,1,375.0,0,,Банковская карта,375.0,0.0,375.0,136.0,136.0,239.0,5.0
L0008948,O005574,2025-12-31 19:24:20,C01831,Да,45–54,S001,КофеТочка Арбат,ЦАО,Арбат,55.7522,37.5902,Мобильное приложение,P012,Круассан с сыром,Выпечка,Не применимо,1,250.0,0,,Банковская карта,250.0,0.0,250.0,118.0,118.0,132.0,
L0005591,O003491,2025-10-10 08:15:51,C01823,Да,25–34,S002,КофеТочка Тверская,ЦАО,Тверской,55.7653,37.6059,Касса,P003,Капучино,Кофейные напитки,L,1,335.0,0,,Банковская карта,335.0,0.0,335.0,120.0,120.0,215.0,
L0008759,O005456,2025-03-24 17:48:02,,Нет,,S025,КофеТочка Раменки,ЗАО,Раменки,55.705,37.51,Касса,P003,Капучино,Кофейные напитки,S,1,260.0,0,,СБП,260.0,0.0,260.0,92.0,92.0,168.0,
L0006869,O004286,2025-03-17 08:06:53,C01778,Да,25–34,S015,КофеТочка Лефортово,ЮВАО,Лефортово,55.7556,37.7047,Доставка,P004,Латте,Кофейные напитки,M,1,330.0,0,,Банковская карта,330.0,0.0,330.0,119.0,119.0,211.0,
L0006728,O004204,2025-06-06 14:05:02,,Нет,,S023,КофеТочка Южное Бутово,ЮЗАО,Южное Бутово,55.5417,37.5304,Доставка,P019,Сэндвич овощной,Сэндвичи,Не применимо,1,360.0,0,,Банковская карта,360.0,0.0,360.0,184.0,184.0,176.0,
L0003350,O002088,2025-05-12 08:49:29,,Нет,,S028,КофеТочка Строгино,СЗАО,Строгино,55.8037,37.4026,Мобильное приложение,P005,Флэт уайт,Кофейные напитки,S,1,300.0,0,,Банковская карта,300.0,0.0,300.0,108.0,108.0,192.0,
L0005993,O003746,2025-12-18 10:52:00,,Нет,,S028,КофеТочка Строгино,СЗАО,Строгино,55.8037,37.4026,Касса,P004,Латте,Кофейные напитки,M,1,330.0,15,LUNCH15,Банковская карта,330.0,49.5,280.5,119.0,119.0,161.5,5.0
L0002060,O001298,2025-09-25 18:30:52,C01964,Да,25–34,S007,КофеТочка Беговая,САО,Беговой,55.7818,37.5597,Касса,P007,Фильтр-кофе,Кофейные напитки,M,1,270.0,0,,Банковская карта,270.0,0.0,270.0,85.0,85.0,185.0,4.0
L0002431,O001526,2025-12-13 09:11:46,,Нет,,S002,КофеТочка Тверская,ЦАО,Тверской,55.7653,37.6059,Касса,P004,Латте,Кофейные напитки,M,1,330.0,0,,СБП,330.0,0.0,330.0,119.0,119.0,211.0,
L0001414,O000901,2025-02-25 10:29:45,C00953,Да,45–54,S008,КофеТочка Хорошёво,САО,Хорошёвский,55.7764,37.5014,Касса,P006,Раф,Кофейные напитки,S,1,340.0,20,APP10,Банковская карта,340.0,68.0,272.0,132.0,132.0,140.0,
L0005308,O003316,2025-05-29 11:44:14,,Нет,,S012,КофеТочка Сокольники,ВАО,Сокольники,55.7892,37.6797,Мобильное приложение,P007,Фильтр-кофе,Кофейные напитки,M,1,270.0,0,,Банковская карта,270.0,0.0,270.0,85.0,85.0,185.0,3.0
