shipment_id,order_date,origin_city,destination_city,transport_type,cargo_weight_kg,planned_days,actual_days,delivery_cost_rub,delivery_status
SHP008466,2025-01-22,Новосибирск,Уфа,Железная дорога,172.8,5,5,3910.2,В срок
SHP009784,2025-06-28,Москва,Санкт-Петербург,Авто,195.5,3,3,2445.49,В срок
SHP006241,2025-01-18,Москва,Пермь,Железная дорога,440.4,4,4,3896.24,В срок
SHP009516,2025-08-08,Москва,Екатеринбург,Авто,185.7,4,4,4516.42,В срок
SHP007038,2025-12-10,Казань,Новосибирск,Авиа,427.6,3,3,14538.11,В срок
SHP003219,2025-12-07,Москва,Казань,Авто,297.5,3,6,2628.97,Задержка
SHP001102,2025-07-11,Москва,Уфа,Авиа,193.6,2,2,8932.39,В срок
SHP004936,2025-12-13,Москва,Нижний Новгород,Железная дорога,293.2,3,3,2218.79,В срок
SHP002725,2025-04-23,Екатеринбург,Нижний Новгород,Авто,114.3,3,3,2917.88,В срок
SHP001308,2025-04-03,Санкт-Петербург,Ростов-на-Дону,Авиа,310.5,2,1,10969.87,В срок
SHP006288,2025-04-06,Санкт-Петербург,Ростов-на-Дону,Железная дорога,317.7,5,5,3743.22,В срок
SHP007136,2025-03-22,Новосибирск,Екатеринбург,Железная дорога,216.0,4,4,3035.77,В срок
SHP007014,2025-01-02,Москва,Казань,Железная дорога,684.3,3,3,3453.44,В срок
SHP007431,2025-04-04,Москва,Казань,Железная дорога,142.6,3,7,2829.89,Задержка
SHP004233,2025-06-01,Москва,Казань,Авто,218.0,3,3,2780.59,В срок
SHP008603,2025-06-04,Санкт-Петербург,Нижний Новгород,Авто,104.8,3,3,2531.62,В срок
SHP009724,2025-09-24,Москва,Нижний Новгород,Авто,635.0,2,2,3230.29,В срок
SHP009247,2025-08-17,Москва,Нижний Новгород,Авто,374.4,2,6,2423.01,Задержка
SHP009782,2025-09-03,Москва,Пермь,Авто,453.1,4,4,4382.77,В срок
SHP001077,2025-12-13,Санкт-Петербург,Новосибирск,Авиа,240.3,3,3,20768.66,В срок
SHP001098,2025-04-06,Новосибирск,Екатеринбург,Железная дорога,56.4,4,4,3265.99,В срок
SHP006229,2025-08-13,Новосибирск,Ростов-на-Дону,Авиа,550.0,3,2,20038.58,В срок
SHP002435,2025-03-27,Москва,Новосибирск,Авиа,109.1,3,3,17413.12,В срок
SHP004855,2025-10-19,Екатеринбург,Самара,Авто,994.9,3,3,,В срок
SHP006668,2025-07-14,Екатеринбург,Санкт-Петербург,Авто,257.7,5,5,5042.68,В срок
SHP003905,2025-06-17,Казань,Самара,Авто,634.8,2,2,2990.49,В срок
SHP003188,2025-11-22,Москва,Екатеринбург,Железная дорога,446.4,4,4,4598.46,В срок
SHP002045,2025-12-29,Новосибирск,Казань,Авиа,277.5,3,3,11297.98,В срок
SHP002784,2025-02-15,Екатеринбург,Пермь,Железная дорога,204.5,3,3,1974.03,В срок
SHP003863,2025-08-30,Екатеринбург,Москва,Железная дорога,509.0,4,4,4449.64,В срок
SHP006204,2025-01-02,Екатеринбург,Казань,Авто,508.9,3,6,3752.1,Задержка
SHP007306,2025-02-17,Казань,Новосибирск,Авиа,526.6,3,3,16732.94,В срок
SHP008735,2025-01-07,Санкт-Петербург,Уфа,Авто,429.4,5,5,5283.92,В срок
SHP009728,2025-09-18,Москва,Самара,Железная дорога,397.9,4,4,2947.51,В срок
SHP006174,2025-09-10,Санкт-Петербург,Казань,Авто,139.3,4,4,3865.02,В срок
SHP004526,2025-01-16,Санкт-Петербург,Екатеринбург,Железная дорога,143.9,5,5,4254.69,В срок
SHP008944,2025-10-31,Москва,Пермь,Железная дорога,309.7,4,4,3497.72,В срок
SHP004887,2025-01-30,Москва,Казань,Авто,293.9,3,3,2662.54,В срок
SHP008661,2025-10-05, москва ,Пермь,Железная дорога,242.0,4,4,3672.3,В срок
SHP004084,2025-07-10,Москва,Ростов-на-Дону,Авто,223.5,3,3,3548.62,В срок
SHP007782,2025-01-02,Санкт-Петербург,Екатеринбург,Авто,403.4,5,6,5392.62,Задержка
SHP005599,2025-02-12,Москва,Уфа,Железная дорога,817.5,4,4,3949.46,В срок
SHP009537,2025-01-04,Новосибирск,Казань,Железная дорога,243.0,5,5,4938.33,В срок
SHP006942,2025-03-06,Екатеринбург,Санкт-Петербург,Железная дорога,354.3,5,5,4519.48,В срок
SHP004462,2025-09-24,Санкт-Петербург,Екатеринбург,Авиа,103.8,2,5,11184.27,Задержка
SHP004693,2025-12-07,Новосибирск,Самара,Авиа,50000.0,3,2,13070.68,В срок
SHP001845,2025-08-08,Москва,Ростов-на-Дону,Авиа,526.1,2,2,9246.3,В срок
SHP001473,2025-05-16,Санкт-Петербург,Пермь,Железная дорога,308.2,5,4,3027.36,В срок
SHP002954,2025-07-05,Екатеринбург,Уфа,Авиа,393.3,2,2,6539.26,В срок
SHP005995,2025-11-10,Санкт-Петербург,Пермь,Авиа,654.1,2,2,12807.69,В срок
SHP000904,2025-11-19,Москва,Екатеринбург,Авто,272.3,4,4,4356.66,В срок
SHP009193,2025-11-05,Санкт-Петербург,Пермь,Авиа,673.8,2,5,12218.65,Задержка
SHP000095,2025-08-31,Санкт-Петербург,Нижний Новгород,Железная дорога,133.5,4,4,2990.34,В срок
SHP004784,2025-04-27,Москва,Уфа,Авиа,199.2,2,2,8984.46,В срок
SHP001846,2025-09-26,Новосибирск,Пермь,Железная дорога,239.0,5,5,4248.01,В срок
SHP003642,2025-12-19,Казань,Санкт-Петербург,Железная дорога,278.5,4,4,3384.93,В срок
SHP006348,2025-06-17,Новосибирск,Самара,Железная дорога,330.6,5,4,4524.98,В срок
SHP009792,2025-05-16,Москва,Новосибирск,Железная дорога,249.6,6,6,5558.38,В срок
SHP001701,2025-01-07,Екатеринбург,Самара,Авто,153.2,3,4,2773.71,Задержка
SHP005122,2025-07-11,Москва,Пермь,Авто,77.6,4,4,3314.37,В срок
SHP006519,2025-08-15,Новосибирск,Пермь,Авиа,263.7,2,2,12002.2,В срок
SHP004266,2025-07-19,Москва,Санкт-Петербург,Авто,147.5,3,3,2817.42,В срок
SHP004509,2025-09-15,Санкт-Петербург,Пермь,Авто,804.7,4,7,5087.18,Задержка
SHP005148,2025-05-01,Казань,Москва,Авто,786.4,3,3,3915.1,В срок
SHP006050,2025-09-13,Москва,Новосибирск,Авиа,135.3,3,2,15430.03,В срок
SHP008868,2025-04-26,Москва,Самара,Железная дорога,235.7,4,5,2932.64,Задержка
SHP009322,2025-11-03,Москва,Санкт-Петербург,Железная дорога,424.1,3,2,2879.02,В срок
SHP007134,2025-03-14,Москва,Уфа,Авиа,37.7,2,2,8173.1,В срок
SHP002860,2025-03-29,Москва,Самара,Авиа,190.1,2,2,7669.14,В срок
SHP008741,2025-02-15,Москва,Санкт-Петербург,Авто,156.6,3,5,2327.72,Задержка
SHP002227,2025-04-02,Новосибирск,Нижний Новгород,Авиа,113.9,3,3,13491.69,В срок
SHP006927,2025-02-24,Екатеринбург,Казань,Авто,322.8,3,3,3229.91,В срок
SHP007438,2025-03-05,Москва,Новосибирск,Авиа,175.7,3,3,19247.6,В срок
SHP007543,2025-04-19,Москва,Самара,Авто,150.6,3,5,2954.4,Задержка
SHP001926,2025-09-15,Новосибирск,Ростов-на-Дону,Авиа,297.4,3,2,19385.94,В срок
SHP007174,2025-01-21,Екатеринбург,Казань,Авто,629.5,3,4,4133.11,Задержка
SHP004214,2025-05-08,Казань,Екатеринбург,Железная дорога,488.0,3,3,2967.97,В срок
SHP005193,2025-12-27,Екатеринбург,Санкт-Петербург,Железная дорога,69.4,5,9,3865.81,Задержка
SHP003632,2025-01-05,Екатеринбург,Казань,Авто,198.3,3,3,2642.41,В срок
SHP001443,16.12.2025,Москва,Самара,Авто,345.3,3,3,3505.87,В срок
SHP009628,2025-12-10,Санкт-Петербург,Самара,Авиа,92.7,2,2,9356.07,В срок
SHP009825,2025-01-05,Москва,Новосибирск,Железная дорога,198.9,6,6,4540.57,В срок
SHP006702,2025-09-16,Новосибирск,Москва,Авиа,137.9,3,3,16431.03,В срок
SHP008176,2025-09-09,Новосибирск,Пермь,Железная дорога,586.7,5,5,4861.1,В срок
SHP008303,2025-09-03,Казань,Новосибирск,Авто,741.1,6,5,5835.51,В срок
SHP009817,2025-11-15,Новосибирск,Казань,Авиа,189.9,3,3,13296.57,В срок
SHP005772,2025-01-05,Москва,Санкт-Петербург,Авто,551.3,3,6,3274.06,Задержка
SHP000765,2025-08-29,Казань,Самара,Авто,184.1,2,2,1935.72,В срок
SHP000480,2025-12-04,Новосибирск,Ростов-на-Дону,Железная дорога,78.7,7,6,6344.49,В срок
SHP009197,2025-04-06,Москва,Казань,Авто,213.6,3,7,2803.11,Задержка
SHP005035,2025-08-26,Екатеринбург,Уфа,Авто,272.4,2,2,2263.43,В срок
SHP002877,2025-12-18,Москва,Нижний Новгород,Авто,201.6,2,2,2128.38,В срок
SHP007687,2025-03-15,Москва,Уфа,Авто,191.9,4,4,3807.83,В срок
SHP000018,2025-06-20,Москва,Новосибирск,Железная дорога,181.0,6,6,5847.7,В срок
SHP005646,2025-02-11,Новосибирск,Нижний Новгород,Железная дорога,120.7,6,10,4883.3,Задержка
SHP008140,2025-07-03,Москва,Ростов-на-Дону,Авиа,891.4,2,2,11903.74,В срок
SHP003176,2025-11-26,Екатеринбург,Ростов-на-Дону,Авто,536.7,5,5,5924.52,В срок
SHP002326,2025-08-13,Санкт-Петербург,Новосибирск,Железная дорога,159.4,7,7,5828.76,В срок
SHP008491,2025-08-12,Екатеринбург,Уфа,Авто,66.4,2,2,1645.32,В срок
SHP006359,2025-03-20,Москва,Екатеринбург,Авто,146.1,4,5,3740.56,Задержка
SHP003167,2025-05-10,Екатеринбург,Ростов-на-Дону,Авто,968.2,5,8,6761.27,Задержка
SHP009510,2025-11-29,Москва, екатеринбург,Авиа,382.3,2,2,12523.58,В срок
SHP002160,2025-01-11,Санкт-Петербург,Пермь,Авто,42.6,4,4,4305.92,В срок
SHP005198,2025-05-12,Новосибирск,Нижний Новгород,Железная дорога,204.1,6,6,5826.07,В срок
SHP004160,2025-12-11,Москва,Ростов-на-Дону,Авиа,576.5,2,2,11433.72,В срок
SHP006158,2025-08-27,Екатеринбург,Санкт-Петербург,Авиа,186.3,2,2,11639.93,В срок
SHP002962,2025-02-19,Москва,Казань,Авто,550.4,3,2,3664.89,В срок
SHP009600,2025-09-25,Казань,Санкт-Петербург,Авиа,102.5,2,2,8648.33,В срок
SHP000638,2025-06-01,Екатеринбург,Самара,Авто,424.4,3,3,3250.46,В срок
SHP000381,2025-09-20,Москва,Самара,Железная дорога,380.9,4,3,2997.91,В срок
SHP005457,2025-04-06,Москва,Екатеринбург,Железная дорога,91.9,4,4,3418.29,В срок
SHP000641,2025-11-12,Москва,Самара,Авто,286.1,3,3,3268.22,В срок
SHP009098,2025-02-06,Новосибирск,Пермь,Авто,255.8,5,5,4628.06,В срок
SHP002369,2025-07-10,Москва,Самара,Авиа,260.5,2,2,8343.33,В срок
SHP003913,2025-04-21,Москва,Ростов-на-Дону,Авиа,640.4,2,2,10727.97,В срок
SHP003434,2025-08-14,Казань,Санкт-Петербург,Железная дорога,46.8,4,4,3143.56,В срок
SHP000448,2025-03-03,Екатеринбург,Казань,Железная дорога,83.4,3,3,2418.12,В срок
SHP005871,2025-12-26,Санкт-Петербург,Ростов-на-Дону,Авто,195.5,4,8,5066.74,Задержка
SHP006700,2025-09-05,Новосибирск,Санкт-Петербург,Авиа,582.2,3,4,17815.2,Задержка
SHP008086,2025-04-13,Новосибирск,Санкт-Петербург,Авиа,217.2,3,3,17749.88,В срок
SHP007000,2025-01-11,Санкт-Петербург,Нижний Новгород,Железная дорога,98.7,4,4,2826.23,В срок
SHP004166,2025-07-14,Новосибирск,Санкт-Петербург,Авиа,129.4,3,3,16953.74,В срок
SHP007235,2025-09-26,Екатеринбург,Казань,Авто,503.6,3,3,3384.04,В срок
SHP007441,2025-06-18,Москва,Ростов-на-Дону,Железная дорога,240.3,4,4,3419.86,В срок
SHP009336,2025-04-09,Казань,Самара,Авиа,207.0,2,2,5543.49,В срок
SHP005019,2025-05-07,Москва,Новосибирск,Авиа,81.5,3,3,17769.16,В срок
SHP000238,2025-12-14,Новосибирск,Самара,Железная дорога,464.5,5,7,5071.89,Задержка
SHP000624,2025-02-20,Новосибирск,Ростов-на-Дону,Железная дорога,326.4,7,7,6840.16,В срок
SHP004609,2025-07-24,Екатеринбург,Уфа,Железная дорога,520.7,3,3,2889.6,В срок
SHP007158,2025-01-16,Москва,Нижний Новгород,Железная дорога,291.7,3,3,2118.69,В срок
SHP007862,2025-12-25,Санкт-Петербург,Ростов-на-Дону,Авто,546.5,4,4,4552.48,В срок
SHP001367,2025-10-04,Новосибирск,Пермь,Железная дорога,147.2,5,5,3422.23,В срок
