contact_id,contact_date,channel,campaign_type,customer_segment,device_type,ad_cost_rub,clicked,converted,revenue_rub
MKT001469,2025-12-28,Социальные сети,Программа лояльности,Повторный,Компьютер,6.61,0,0,0.0
MKT000596,2025-12-23,Социальные сети,Имиджевая кампания,Повторный,Мобильное устройство,,0,0,0.0
MKT000917,2025-05-20,Социальные сети,Программа лояльности,Повторный,Мобильное устройство,10.2,0,0,0.0
MKT006501,2025-05-17,Email,Сезонная акция,Повторный,Компьютер,2.04,0,0,0.0
MKT003816,2025-09-07,Email,Сезонная акция,Новый,Планшет,2.93,0,0,0.0
MKT006450,2025-07-15,Push,Ретаргетинг,Повторный,Компьютер,1.45,0,0,0.0
MKT004543,2025-07-15,Социальные сети,Имиджевая кампания,Повторный,Мобильное устройство,9.71,0,0,0.0
MKT003532,2025-03-16,Поисковая реклама,Сезонная акция,Новый,Мобильное устройство,19.42,0,0,0.0
MKT001098,2025-12-21,Поисковая реклама,Программа лояльности,Повторный,Мобильное устройство,9.28,1,0,0.0
MKT008560,2025-11-13,Поисковая реклама,Сезонная акция,Новый,Мобильное устройство,19.87,0,0,0.0
MKT001328,2025-07-24,Push,Сезонная акция,Повторный,Компьютер,1.64,0,0,0.0
MKT009828,2025-10-03,Социальные сети,Имиджевая кампания,Новый,Мобильное устройство,6.87,0,0,0.0
MKT002883,2025-02-18,Email,Ретаргетинг,Новый,Мобильное устройство,,0,0,0.0
MKT001070,2025-03-11,Социальные сети,Имиджевая кампания,Повторный,Планшет,10.85,0,0,0.0
MKT006677,2025-04-23,Социальные сети,Новый продукт,Повторный,Компьютер,6.42,0,0,0.0
MKT008722,2025-10-15,Поисковая реклама,Программа лояльности,Новый,Компьютер,15.36,0,0,0.0
MKT008737,2025-12-30,Социальные сети,Ретаргетинг,Повторный,Мобильное устройство,8.36,1,0,
MKT004579,2025-08-27,Push,Новый продукт,Лояльный,Мобильное устройство,1.96,0,0,0.0
MKT004467,2025-07-17,Push,Новый продукт,Повторный,Компьютер,1.47,1,0,0.0
MKT006495,2025-09-30,Email,Сезонная акция,Новый,Мобильное устройство,2.75,1,0,0.0
MKT002734,2025-08-01,Медийная реклама,Сезонная акция,Повторный,Мобильное устройство,8.52,0,0,0.0
MKT006087,2025-05-08,Email,Новый продукт,Лояльный,Мобильное устройство,2.75,0,0,0.0
MKT005186,2025-09-03,Email,Ретаргетинг,Новый,Мобильное устройство,2.01,0,0,0.0
MKT009521,2025-10-02,Email,Новый продукт,Лояльный,Мобильное устройство,2.99,0,0,0.0
MKT000659,2025-07-09,Push,Имиджевая кампания,Повторный,Мобильное устройство,1.74,0,0,0.0
MKT002470,2025-07-17,Социальные сети,Новый продукт,Повторный,Мобильное устройство,9.32,1,0,0.0
MKT003530,2025-05-22,Поисковая реклама,Программа лояльности,Повторный,Компьютер,14.85,1,0,0.0
MKT009578,2025-01-07,Email,Новый продукт,Лояльный,Мобильное устройство,2.49,0,0,0.0
MKT003508,2025-10-03,Медийная реклама,Ретаргетинг,Лояльный,Мобильное устройство,8.98,0,0,0.0
MKT005214,2025-11-18,Email,Сезонная акция,Новый,Мобильное устройство,1.44,0,1,0.0
MKT005981,2025-06-12,Поисковая реклама,Сезонная акция,Новый,Мобильное устройство,20.98,0,0,0.0
MKT004257,2025-09-22,Социальные сети,Сезонная акция,Повторный,Мобильное устройство,11.76,0,0,0.0
MKT007918,2025-05-23,Email,Ретаргетинг,Новый,Мобильное устройство,2.22,0,0,0.0
MKT004169,2025-03-13,Email,Ретаргетинг,Повторный,Мобильное устройство,2.19,0,0,0.0
MKT002922,2025-12-25,Социальные сети,Сезонная акция,Повторный,Мобильное устройство,12.41,0,0,0.0
MKT003387,2025-10-31,Email,Имиджевая кампания,Новый,Компьютер,1.61,0,0,0.0
MKT000620,2025-06-22,Медийная реклама,Программа лояльности,Повторный,Мобильное устройство,6.58,0,0,0.0
MKT005553,2025-08-09,Социальные сети,Ретаргетинг,Новый,Мобильное устройство,10.0,0,0,0.0
MKT008259,2025-04-16,Социальные сети,Сезонная акция,Лояльный,Мобильное устройство,8.5,1,0,0.0
MKT008679,2025-09-26,Медийная реклама,Программа лояльности,Лояльный,Мобильное устройство,5.14,0,0,0.0
MKT002975,2025-10-31,Социальные сети,Программа лояльности,Повторный,Мобильное устройство,6.98,0,0,0.0
MKT008619,2025-04-10,Медийная реклама,Имиджевая кампания,Новый,Компьютер,5.87,1,0,0.0
MKT007359,2025-06-07,Социальные сети,Новый продукт,Повторный,Компьютер,10.03,0,0,0.0
MKT003273,2025-10-10,Push,Ретаргетинг,Повторный,Компьютер,1.34,0,0,0.0
MKT002611,2025-05-09,Email,Программа лояльности,Новый,Мобильное устройство,2.32,0,0,0.0
MKT003962,2025-08-23,Поисковая реклама,Имиджевая кампания,Лояльный,Мобильное устройство,24.85,0,0,0.0
MKT003809,2025-07-02,Push,Программа лояльности,Новый,Мобильное устройство,1.2,0,0,0.0
MKT005733,2025-04-14,Email,Программа лояльности,Повторный,Мобильное устройство,2.08,1,1,4866.71
MKT009611,2025-09-28,Медийная реклама,Программа лояльности,Повторный,Мобильное устройство,6.5,0,0,0.0
MKT000529,2025-01-13,Push,Новый продукт,Повторный,Компьютер,1.13,0,0,0.0
MKT006156,2025-11-22,Медийная реклама,Имиджевая кампания,Повторный,Мобильное устройство,8.18,0,0,0.0
MKT004693,2025-10-31,Email,Имиджевая кампания,Повторный,Мобильное устройство,2.22,0,0,0.0
MKT007113,2025-09-06,Push,Программа лояльности,Новый,Мобильное устройство,1.11,0,0,0.0
MKT004655,2025-01-23,Email,Программа лояльности,Новый,Планшет,2.21,0,0,0.0
MKT009464,2025-02-13,Push,Программа лояльности,Повторный,Мобильное устройство,1.51,0,0,0.0
MKT001180,2025-08-23,Push,Имиджевая кампания,Новый,Мобильное устройство,1.74,0,0,0.0
MKT009146,2025-10-29,Социальные сети,Новый продукт,Повторный,Мобильное устройство,8.84,1,0,0.0
MKT005747,2025-10-01,Социальные сети,Сезонная акция,Новый,Мобильное устройство,8.87,0,0,0.0
MKT001652,2025-11-15,Социальные сети,Программа лояльности,Новый,Мобильное устройство,5.24,0,0,0.0
MKT006397,2025-09-01,Социальные сети,Ретаргетинг,Новый,Компьютер,6.73,0,0,0.0
MKT004892,2025-08-10,Медийная реклама,Программа лояльности,Новый,Мобильное устройство,4.3,0,0,0.0
MKT006530,2025-06-13,,Ретаргетинг,Лояльный,Компьютер,2.71,0,0,0.0
MKT009363,2025-07-03,Медийная реклама,Сезонная акция,Повторный,Компьютер,8.85,1,0,0.0
MKT001910,2025-03-10,Email,Новый продукт,Повторный,Компьютер,2.63,0,0,0.0
MKT004438,2025-06-16,Медийная реклама,Имиджевая кампания,Повторный,Мобильное устройство,7.03,0,0,0.0
MKT005544,2025-09-11,Медийная реклама,Программа лояльности,Повторный,Мобильное устройство,4.24,1,1,4100.98
MKT006830,2025-02-28,Медийная реклама,Программа лояльности,Новый,Мобильное устройство,4.77,0,0,0.0
MKT006451,2025-10-19,Поисковая реклама,Новый продукт,Новый,Мобильное устройство,18.03,0,0,0.0
MKT009863,2025-09-19,Медийная реклама,Сезонная акция,Новый,Мобильное устройство,5.85,0,0,0.0
MKT004797,2025-06-05,Push,Ретаргетинг,Повторный,Мобильное устройство,1.18,0,0,0.0
