order_id,order_date,client_id,product_id,region,channel,quantity,discount,delivery_days,unit_price,revenue,rating,is_returned,category
ORD-0061904,2026-05-24,CL-16139,PR-0163,Воронеж,online,4,0.04,6,2967.39,11407.43,5.0,0,Одежда
ORD-0061905,2026-06-01,CL-16718,PR-0611,Екатеринбург,online,3,0.12,4,1113.05,2932.71,4.2,0,Косметика
ORD-0061906,2026-03-09,CL-09895,PR-0322,Екатеринбург,marketplace,1,0.13,4,14131.81,12236.84,4.1,0,Бытовая техника
ORD-0061907,2026-03-15,CL-06131,PR-0313,Краснодар,online,3,0.21,4,12959.58,30851.72,4.7,0,Бытовая техника
ORD-0061908,2026-01-28,CL-16677,PR-0149,Казань,online,4,0.05,4,2347.1,8944.34,4.6,0,Косметика
ORD-0061909,2026-02-25,CL-11573,PR-0149,Москва,offline,1,0.06,1,2671.1,2517.45,4.5,0,Косметика
ORD-0061910,2026-04-26,CL-11153,PR-0229,Санкт-Петербург,offline,2,0.14,5,8245.58,14136.21,4.0,0,Электроника
ORD-0061911,2026-05-20,CL-17880,PR-0277,Самара,online,4,0.11,5,2960.92,10536.69,4.0,0,Одежда
ORD-0061912,2026-04-04,CL-07876,PR-0118,Нижний Новгород,offline,2,0.1,5,8867.49,15920.51,4.1,0,Электроника
ORD-0061913,2026-02-10,CL-01961,PR-0483,Санкт-Петербург,mobile_app,6,0.0,3,14676.02,88056.11,4.8,0,Бытовая техника
ORD-0061914,2026-02-23,CL-14984,PR-0340,Москва,mobile_app,2,0.04,3,8528.4,16365.43,4.0,0,Электроника
ORD-0061915,2026-03-28,CL-07093,PR-0448,Екатеринбург,MARKETPLACE ,1,0.06,3,2740.72,2568.43,4.3,0,Косметика
ORD-0061916,2026-03-25,CL-03882,PR-0220,Ростов-на-Дону,mobile_app,3,0.14,5,8290.17,21329.25,3.9,0,Электроника
ORD-0061917,2026-06-17,CL-06680,PR-0564,Ростов-на-Дону,mobile_app,3,0.18,1,1775.56,4375.95,4.6,0,Косметика
ORD-0061918,2026-04-09,CL-12458,PR-0505,Нижний Новгород,marketplace,5,0.12,4,2922.4,12910.64,4.9,0,Одежда
ORD-0061919,2026-05-24,CL-01713,PR-0090,,online,5,0.15,2,3849.68,16443.94,4.0,0,Одежда
ORD-0061920,2026-02-07,CL-05506,PR-0185,Новосибирск,marketplace,1,0.14,1,4717.39,4077.14,5.0,0,Спорт
ORD-0061921,2026-02-13,CL-06100,PR-0331,Санкт-Петербург,offline,1,0.15,3,19638.05,16663.55,4.3,0,Бытовая техника
ORD-0061922,2026-05-13,CL-17426,PR-0087,Санкт-Петербург,marketplace,2,0.12,2,3815.56,6697.51,4.9,0,Товары для дома
ORD-0061923,2026-03-15,CL-06683,PR-0407,Москва,marketplace,2,0.24,7,3402.08,5185.9,,0,Одежда
ORD-0061924,2026-04-20,CL-03137,PR-0193,Москва,mobile_app,2,0.11,3,3372.88,5972.74,4.5,0,Одежда
ORD-0061925,2026-03-11,CL-17344,PR-0309,Самара,offline,2,0.06,2,13744.49,25778.7,4.3,0,Бытовая техника
ORD-0061926,2026-01-12,CL-08977,PR-0305,Санкт-Петербург,online,5,0.2,4,6653.63,26530.42,4.4,0,Спорт
ORD-0061927,2026-03-07,CL-01575,PR-0473,Нижний Новгород,online,3,0.15,4,1327.84,3379.02,4.5,0,Товары для дома
ORD-0061928,2026-04-01,CL-10697,PR-0162,Ростов-на-Дону,online,3,0.06,6,836.52,2360.31,4.2,0,Одежда
ORD-0061929,2026-04-15,CL-15456,PR-0303,Казань,marketplace,4,0.0,2,10650.65,42602.62,4.4,0,Бытовая техника
ORD-0061930,2026-02-18,CL-16463,PR-0243,Казань,offline,3,0.14,3,3186.07,8183.13,4.3,0,Одежда
ORD-0061931,2026-03-23,CL-07640,PR-0206,Воронеж,online,2,0.02,3,1424.34,2797.84,4.6,0,Товары для дома
ORD-0061932,2026-06-09,CL-14081,PR-0438,Москва,online,5,0.01,2,5126.67,25277.49,4.1,0,Электроника
ORD-0061933,2026-04-01,CL-00109,PR-0302,Москва,mobile_app,2,0.2,2,11379.04,18135.28,4.0,0,Электроника
ORD-0061934,2026-03-23,CL-13822,PR-0437,Воронеж,marketplace,2,0.1,3,1162.57,2097.19,3.9,0,Косметика
ORD-0061935,2026-02-26,CL-06243,PR-0113,Самара,mobile_app,3,0.14,5,13811.72,35694.74,4.3,0,Бытовая техника
ORD-0061936,2026-01-26,CL-12122,PR-0298,Санкт-Петербург,mobile_app,2,0.14,3,6228.28,10752.37,4.6,0,Электроника
ORD-0061937,2026-06-23,CL-03174,PR-0163,Новосибирск,offline,5,0.11,4,2923.77,12945.05,4.3,0,Одежда
ORD-0061938,2026-04-30,CL-10577,PR-0415,Санкт-Петербург,online,3,0.1,4,6570.59,17832.38,5.0,0,Спорт
ORD-0061939,2026-01-28,CL-06568,PR-0446,Самара,offline,3,0.14,3,10910.16,28231.1,5.0,0,Бытовая техника
ORD-0061940,2026-02-17,CL-02078,PR-0296,Москва,online,5,0.21,4,3111.66,12367.76,4.5,0,Одежда
ORD-0061941,2026-06-08,CL-13982,PR-0371,Ростов-на-Дону,offline,4,0.1,4,7462.56,26857.16,4.5,0,Электроника
ORD-0061942,2026-06-22,CL-14837,PR-0213,Санкт-Петербург,marketplace,4,0.21,4,12114.49,38258.82,4.2,0,Электроника
ORD-0061943,2026-04-08,CL-15988,PR-0383,Москва,online,1,0.16,6,11705.1,9815.52,4.5,0,Электроника
ORD-0061944,2026-01-07,CL-05553,PR-0641,Краснодар,marketplace,4,0.14,6,2247.02,7690.08,4.5,0,Товары для дома
ORD-0061945,2026-05-29,CL-02687,PR-0550,Москва,online,3,0.14,2,884.92,2287.79,4.5,0,Косметика
ORD-0061946,2026-01-24,CL-05156,PR-0349,Москва,offline,2,0.23,4,14337.8,22128.63,4.2,0,Электроника
ORD-0061947,2026-04-24,CL-15028,PR-0131,Краснодар,online,3,0.02,5,1480.86,4356.24,4.2,0,Косметика
ORD-0061948,2026-06-28,CL-14614,PR-0202,Новосибирск,offline,5,0.1,5,12078.78,54110.05,3.8,0,Бытовая техника
ORD-0061949,2026-01-06,CL-11790,PR-0357,Санкт-Петербург,offline,2,0.04,6,2213.7,4233.1,5.0,0,Товары для дома
ORD-0061950,2026-06-20,CL-05769,PR-0451,Москва,marketplace,4,0.09,2,18412.09,67067.27,4.4,0,Бытовая техника
ORD-0061951,2026-01-12,CL-00146,PR-0168,Нижний Новгород,online,2,0.1,3,7266.71,13139.74,4.6,0,Электроника
ORD-0061952,2026-01-11,CL-04406,PR-0475,Москва,marketplace,2,0.21,2,1964.93,3089.14,4.6,0,Одежда
ORD-0061953,2026-04-11,CL-08374,PR-0306,Санкт-Петербург,offline,2,0.12,4,3067.79,5399.48,4.5,0,Товары для дома
ORD-0061954,2026-03-10,CL-12346,PR-0242,Воронеж,online,4,0.02,6,10591.05,41520.64,3.9,0,Электроника
ORD-0061955,2026-02-13,CL-14322,PR-0605,Москва,online,2,0.18,3,16118.81,26299.94,4.8,0,Бытовая техника
ORD-0061956,2026-06-19,CL-05142,PR-0417,Санкт-Петербург,marketplace,1,0.14,4,8524.59,7328.75,4.7,0,Бытовая техника
ORD-0061957,2026-03-10,CL-11569,PR-0212,Казань,online,3,0.19,5,1748.14,4250.38,4.0,0,Косметика
ORD-0061958,2026-02-18,CL-16368,PR-0507,Самара,marketplace,4,0.03,4,2150.52,8323.43,3.9,0,Косметика
ORD-0061959,2026-05-19,CL-01494,PR-0490,Москва,offline,3,0.12,4,1955.74,5179.14,3.9,0,Товары для дома
ORD-0061960,2026-06-04,CL-07162,PR-0077,Казань,offline,3,0.18,3,9355.97,22970.37,4.8,0,Бытовая техника
ORD-0061961,2026-04-28,CL-12586,PR-0171,Санкт-Петербург,online,2,0.14,4,3351.29,5755.97,4.1,0,Одежда
ORD-0061962,2026-04-04,CL-08737,PR-0156,Казань,marketplace,4,0.07,5,1607.75,5996.89,5.0,0,Товары для дома
ORD-0061963,2026-03-17,CL-04203,PR-0261,Москва,online,3,0.22,3,3391.67,7895.3,4.9,0,Товары для дома
ORD-0061964,2026-05-26,CL-02053,PR-0057,Самара,offline,1,0.18,10,1654.99,1350.39,4.5,0,Косметика
ORD-0061965,2026-04-27,CL-16191,PR-0109,Краснодар,offline,2,0.06,6,4943.67,9288.12,4.3,0,Одежда
ORD-0061966,2026-04-30,CL-01772,PR-0133,Санкт-Петербург,marketplace,4,0.1,4,1237.62,4469.2,4.2,0,Косметика
ORD-0061967,2026-06-27,CL-14874,PR-0156,Новосибирск,online,2,0.1,6,1776.57,3193.51,3.8,0,Товары для дома
ORD-0061968,2026-05-25,CL-05527,PR-0359,Санкт-Петербург,marketplace,5,0.23,3,3049.17,11754.82,4.3,0,Товары для дома
ORD-0061969,2026-05-20,CL-03887,PR-0201,Самара,marketplace,6,0.08,4,1891.84,10452.87,4.5,0,Косметика
ORD-0061970,2026-03-03,CL-14340,PR-0367,Москва,online,1,0.0,5,17848.94,17848.94,4.2,0,Бытовая техника
ORD-0061971,2026-05-20,CL-17187,PR-0365,Новосибирск,online,4,0.09,2,3913.66,14167.63,4.5,0,Спорт
ORD-0061972,2026-06-27,CL-00724,PR-0007,Санкт-Петербург,marketplace,4,0.09,4,1907.19,6912.44,4.4,0,Косметика
ORD-0061973,2026-05-07,CL-13525,PR-0306,Самара,mobile_app,1,0.03,2,3601.0,3498.34,4.0,0,Товары для дома
ORD-0061974,2026-03-13,CL-15893,PR-0467,Новосибирск,online,3,0.14,6,4979.07,12771.45,3.8,0,Спорт
ORD-0061975,2026-01-03,CL-11200,PR-0420,Москва,offline,1,0.14,5,4014.33,3459.15,4.5,0,Одежда
ORD-0061976,2026-01-07,CL-01828,PR-0006,Казань,offline,2,0.0,3,3243.74,6473.72,4.3,0,Одежда
ORD-0061977,2026-02-25,CL-14699,PR-0173,Новосибирск,online,5,0.07,4,3811.7,17748.91,4.4,0,Одежда
ORD-0061978,2026-05-19,CL-16197,PR-0033,Воронеж,marketplace,2,0.06,6,1176.78,2222.84,3.9,0,Косметика
ORD-0061979,2026-01-19,CL-00799,PR-0483,Москва,online,2,0.15,3,14285.06,24408.75,4.6,0,Бытовая техника
ORD-0061980,2026-02-09,CL-05227,PR-0015,Москва,marketplace,5,0.19,4,2467.76,10008.66,4.2,0,Косметика
ORD-0061981,2026-03-07,CL-01389,PR-0420,Санкт-Петербург,mobile_app,2,0.06,4,4599.42,8602.37,4.5,0,Одежда
ORD-0061982,2026-01-17,CL-14896,PR-0643,Ростов-на-Дону,marketplace,4,0.09,5,3410.8,12458.63,4.5,0,Одежда
ORD-0061983,2026-04-17,CL-12951,PR-0064,Казань,marketplace,4,0.08,6,7247.06,26784.44,4.2,0,Электроника
ORD-0061984,2026-05-04,CL-03384,PR-0542,Краснодар,marketplace,4,0.17,3,2454.62,8175.54,4.8,0,Одежда
ORD-0061985,2026-01-05,CL-02189,PR-0455,Санкт-Петербург,online,1,0.25,6,3798.17,2861.4,5.0,0,Одежда
ORD-0061986,2026-05-21,CL-13355,PR-0202,Санкт-Петербург,online,3,0.24,4,13686.16,31385.32,4.0,0,Бытовая техника
ORD-0061987,2026-01-24,CL-12347,PR-0285,Москва,marketplace,2,0.15,8,2587.28,4397.27,3.4,0,Спорт
ORD-0061988,2026-04-24,CL-01908,PR-0058,Москва,marketplace,1,0.03,4,998.04,969.22,4.1,0,Одежда
ORD-0061989,2026-01-11,CL-08676,PR-0421,Екатеринбург,online,4,0.14,6,2192.67,7560.2,4.0,0,Товары для дома
ORD-0061990,2026-02-14,CL-06252,PR-0329,Самара,mobile_app,2,0.17,9,2246.89,3712.72,3.9,0,Товары для дома
ORD-0061991,2026-04-24,CL-02937,PR-0249,Краснодар,marketplace,3,0.16,2,10953.3,27587.73,4.8,0,Электроника
ORD-0061992,2026-02-07,CL-06624,PR-0058,Санкт-Петербург,mobile_app,8,0.1,3,1155.06,8315.72,4.2,0,Одежда
ORD-0061993,2026-05-13,CL-00184,PR-0416,Москва,offline,1,0.08,2,2887.92,2657.8,4.8,0,Косметика
ORD-0061994,2026-02-26,CL-10651,PR-0330,Москва,offline,2,0.04,7,1280.8,2457.3,4.6,0,Товары для дома
ORD-0061995,2026-06-09,CL-05448,PR-0282,Екатеринбург,online,1,0.0,4,13357.69,13357.69,4.3,0,Бытовая техника
ORD-0061996,2026-05-04,CL-00068,PR-0079,Самара,mobile_app,4,0.11,6,2449.4,8698.0,3.6,0,Товары для дома
ORD-0061997,2026-03-04,CL-01425,PR-0245,Казань,offline,5,0.09,2,1917.92,8698.09,5.0,0,Косметика
ORD-0061998,2026-01-11,CL-12921,PR-0445,Санкт-Петербург,marketplace,5,0.3,8,7276.58,25499.31,4.1,0,Бытовая техника
ORD-0061999,2026-05-16,CL-07904,PR-0267,Казань,online,6,0.02,5,3886.54,22790.45,4.2,0,Товары для дома
ORD-0062000,2026-06-05,CL-09509,PR-0408,Краснодар,online,6,0.1,3,2068.93,11176.34,4.6,0,Одежда
ORD-0062001,2026-03-24,CL-09957,PR-0016,Ростов-на-Дону,offline,6,0.08,5,2858.67,15725.7,4.3,0,Товары для дома
ORD-0062002,2026-06-23,CL-11161,PR-0336,Москва,online,6,0.04,6,8718.15,50151.81,3.9,0,Электроника
ORD-0062003,2026-03-14,CL-16299,PR-0488,Самара,marketplace,5,0.21,2,13218.7,51889.37,4.3,0,Бытовая техника
ORD-0062004,2026-06-09,CL-01120,PR-0171,Новосибирск,online,3,0.05,3,4126.48,11712.97,3.9,0,Одежда
ORD-0062005,2026-01-24,CL-17560,PR-0492,Казань,online,1,0.03,3,4383.34,4231.72,3.4,0,Товары для дома
ORD-0062006,2026-03-18,CL-10135,PR-0547,Москва,online,1,0.18,4,9574.92,7822.29,4.0,0,Электроника
ORD-0062007,2026-05-13,CL-02668,PR-0210,Новосибирск,marketplace,2,0.14,4,1562.44,2690.19,4.8,0,Товары для дома
ORD-0062008,2026-04-05,CL-14702,PR-0477,Санкт-Петербург,online,1,0.25,7,6454.52,4860.02,4.1,0,Спорт
ORD-0062009,2026-04-08,CL-00442,PR-0086,Санкт-Петербург,marketplace,2,0.11,5,1938.25,3461.1,4.1,0,Косметика
ORD-0062010,2026-04-03,CL-16139,PR-0386,Ростов-на-Дону,offline,2,0.07,2,3080.03,5705.81,4.5,0,Одежда
ORD-0062011,2026-01-19,CL-02296,PR-0046,Москва,marketplace,5,0.19,6,3456.48,13922.35,4.3,0,Одежда
ORD-0062012,2026-04-18,CL-08454,PR-0497,Санкт-Петербург,online,6,0.04,4,893.6,5125.38,4.6,0,Косметика
ORD-0062013,2026-01-04,CL-17390,PR-0158,Санкт-Петербург,online,3,0.1,5,2169.63,5846.84,4.1,0,Косметика
ORD-0062014,2026-06-03,CL-16997,PR-0566,Москва,marketplace,2,0.13,6,2139.09,3738.81,3.7,0,Товары для дома
ORD-0062015,2026-03-10,CL-04507,PR-0242,Воронеж,online,4,0.13,1,8364.19,29058.56,4.5,0,Электроника
ORD-0062016,2026-06-05,CL-13526,PR-0107,Казань,offline,4,0.13,7,3003.48,10408.75,4.2,0,Одежда
ORD-0062017,2026-03-02,CL-07013,PR-0640,Москва,online,1,0.04,7,3019.89,2891.65,,0,Товары для дома
ORD-0062018,2026-02-25,CL-08017,PR-0284,Новосибирск,offline,2,0.07,1,3074.6,5744.24,4.5,0,Одежда
ORD-0062019,2026-04-27,CL-03715,PR-0174,Воронеж,marketplace,3,0.02,3,13735.27,40436.34,4.5,0,Бытовая техника
ORD-0062020,2026-01-20,CL-12639,PR-0389,Казань,marketplace,3,0.08,4,4421.03,12258.27,4.5,0,Одежда
ORD-0062021,2026-04-02,CL-09567,PR-0630,Самара,OFFLINE ,3,0.1,2,8551.07,23003.52,5.0,0,Бытовая техника
ORD-0062022,2026-04-11,CL-02738,PR-0284,Казань,mobile_app,2,0.22,6,3196.61,5004.78,4.0,0,Одежда
ORD-0062023,2026-02-19,CL-05029,PR-0256,Екатеринбург,online,3,0.1,5,8116.49,21938.41,4.3,0,Электроника
ORD-0062024,2026-01-07,CL-02053,PR-0326,Нижний Новгород,marketplace,3,0.17,3,1605.55,4007.88,4.8,0,Товары для дома
ORD-0062025,2026-06-03,CL-14819,PR-0356,Новосибирск,marketplace,4,0.11,4,2669.47,9535.6,4.0,0,Косметика
ORD-0062026,2026-05-02,CL-11863,PR-0617,Москва,offline,2,0.08,4,4975.87,9124.78,,0,Спорт
ORD-0062027,2026-05-20,CL-08640,PR-0406,Москва,offline,3,0.12,4,2437.15,6443.92,4.3,0,Одежда
ORD-0062028,2026-05-09,CL-04068,PR-0132,Москва,offline,4,0.23,2,5328.56,16356.29,4.5,0,Бытовая техника
ORD-0062029,2026-06-15,CL-08295,PR-0395,Краснодар,offline,3,0.2,4,9875.64,23822.45,4.6,1,Электроника
ORD-0062030,2026-05-01,CL-00512,PR-0313,Санкт-Петербург,mobile_app,2,0.24,4,10945.58,16671.74,4.1,0,Бытовая техника
ORD-0062031,2026-01-21,CL-02447,PR-0095,Екатеринбург,online,2,0.22,3,2433.96,3781.14,4.6,0,Товары для дома
ORD-0062032,2026-02-16,CL-06436,PR-0423,Москва,offline,5,0.19,6,6243.2,25164.34,4.0,0,Спорт
ORD-0062033,2026-04-29,CL-13810,PR-0118,Новосибирск,online,3,0.04,4,10847.14,31194.75,4.6,0,Электроника
ORD-0062034,2026-05-14,CL-16038,PR-0349,Москва,OFFLINE ,2,0.0,7,13797.63,27595.26,4.2,0,Электроника
ORD-0062035,2026-05-29,CL-16118,PR-0144,,online,7,0.16,4,4040.26,23628.98,4.7,0,Электроника
ORD-0062036,2026-02-22,CL-17659,PR-0223,Москва,offline,4,0.04,3,2145.07,8265.57,4.6,0,Товары для дома
ORD-0062037,2026-03-02,CL-02424,PR-0473,Воронеж,online,3,0.15,2,1612.47,4110.31,4.1,0,Товары для дома
ORD-0062038,2026-03-18,CL-03831,PR-0449,Москва,offline,2,0.21,3,7936.83,12597.2,4.5,0,Электроника
ORD-0062039,2026-06-29,CL-14433,PR-0322,Краснодар,offline,3,0.11,5,13620.8,36533.56,4.0,0,Бытовая техника
ORD-0062040,2026-05-06,CL-16027,PR-0467,Санкт-Петербург,marketplace,6,0.09,1,4588.24,25014.16,4.1,0,Спорт
ORD-0062041,2026-05-09,CL-03135,PR-0518,Воронеж,marketplace,1,0.04,5,7761.74,7449.04,5.0,0,Бытовая техника
ORD-0062042,2026-02-25,CL-17075,PR-0244,Москва,online,1,0.05,2,2705.93,2568.36,4.6,0,Одежда
ORD-0062043,2026-02-25,CL-09491,PR-0638,Москва,mobile_app,3,0.21,2,1822.45,4343.63,5.0,0,Косметика
ORD-0062044,2026-06-09,CL-07591,PR-0328,Нижний Новгород,online,2,0.06,6,1009.21,1890.88,4.2,0,Косметика
ORD-0062045,2026-04-01,CL-11352,PR-0261,Санкт-Петербург,mobile_app,4,0.19,4,3746.26,12147.06,4.8,0,Товары для дома
ORD-0062046,2026-02-28,CL-08194,PR-0412,Краснодар,offline,2,0.06,5,3033.29,5686.33,4.5,0,Одежда
ORD-0062047,2026-03-15,CL-11172,PR-0066,Москва,online,3,0.13,4,3902.84,10178.69,4.0,0,Спорт
ORD-0062048,2026-06-04,CL-09140,PR-0421,Краснодар,online,2,0.16,1,2590.44,4338.05,4.8,0,Товары для дома
ORD-0062049,2026-01-13,CL-02773,PR-0418,Нижний Новгород,marketplace,1,0.0,2,5840.92,5840.92,4.4,0,Электроника
ORD-0062050,2026-06-19,CL-11675,PR-0358,Москва,online,2,0.25,5,17518.81,26235.32,4.6,0,Бытовая техника
ORD-0062051,2026-04-15,CL-11205,PR-0107,Москва,online,1,0.11,4,2897.56,2573.23,4.4,1,Одежда
ORD-0062052,2026-03-09,CL-07931,PR-0004,Новосибирск,marketplace,3,0.26,5,13148.26,29067.54,4.6,0,Электроника
ORD-0062053,2026-02-20,CL-13068,PR-0227,Казань,marketplace,4,0.08,3,7777.22,28579.24,4.8,0,Бытовая техника
ORD-0062054,2026-01-10,CL-02581,PR-0216,Нижний Новгород,online,4,0.05,1,5715.84,21816.73,4.8,0,Электроника
ORD-0062055,2026-06-06,CL-14547,PR-0204,Новосибирск,online,3,0.25,4,6933.88,15549.35,3.8,0,Электроника
ORD-0062056,2026-02-15,CL-16942,PR-0487,Москва,online,3,0.0,2,2159.49,6478.48,5.0,0,Косметика
ORD-0062057,2026-01-19,CL-12189,PR-0650,Воронеж,offline,1,0.09,7,2321.16,2103.07,4.3,0,Одежда
ORD-0062058,2026-05-19,CL-04129,PR-0166,Москва,online,2,0.09,7,2829.18,5170.37,4.2,0,Одежда
ORD-0062059,2026-04-27,CL-02297,PR-0586,Санкт-Петербург,marketplace,3,0.09,5,2647.96,7243.43,4.0,0,Одежда
ORD-0062060,2026-01-18,CL-15433,PR-0142,Новосибирск,marketplace,4,0.11,6,1466.79,5224.74,4.4,0,Косметика
ORD-0062061,2026-03-20,CL-03212,PR-0228,Самара,online,4,0.15,8,3036.29,10274.29,3.9,1,Товары для дома
ORD-0062062,2026-06-07,CL-02726,PR-0490,Санкт-Петербург,online,4,0.1,6,2218.02,7970.93,3.6,0,Товары для дома
ORD-0062063,2026-02-06,CL-03013,PR-0332,Санкт-Петербург,marketplace,3,0.17,4,2331.44,5804.1,4.9,0,Косметика
ORD-0062064,2026-04-18,CL-02546,PR-0167,Новосибирск,mobile_app,3,0.2,3,9029.36,21661.39,4.1,0,Бытовая техника
ORD-0062065,2026-04-20,CL-17751,PR-0153,Москва,marketplace,4,0.25,3,3945.83,11839.39,4.1,0,Электроника
ORD-0062066,2026-05-24,CL-16699,PR-0331,Москва,marketplace,3,0.18,5,19545.19,48360.03,4.4,0,Бытовая техника
ORD-0062067,2026-02-09,CL-06782,PR-0309,Санкт-Петербург,ONLINE ,1,0.21,5,13998.73,11108.16,4.1,0,Бытовая техника
